VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,ENVIRON,UNION4,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,MSCASE,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,48.0,4.0,45.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,HONEST,NO,DOLE,PROGRWTH,NONE,WORSE,DIS/UNFAV,NO,REPUBLCN,10-50K,POSTGRAD,PROTESTANT,AFEWAMONTH,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,0.357
STATE ONLY,48.0,4.0,46.0,THIRD CALL,60-64,WHITE,MALE,NADER,GORTON,CARLSON,DISAPPR,FAVORABLE,WOULDNOTVOTE,LESS,SMCITY/RURAL,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,OMITS,ME,WORSE,DIS/FAV,NO,INDEPEND,10-50K,NOHS,PROTESTANT,AFEWAYEAR,LESS15K,YES,NO,LIBERAL,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,NEITHER,BOTH,ISSUES,,,0.198
STATE ONLY,48.0,4.0,47.0,THIRD CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,OMITS,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,EXPERIENCE,NO,NOVOTE,OMITS,NONE,SAME,OMITS,YES,INDEPEND,10-50K,POSTGRAD,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,NONE,ONLYGORE,NEITHER,PERSONALQUAL,,,0.227
STATE ONLY,48.0,8.0,1.0,FIRST CALL,25-29,WHITE,FEMALE,OTHER,CANTWELL,LOCKE,APPROVE,FAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,STRONGLEADER,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,NO,INDEPEND,50-500K,HSGRAD,NONE,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,IND/OTHER,25-29,NONE,BOTH,BOTH,PERSONALQUAL,,,0.424
STATE ONLY,48.0,8.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,HONEST,YES,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,75-100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.776
STATE ONLY,48.0,8.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,STRONGLEADER,NO,DOLE,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,OVER100K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,BOTH,ISSUES,,,0.678
STATE ONLY,48.0,8.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,LIKEABLE,NO,CLINTON,PROENVIR,MEANDSOMEONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,NONE,NEVER,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,DEMOCRAT,50-64,NONE,ONLYGORE,BOTH,ISSUES,,,0.548
STATE ONLY,48.0,8.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,OMITS,GORE,MORE,CITYOVER50K,HEALTHCARE,EXPERIENCE,NO,CLINTON,PROENVIR,NONE,SAME,OMITS,YES,DEMOCRAT,50-500K,POSTGRAD,ELSE,AFEWAYEAR,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,OTHER,BOTH,BOTH,ISSUES,,,0.47800000000000004
STATE ONLY,48.0,8.0,6.0,FIRST CALL,50-59,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,PROENVIR,NONE,SAME,DIS/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,0.776
STATE ONLY,48.0,8.0,7.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,GORTON,LOCKE,DISAPPR,UNFAVORABLE,BUSH,MORE,CITYOVER50K,EDUCATION,GOODJUDGMENT,NO,NOVOTE,PROENVIR,NONE,BETTER,DIS/UNFAV,NO,REPUBLCN,50-500K,HSGRAD,NONE,AFEWAYEAR,30-50K,NO,NO,CONSERV,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,REPUBLICAN,18-24,NONE,ONLYBUSH,ONLYGORE,ISSUES,,,0.665
STATE ONLY,48.0,8.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,HONEST,NO,CLINTON,PROENVIR,SOMEONEELSE,SAME,APP/FAV,NO,DEMOCRAT,50-500K,COLGRAD,JEWISH,AFEWAMONTH,50-75K,YES,NO,LIBERAL,65+,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,65+,JEWISH,ONLYGORE,ONLYBUSH,ISSUES,,,0.435
STATE ONLY,48.0,8.0,9.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,GORTON,CARLSON,APPROVE,UNFAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,HONEST,NO,DOLE,PROGRWTH,NONE,SAME,APP/UNFAV,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,BOTH,NEITHER,PERSONALQUAL,,,0.617
STATE ONLY,48.0,8.0,10.0,FIRST CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,CARES,NO,CLINTON,PROENVIR,NONE,SAME,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,ELSE,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,DEMOCRAT,50-64,OTHER,ONLYGORE,BOTH,PERSONALQUAL,,,0.548
STATE ONLY,48.0,8.0,11.0,FIRST CALL,65-74,WHITE,MALE,GORE,CANTWELL,LOCKE,DISAPPR,UNFAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,PROENVIR,ME,BETTER,DIS/UNFAV,NO,INDEPEND,50-500K,POSTGRAD,JEWISH,AFEWAMONTH,50-75K,YES,NO,LIBERAL,65+,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,65+,JEWISH,ONLYGORE,BOTH,PERSONALQUAL,,,0.499
STATE ONLY,48.0,8.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,STRONGLEADER,NO,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.678
STATE ONLY,48.0,8.0,13.0,FIRST CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,HONEST,NO,DOLE,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,0.776
STATE ONLY,48.0,8.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,HONEST,NO,NOVOTE,OMITS,NONE,WORSE,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,OMITS,,,0.678
STATE ONLY,48.0,8.0,15.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,HONEST,YES,DOLE,OMITS,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,NO,YES,CONSERV,18-64,REDUCNATDEBT,OMITS,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,BOTH,OMITS,,,0.678
STATE ONLY,48.0,8.0,16.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,LESS,CITYOVER50K,EDUCATION,GOODJUDGMENT,OMITS,CLINTON,PROENVIR,NONE,WORSE,APP/UNFAV,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,NEITHER,NEITHER,OMITS,,,0.47800000000000004
STATE ONLY,48.0,8.0,17.0,SECOND CALL,25-29,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,HONEST,YES,CLINTON,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.8160000000000001
STATE ONLY,48.0,8.0,18.0,SECOND CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,NONE,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,NONE,ONLYGORE,NEITHER,ISSUES,,,0.548
STATE ONLY,48.0,8.0,19.0,SECOND CALL,25-29,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,HONEST,NO,NOVOTE,PROGRWTH,SOMEONEELSE,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.8160000000000001
STATE ONLY,48.0,8.0,20.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,OMITS,GOODJUDGMENT,YES,DOLE,PROENVIR,NONE,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,LESS15K,YES,NO,MODERATE,65+,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.435
STATE ONLY,48.0,8.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,PROENVIR,NONE,SAME,APP/UNFAV,NO,INDEPEND,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.47800000000000004
STATE ONLY,48.0,8.0,22.0,SECOND CALL,45-49,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,CARES,NO,CLINTON,PROENVIR,NONE,SAME,APP/FAV,YES,INDEPEND,50-500K,COLGRAD,CATHOLIC,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,IND/OTHER,40-49,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,0.548
STATE ONLY,48.0,8.0,23.0,SECOND CALL,40-44,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,PROENVIR,SOMEONEELSE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,NEVER,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,BOTH,ISSUES,,,0.548
STATE ONLY,48.0,8.0,24.0,SECOND CALL,50-59,WHITE,MALE,GORE,CANTWELL,CARLSON,APPROVE,UNFAVORABLE,GORE,LESS,CITYOVER50K,MEDICARE/RX,STRONGLEADER,NO,DOLE,PROGRWTH,NONE,BETTER,APP/UNFAV,NO,ELSE,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.584
STATE ONLY,48.0,8.0,25.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,GORTON,LOCKE,DISAPPR,UNFAVORABLE,GORE,OMITS,CITYOVER50K,OMITS,EXPERIENCE,NO,CLINTON,PROENVIR,NONE,BETTER,DIS/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.656
STATE ONLY,48.0,8.0,26.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,EDUCATION,HONEST,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,30-50K,NO,YES,MODERATE,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.47800000000000004
STATE ONLY,48.0,8.0,27.0,SECOND CALL,18-24,WHITE,MALE,BUSH,CANTWELL,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,YES,NOVOTE,PROGRWTH,NONE,SAME,DIS/UNFAV,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,50-75K,NO,NO,CONSERV,18-64,REDUCNATDEBT,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,ONLYBUSH,BOTH,ISSUES,,,0.595
STATE ONLY,48.0,8.0,28.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,CARES,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.47800000000000004
STATE ONLY,48.0,8.0,29.0,THIRD CALL,25-29,,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,NONE,NEVER,30-50K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,DEMOCRAT,25-29,NONE,ONLYGORE,BOTH,ISSUES,,,0.5740000000000001
STATE ONLY,48.0,8.0,30.0,THIRD CALL,45-49,OTHER,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,SAME,APP/UNFAV,YES,DEMOCRAT,50-500K,POSTGRAD,ELSE,ONCEAWEEK,30-50K,YES,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,BOTH,ISSUES,,,0.548
STATE ONLY,48.0,8.0,31.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,EDUCATION,HONEST,YES,NOVOTE,PROENVIR,NONE,WORSE,DIS/UNFAV,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,NO,YES,CONSERV,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,BOTH,ONLYBUSH,ISSUES,,,0.712
STATE ONLY,48.0,8.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,OMITS,OMITS,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,NONE,NEVER,50-75K,NO,YES,LIBERAL,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,NONE,BOTH,BOTH,ISSUES,,,0.47800000000000004
STATE ONLY,48.0,8.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,HONEST,YES,DOLE,PROENVIR,NONE,WORSE,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.678
STATE ONLY,48.0,8.0,34.0,THIRD CALL,45-49,ASIAN,MALE,GORE,GORTON,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,EXPERIENCE,NO,NOVOTE,PROGRWTH,ME,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,COLGRAD,CATHOLIC,NEVER,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,IND/OTHER,40-49,CATHOLIC,BOTH,BOTH,ISSUES,,,0.751
STATE ONLY,48.0,8.0,35.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,HONEST,YES,DOLE,PROENVIR,,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.776
STATE ONLY,48.0,8.0,36.0,THIRD CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,GOODJUDGMENT,NO,CLINTON,PROENVIR,NONE,SAME,APP/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,NEITHER,BOTH,ISSUES,,,0.548
STATE ONLY,48.0,8.0,37.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,OMITS,OMITS,OMITS,LESS,CITYOVER50K,ECON/JOBS,HONEST,OMITS,OMITS,OMITS,NONE,OMITS,,,,50-500K,,,OMITS,,,,,18-64,OMITS,GREATDEAL,EXITPOLL,STATE,NOTCOMPLETE,OLYMPICMNTNS,30-44,30-39,,30-39,,OMITS,OMITS,OMITS,,,0.776
STATE ONLY,48.0,8.0,38.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,HONEST,NO,NOVOTE,PROENVIR,SOMEONEELSE,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.501
STATE ONLY,48.0,8.0,39.0,THIRD CALL,40-44,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,SOCIALSECUR,HONEST,NO,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,ELSE,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,REPUBLICAN,40-49,OTHER,BOTH,ONLYGORE,PERSONALQUAL,,,0.776
STATE ONLY,48.0,8.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CANTWELL,CARLSON,DISAPPR,UNFAVORABLE,BUSH,MORE,CITYOVER50K,HEALTHCARE,HONEST,YES,CLINTON,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.494
STATE ONLY,48.0,8.0,41.0,THIRD CALL,40-44,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,HONEST,NO,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,OVER100K,YES,YES,CONSERV,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.776
