VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL WHITE,19.0,6.0,31.0,THIRD CALL,25-29,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.6930000000000001
NATIONAL YELLOW,19.0,6.0,32.0,THIRD CALL,25-29,WHITE,FEMALE,NADER,APPROVE,UNFAVORABLE,GORE,NO,PEROT,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,18-29,25-29,IND/OTHER,25-29,CATHOLIC,OMITS,COMPLEXISSUE,0.803
NATIONAL YELLOW,19.0,6.0,33.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,OVER100K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,EDUCATION,STRONGLEADER,0.6930000000000001
NATIONAL YELLOW,19.0,6.0,34.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,SOCIALSECUR,EXPERIENCE,0.613
NATIONAL YELLOW,19.0,6.0,35.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,NOVOTE,SAME,APP/FAV,INDEPEND,CATHOLIC,,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,18-29,18-24,IND/OTHER,18-24,CATHOLIC,WORLDAFFAIRS,GOODJUDGMENT,0.852
NATIONAL YELLOW,19.0,6.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,WORSE,APP/FAV,INDEPEND,CATHOLIC,30-50K,CONSERV,18-64,NATIONAL,CAJUNCOUNTRY,30-44,30-39,IND/OTHER,30-39,CATHOLIC,SOCIALSECUR,EXPERIENCE,0.661
NATIONAL YELLOW,19.0,6.0,37.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,LESS15K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,18-29,18-24,DEMOCRAT,18-24,OTHER,TAXES,GOODJUDGMENT,0.613
NATIONAL YELLOW,19.0,6.0,38.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,SOCIALSECUR,HONEST,0.5760000000000001
NATIONAL GREY,19.0,6.0,39.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,,,,,,,,DEMOCRAT,,15-30K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,,,,0.5760000000000001
NATIONAL GREY,19.0,6.0,40.0,THIRD CALL,30-39,BLACK,MALE,GORE,,,,,,,,DEMOCRAT,,30-50K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,,,,0.65
NATIONAL GREY,19.0,6.0,41.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,,,,,,,,DEMOCRAT,,75-100K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,,,,0.8
NATIONAL GREY,19.0,6.0,42.0,THIRD CALL,40-44,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,50-75K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,30-44,40-49,REPUBLICAN,40-49,,,,0.902
NATIONAL GREY,19.0,6.0,43.0,THIRD CALL,18-24,WHITE,MALE,BUSH,,,,,,,,INDEPEND,,OVER100K,CONSERV,18-64,NATIONAL,CAJUNCOUNTRY,18-29,18-24,IND/OTHER,18-24,,,,0.961
NATIONAL GREY,19.0,6.0,44.0,THIRD CALL,65-74,WHITE,,GORE,,,,,,,,ELSE,,,LIBERAL,65+,NATIONAL,CAJUNCOUNTRY,60+,60+,IND/OTHER,65+,,,,0.897
NATIONAL GREY,19.0,6.0,45.0,THIRD CALL,50-59,WHITE,MALE,BUSH,,,,,,,,DEMOCRAT,,75-100K,CONSERV,18-64,NATIONAL,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,,,,0.902
NATIONAL PINK,19.0,6.0,46.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,,,YES,,,,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,NATIONAL,CAJUNCOUNTRY,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.8
NATIONAL PINK,19.0,6.0,47.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,,,,NO,,,,INDEPEND,,50-75K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,30-44,30-39,IND/OTHER,30-39,,,,0.5760000000000001
NATIONAL PINK,19.0,6.0,48.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,,,,NO,,,,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,NATIONAL,CAJUNCOUNTRY,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.852
NATIONAL PINK,19.0,6.0,49.0,THIRD CALL,65-74,BLACK,MALE,GORE,,,,OMITS,,,,,,,,65+,NATIONAL,CAJUNCOUNTRY,60+,60+,,65+,,,,0.781
NATIONAL PINK,19.0,6.0,50.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,,,,OMITS,,,,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.5760000000000001
NATIONAL PINK,19.0,6.0,51.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,,,NO,,,,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,NATIONAL,CAJUNCOUNTRY,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.902
NATIONAL PINK,19.0,6.0,52.0,THIRD CALL,65-74,WHITE,MALE,GORE,,,,NO,,,,DEMOCRAT,CATHOLIC,30-50K,CONSERV,65+,NATIONAL,CAJUNCOUNTRY,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.897
STATE ONLY,19.0,7.0,1.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/FAV,,CATHOLIC,,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,18-24,,18-24,CATHOLIC,,,1.139
STATE ONLY,19.0,7.0,2.0,FIRST CALL,,WHITE,MALE,GORE,OMITS,OMITS,GORE,YES,CLINTON,BETTER,OMITS,DEMOCRAT,CATHOLIC,,LIBERAL,,STATE,CAJUNCOUNTRY,,,DEMOCRAT,,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,APP/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,4.0,FIRST CALL,75+,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,65+,STATE,CAJUNCOUNTRY,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.199
STATE ONLY,19.0,7.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,,18-64,STATE,CAJUNCOUNTRY,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.064
STATE ONLY,19.0,7.0,6.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.064
STATE ONLY,19.0,7.0,7.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,8.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,9.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,CAJUNCOUNTRY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.064
STATE ONLY,19.0,7.0,10.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.9430000000000001
STATE ONLY,19.0,7.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,12.0,FIRST CALL,45-49,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,13.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,14.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,OMITS,OMITS,PEROT,WORSE,APP/FAV,,CATHOLIC,,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,18-24,,18-24,CATHOLIC,,,0.9430000000000001
STATE ONLY,19.0,7.0,16.0,SECOND CALL,25-29,WHITE,MALE,BUSH,OMITS,FAVORABLE,BUSH,NO,OMITS,BETTER,OMITS,REPUBLCN,,15-30K,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,REPUBLICAN,25-29,,,,1.286
STATE ONLY,19.0,7.0,17.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,DISAPPR,FAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,OTHER,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,OMITS,OMITS,BUSH,YES,CLINTON,SAME,OMITS,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,20.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,OMITS,FAVORABLE,OMITS,YES,OMITS,SAME,OMITS,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,65+,STATE,CAJUNCOUNTRY,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.927
STATE ONLY,19.0,7.0,21.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,22.0,SECOND CALL,18-24,BLACK,MALE,BUCHANAN,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,SAME,APP/FAV,,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,18-29,18-24,,18-24,PROT/CHRIST,,,4.0440000000000005
STATE ONLY,19.0,7.0,23.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,CAJUNCOUNTRY,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,1.286
STATE ONLY,19.0,7.0,24.0,SECOND CALL,25-29,,,BUSH,DISAPPR,FAVORABLE,BUSH,YES,DOLE,BETTER,DIS/FAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.139
STATE ONLY,19.0,7.0,25.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,26.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,15-30K,CONSERV,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,1.139
STATE ONLY,19.0,7.0,27.0,THIRD CALL,,WHITE,FEMALE,BUSH,DISAPPR,FAVORABLE,BUSH,YES,CLINTON,SAME,DIS/FAV,REPUBLCN,CATHOLIC,LESS15K,MODERATE,,STATE,CAJUNCOUNTRY,,,REPUBLICAN,,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,28.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,29.0,THIRD CALL,40-44,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.206
STATE ONLY,19.0,7.0,30.0,THIRD CALL,25-29,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,CLINTON,BETTER,APP/FAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.286
STATE ONLY,19.0,7.0,31.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,32.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,33.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.139
STATE ONLY,19.0,7.0,34.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,CLINTON,SAME,DIS/UNFAV,,CATHOLIC,15-30K,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,,25-29,CATHOLIC,,,1.139
STATE ONLY,19.0,7.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,WORSE,APP/FAV,INDEPEND,NONE,,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,IND/OTHER,30-39,NONE,,,1.07
STATE ONLY,19.0,7.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,LESS15K,CONSERV,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,OTHER,,,1.07
STATE ONLY,19.0,7.0,40.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,DOLE,SAME,APP/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.206
STATE ONLY,19.0,7.0,41.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.206
STATE ONLY,19.0,7.0,42.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,0.9430000000000001
STATE ONLY,19.0,7.0,43.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,44.0,THIRD CALL,25-29,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,OTHER,WORSE,APP/FAV,DEMOCRAT,CATHOLIC,,MODERATE,18-64,STATE,CAJUNCOUNTRY,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,1.286
STATE ONLY,19.0,7.0,45.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.07
STATE ONLY,19.0,7.0,46.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,47.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.997
STATE ONLY,19.0,7.0,48.0,THIRD CALL,40-44,WHITE,MALE,OTHER,OMITS,UNFAVORABLE,WOULDNOTVOTE,NO,OTHER,SAME,OMITS,ELSE,ELSE,LESS15K,CONSERV,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,IND/OTHER,40-49,OTHER,,,1.116
STATE ONLY,19.0,7.0,49.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.884
STATE ONLY,19.0,7.0,50.0,THIRD CALL,18-24,WHITE,MALE,NADER,APPROVE,FAVORABLE,GORE,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,CATHOLIC,30-50K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,1.21
STATE ONLY,19.0,7.0,51.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,FAVORABLE,BUSH,NO,CLINTON,WORSE,DIS/FAV,ELSE,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.07
STATE ONLY,19.0,9.0,1.0,FIRST CALL,75+,WHITE,MALE,BUSH,OMITS,OMITS,BUSH,YES,DOLE,SAME,OMITS,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,STATE,PROT/NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.188
STATE ONLY,19.0,9.0,2.0,FIRST CALL,18-24,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,LIBERAL,18-64,STATE,PROT/NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.004
STATE ONLY,19.0,9.0,3.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,PROT/NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.168
STATE ONLY,19.0,9.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,OTHER,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,65+,STATE,PROT/NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.149
STATE ONLY,19.0,9.0,5.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.978
STATE ONLY,19.0,9.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,ELSE,PROTESTANT,30-50K,LIBERAL,18-64,STATE,PROT/NORTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.1300000000000001
STATE ONLY,19.0,9.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.0110000000000001
STATE ONLY,19.0,9.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.978
STATE ONLY,19.0,9.0,9.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.978
STATE ONLY,19.0,9.0,10.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.1300000000000001
