VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNE,SEN96NE,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,28.0,8.0,27.0,SECOND CALL,25-29,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,WORLDAFFAIRS,OMITS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,LESS15K,MODERATE,18-64,STATE,COMPLETE,CD3,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.2730000000000001
STATE ONLY,28.0,8.0,28.0,SECOND CALL,30-39,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,CLINTON,BETTER,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD3,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.989
STATE ONLY,28.0,8.0,29.0,SECOND CALL,45-49,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,OMITS,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.18
STATE ONLY,28.0,8.0,30.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,OMITS,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.881
STATE ONLY,28.0,8.0,31.0,SECOND CALL,50-59,WHITE,MALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,SOCIALSECUR,NO,NOVOTE,BETTER,APP/UNFAV,INDEPEND,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.18
STATE ONLY,28.0,8.0,32.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NOVOTE,HEALTHCARE,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,POSTGRAD,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CD3,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,1.1360000000000001
STATE ONLY,28.0,8.0,33.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.989
STATE ONLY,28.0,8.0,34.0,THIRD CALL,18-24,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,ECON/JOBS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,18-29,18-24,REPUBLICAN,18-24,OTHER,,,1.2730000000000001
STATE ONLY,28.0,8.0,35.0,THIRD CALL,45-49,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,OMITS,NO,OTHER,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.989
STATE ONLY,28.0,8.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,PEROT,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD3,30-44,30-39,REPUBLICAN,30-39,NONE,,,0.919
STATE ONLY,28.0,8.0,37.0,THIRD CALL,45-49,WHITE,MALE,,,DISAPPR,FAVORABLE,OMITS,NO,OMITS,WORLDAFFAIRS,NO,OMITS,BETTER,DIS/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,,LIBERAL,18-64,STATE,COMPLETE,CD3,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.0190000000000001
STATE ONLY,28.0,8.0,38.0,THIRD CALL,50-59,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,SOCIALSECUR,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.9510000000000001
STATE ONLY,28.0,8.0,39.0,THIRD CALL,45-49,,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.919
STATE ONLY,28.0,10.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,NADER,NELSON,APPROVE,FAVORABLE,GORE,NO,NOVOTE,HEALTHCARE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,COLGRAD,NONE,75-100K,LIBERAL,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,NONE,,,1.0030000000000001
STATE ONLY,28.0,10.0,2.0,FIRST CALL,45-49,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.6970000000000001
STATE ONLY,28.0,10.0,3.0,FIRST CALL,65-74,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.871
STATE ONLY,28.0,10.0,4.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,HEALTHCARE,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.681
STATE ONLY,28.0,10.0,5.0,FIRST CALL,65-74,WHITE,,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.871
STATE ONLY,28.0,10.0,6.0,FIRST CALL,45-49,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.6970000000000001
STATE ONLY,28.0,10.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,,NELSON,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,YES,NELSON,OMITS,OMITS,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.8140000000000001
STATE ONLY,28.0,10.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,OMITS,CLINTON,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,LESS15K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.0150000000000001
STATE ONLY,28.0,10.0,9.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.681
STATE ONLY,28.0,10.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,INDEPEND,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.9500000000000001
STATE ONLY,28.0,10.0,11.0,FIRST CALL,45-49,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,HEALTHCARE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.971
STATE ONLY,28.0,10.0,12.0,FIRST CALL,65-74,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,SOCIALSECUR,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.216
STATE ONLY,28.0,10.0,13.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,OMITS,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.19
STATE ONLY,28.0,10.0,14.0,FIRST CALL,65-74,WHITE,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,SOCIALSECUR,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.216
STATE ONLY,28.0,10.0,15.0,FIRST CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.6970000000000001
STATE ONLY,28.0,10.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,SOCIALSECUR,NO,CLINTON,SAME,APP/UNFAV,ELSE,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.8290000000000001
STATE ONLY,28.0,10.0,17.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,NELSON,DISAPPR,FAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,WORSE,DIS/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.9500000000000001
STATE ONLY,28.0,10.0,18.0,SECOND CALL,50-59,WHITE,MALE,BUSH,STENBERG,OMITS,OMITS,OMITS,YES,HAGEL,WORLDAFFAIRS,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD1,45-59,50-59,,50-64,,,,0.6970000000000001
STATE ONLY,28.0,10.0,19.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,OMITS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.852
STATE ONLY,28.0,10.0,20.0,SECOND CALL,75+,WHITE,MALE,GORE,STENBERG,OMITS,OMITS,OMITS,YES,HAGEL,WORLDAFFAIRS,NO,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,CD1,60+,60+,,65+,,,,1.0210000000000001
STATE ONLY,28.0,10.0,21.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,WORLDAFFAIRS,OMITS,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,,,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.19
STATE ONLY,28.0,10.0,22.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,OMITS,OMITS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.852
STATE ONLY,28.0,10.0,23.0,SECOND CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,FAVORABLE,BUSH,YES,NOVOTE,TAXES,OMITS,DOLE,BETTER,DIS/FAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.6970000000000001
STATE ONLY,28.0,10.0,24.0,SECOND CALL,75+,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.216
STATE ONLY,28.0,10.0,25.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,TAXES,YES,NOVOTE,WORSE,DIS/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.811
STATE ONLY,28.0,10.0,26.0,SECOND CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,DOLE,WORSE,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.6970000000000001
STATE ONLY,28.0,10.0,27.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.681
STATE ONLY,28.0,10.0,28.0,THIRD CALL,18-24,WHITE,MALE,BUCHANAN,NELSON,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,HAGEL,MEDICARE/RX,NO,NOVOTE,BETTER,APP/FAV,ELSE,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.069
STATE ONLY,28.0,10.0,29.0,THIRD CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,SOCIALSECUR,NO,DOLE,WORSE,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.6970000000000001
STATE ONLY,28.0,10.0,30.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,MEDICARE/RX,OMITS,DOLE,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,50-64,CATHOLIC,,,1.0150000000000001
STATE ONLY,28.0,10.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.811
STATE ONLY,28.0,10.0,32.0,THIRD CALL,50-59,WHITE,MALE,BUSH,NELSON,APPROVE,FAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.8290000000000001
STATE ONLY,28.0,10.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,30-50K,,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.681
STATE ONLY,28.0,10.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.9500000000000001
STATE ONLY,28.0,10.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,EDUCATION,YES,DOLE,WORSE,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.9500000000000001
STATE ONLY,28.0,10.0,36.0,THIRD CALL,60-64,WHITE,,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.852
STATE ONLY,28.0,10.0,37.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,EDUCATION,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.9500000000000001
STATE ONLY,28.0,10.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,OMITS,YES,PEROT,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.811
STATE ONLY,28.0,10.0,39.0,THIRD CALL,18-24,WHITE,MALE,BUCHANAN,NELSON,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,HAGEL,MEDICARE/RX,NO,NOVOTE,BETTER,APP/FAV,ELSE,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.069
STATE ONLY,28.0,10.0,40.0,THIRD CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,SOCIALSECUR,NO,DOLE,WORSE,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.6970000000000001
STATE ONLY,28.0,10.0,41.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,MEDICARE/RX,OMITS,DOLE,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,50-64,CATHOLIC,,,1.0150000000000001
STATE ONLY,28.0,10.0,42.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.811
STATE ONLY,28.0,10.0,43.0,THIRD CALL,45-49,WHITE,FEMALE,BUCHANAN,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.058
STATE ONLY,28.0,10.0,44.0,THIRD CALL,50-59,HISP,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,OMITS,OMITS,OMITS,OMITS,OMITS,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.766
STATE ONLY,28.0,12.0,1.0,FIRST CALL,25-29,WHITE,MALE,BUSH,NELSON,APPROVE,FAVORABLE,BUSH,YES,NELSON,ECON/JOBS,YES,PEROT,BETTER,APP/FAV,INDEPEND,COLGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,2.488
STATE ONLY,28.0,12.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,YES,HAGEL,TAXES,NO,DOLE,WORSE,DIS/UNFAV,ELSE,HSGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,2.067
STATE ONLY,28.0,12.0,3.0,FIRST CALL,75+,BLACK,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,MEDICARE/RX,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,PROTESTANT,50-75K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,2.04
STATE ONLY,28.0,12.0,4.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,APPROVE,FAVORABLE,GORE,NO,OMITS,OMITS,NO,CLINTON,SAME,APP/FAV,REPUBLCN,HSGRAD,PROTESTANT,75-100K,LIBERAL,18-64,STATE,COMPLETE,CD1,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,2.021
STATE ONLY,28.0,12.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,NO,OTHER,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,2.408
STATE ONLY,28.0,12.0,6.0,FIRST CALL,18-24,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,NOVOTE,ECON/JOBS,YES,NOVOTE,SAME,APP/UNFAV,REPUBLCN,NOHS,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,2.089
STATE ONLY,28.0,12.0,7.0,FIRST CALL,60-64,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,HAGEL,HEALTHCARE,YES,DOLE,WORSE,APP/FAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,3.61
STATE ONLY,28.0,12.0,8.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,3.0140000000000002
STATE ONLY,28.0,12.0,9.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,2.5300000000000002
STATE ONLY,28.0,12.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,YES,CLINTON,SAME,APP/FAV,REPUBLCN,NOHS,PROTESTANT,,LIBERAL,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,3.5300000000000002
STATE ONLY,28.0,12.0,11.0,FIRST CALL,50-59,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,2.462
