VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,SEN,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,FORESTS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,SPANISH,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,32.0,4.0,15.0,SECOND CALL,428.0,30-39,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,OMITS,WORLDAFFAIRS,NOVOTE,BETTER,APP/FAV,INDEPEND,COLGRAD,,30-50K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,YES,HISP,,,,0.428
STATE ONLY,32.0,4.0,16.0,SECOND CALL,393.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,17.0,SECOND CALL,486.0,30-39,WHITE,MALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,SAME,APP/FAV,ELSE,COLGRAD,ELSE,15-30K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,NO,WHITE,OTHER,,,0.486
STATE ONLY,32.0,4.0,18.0,SECOND CALL,132.0,40-44,HISP,MALE,BUCHANAN,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,OTHER,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,REPUBLICAN,40-49,YES,HISP,CATHOLIC,,,0.132
STATE ONLY,32.0,4.0,19.0,SECOND CALL,388.0,25-29,WHITE,FEMALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,,,0.388
STATE ONLY,32.0,4.0,20.0,SECOND CALL,671.0,65-74,WHITE,MALE,BUSH,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,CLINTON,SAME,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,15-30K,MODERATE,65+,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,0.671
STATE ONLY,32.0,4.0,21.0,SECOND CALL,445.0,30-39,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,75-100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,OTHER,,,0.445
STATE ONLY,32.0,4.0,22.0,SECOND CALL,445.0,45-49,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,OMITS,OMITS,OTHER,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,OTHERCHRIST,LESS15K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,0.445
STATE ONLY,32.0,4.0,23.0,SECOND CALL,557.0,60-64,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,OTHER,SAME,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,30-50K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,50-64,NO,WHITE,OTHER,,,0.557
STATE ONLY,32.0,4.0,24.0,SECOND CALL,428.0,50-59,HISP,MALE,GORE,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.428
STATE ONLY,32.0,4.0,25.0,SECOND CALL,423.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,OMITS,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,OMITS,INDEPEND,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,0.423
STATE ONLY,32.0,4.0,26.0,SECOND CALL,372.0,25-29,HISP,MALE,BUSH,REDMOND,LAST.3DAYS,OMITS,OMITS,OMITS,LESS,OMITS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,18-29,25-29,,25-29,,HISP,,,,0.372
STATE ONLY,32.0,4.0,27.0,SECOND CALL,393.0,50-59,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,LESS,HEALTHCARE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,28.0,SECOND CALL,445.0,45-49,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,OTHERCHRIST,,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,0.445
STATE ONLY,32.0,4.0,29.0,SECOND CALL,394.0,25-29,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,CONSERV,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,DEMOCRAT,25-29,YES,HISP,CATHOLIC,,,0.394
STATE ONLY,32.0,4.0,30.0,THIRD CALL,428.0,30-39,HISP,MALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.428
STATE ONLY,32.0,4.0,31.0,THIRD CALL,567.0,65-74,HISP,MALE,GORE,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,ELSE,50-75K,MODERATE,65+,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,65+,YES,OTHER,OTHER,,,0.5670000000000001
STATE ONLY,32.0,4.0,32.0,THIRD CALL,393.0,40-44,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,DEMOCRAT,40-49,YES,ASIAN,PROT/CHRIST,,,0.393
STATE ONLY,32.0,4.0,33.0,THIRD CALL,428.0,40-44,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,,,0.428
STATE ONLY,32.0,4.0,34.0,THIRD CALL,393.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,35.0,THIRD CALL,428.0,30-39,HISP,MALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.428
STATE ONLY,32.0,4.0,36.0,THIRD CALL,393.0,50-59,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,37.0,THIRD CALL,393.0,30-39,HISP,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,LESS,HEALTHCARE,CLINTON,BETTER,APP/FAV,ELSE,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,38.0,THIRD CALL,423.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,0.423
STATE ONLY,32.0,4.0,39.0,THIRD CALL,321.0,30-39,HISP,FEMALE,NADER,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,WOULDNOTVOTE,MORE,OMITS,NOVOTE,BETTER,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,YES,WHITE,CATHOLIC,,,0.321
STATE ONLY,32.0,4.0,40.0,THIRD CALL,429.0,25-29,HISP,MALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NOVOTE,WORSE,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,IND/OTHER,25-29,YES,WHITE,CATHOLIC,,,0.429
STATE ONLY,32.0,4.0,41.0,THIRD CALL,394.0,25-29,HISP,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NOVOTE,SAME,APP/FAV,INDEPEND,POSTGRAD,CATHOLIC,15-30K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,IND/OTHER,25-29,YES,HISP,CATHOLIC,,,0.394
STATE ONLY,32.0,4.0,42.0,THIRD CALL,428.0,30-39,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,PROT/CHRIST,,,0.428
STATE ONLY,32.0,4.0,43.0,THIRD CALL,394.0,18-24,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NOVOTE,BETTER,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,LESS15K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,DEMOCRAT,18-24,YES,HISP,CATHOLIC,,,0.394
STATE ONLY,32.0,4.0,44.0,THIRD CALL,393.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,LESS,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,45.0,THIRD CALL,393.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,WORSE,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.393
STATE ONLY,32.0,4.0,46.0,THIRD CALL,387.0,30-39,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,MORE,ECON/JOBS,PEROT,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,,WHITE,PROT/CHRIST,,,0.387
STATE ONLY,32.0,4.0,47.0,THIRD CALL,428.0,30-39,HISP,MALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.428
STATE ONLY,32.0,4.0,48.0,THIRD CALL,557.0,60-64,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,PEROT,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.557
STATE ONLY,32.0,4.0,49.0,THIRD CALL,409.0,30-39,HISP,FEMALE,BUSH,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,OMITS,OMITS,NOVOTE,WORSE,APP/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,,LIBERAL,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,YES,HISP,CATHOLIC,,,0.40900000000000003
STATE ONLY,32.0,14.0,1.0,SECOND CALL,510.0,30-39,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,MORE,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.51
STATE ONLY,32.0,14.0,2.0,SECOND CALL,449.0,45-49,WHITE,FEMALE,GORE,REDMOND,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.449
STATE ONLY,32.0,14.0,3.0,SECOND CALL,539.0,50-59,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,OMITS,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,OMITS,DEMOCRAT,NOHS,JEWISH,OVER100K,LIBERAL,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,,,0.539
STATE ONLY,32.0,14.0,4.0,SECOND CALL,612.0,25-29,WHITE,MALE,BUSH,BINGAMAN,BEFORE,OMITS,OMITS,OMITS,LESS,TAXES,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,18-29,25-29,,25-29,,WHITE,,,,0.612
STATE ONLY,32.0,14.0,5.0,SECOND CALL,776.0,60-64,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,30-50K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,50-64,NO,WHITE,JEWISH,,,0.776
STATE ONLY,32.0,14.0,6.0,SECOND CALL,539.0,50-59,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,0.539
STATE ONLY,32.0,14.0,7.0,SECOND CALL,518.0,50-59,HISP,MALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,ELSE,75-100K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,YES,HISP,OTHER,,,0.518
STATE ONLY,32.0,14.0,8.0,SECOND CALL,510.0,45-49,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,0.51
STATE ONLY,32.0,14.0,9.0,SECOND CALL,432.0,30-39,HISP,MALE,GORE,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,BLACK,PROT/CHRIST,,,0.432
STATE ONLY,32.0,14.0,10.0,SECOND CALL,674.0,75+,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,0.674
STATE ONLY,32.0,14.0,11.0,SECOND CALL,620.0,60-64,WHITE,,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,0.62
STATE ONLY,32.0,14.0,12.0,SECOND CALL,646.0,75+,WHITE,MALE,GORE,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,MODERATE,65+,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,,,0.646
STATE ONLY,32.0,14.0,13.0,SECOND CALL,432.0,50-59,HISP,MALE,GORE,REDMOND,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,OMITS,SOCIALSECUR,DOLE,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,IND/OTHER,50-64,YES,BLACK,PROT/CHRIST,,,0.432
STATE ONLY,32.0,14.0,14.0,SECOND CALL,525.0,18-24,WHITE,FEMALE,BUSH,,OMITS,DISAPPR,UNFAVORABLE,BUSH,OMITS,HEALTHCARE,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,0.525
STATE ONLY,32.0,14.0,15.0,SECOND CALL,474.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,YES,HISP,CATHOLIC,,,0.47400000000000003
STATE ONLY,32.0,14.0,16.0,SECOND CALL,684.0,60-64,BLACK,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,LESS,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,50-64,NO,BLACK,PROT/CHRIST,,,0.684
STATE ONLY,32.0,14.0,17.0,SECOND CALL,776.0,65-74,WHITE,MALE,GORE,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,MODERATE,65+,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,,,0.776
STATE ONLY,32.0,14.0,18.0,SECOND CALL,561.0,50-59,WHITE,FEMALE,BUSH,BINGAMAN,LASTWEEK,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,SAME,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.561
STATE ONLY,32.0,14.0,19.0,SECOND CALL,510.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.51
STATE ONLY,32.0,14.0,20.0,SECOND CALL,539.0,50-59,WHITE,FEMALE,GORE,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,ELSE,30-50K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,OTHER,,,0.539
STATE ONLY,32.0,14.0,21.0,SECOND CALL,674.0,65-74,WHITE,MALE,BUSH,REDMOND,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,CLINTON,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,MODERATE,65+,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,0.674
STATE ONLY,32.0,14.0,22.0,SECOND CALL,489.0,45-49,WHITE,MALE,GORE,REDMOND,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,0.489
STATE ONLY,32.0,14.0,23.0,SECOND CALL,518.0,50-59,HISP,MALE,GORE,BINGAMAN,BEFORE,DISAPPR,UNFAVORABLE,GORE,LESS,EDUCATION,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,COLGRAD,,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,YES,HISP,,,,0.518
STATE ONLY,32.0,14.0,24.0,SECOND CALL,588.0,18-24,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,NONE,OVER100K,CONSERV,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,NONE,,,0.588
STATE ONLY,32.0,14.0,25.0,SECOND CALL,518.0,30-39,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.518
STATE ONLY,32.0,14.0,26.0,SECOND CALL,511.0,25-29,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,NONE,LESS15K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,NONE,,,0.511
