VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL PINK,1.0,56.0,25.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,,,,YES,,,,DEMOCRAT,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.56
NATIONAL PINK,1.0,56.0,26.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,,,,YES,,,,REPUBLCN,OTHERCHRIST,OVER100K,CONSERV,18-64,NATIONAL,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.393
NATIONAL PINK,1.0,56.0,27.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,,,,YES,,,,DEMOCRAT,,50-75K,MODERATE,18-64,NATIONAL,NORTH,45-59,40-49,DEMOCRAT,40-49,,,,1.393
NATIONAL WHITE,1.0,56.0,28.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.56
NATIONAL WHITE,1.0,56.0,29.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.473
NATIONAL WHITE,1.0,56.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,LIBERAL,18-64,NATIONAL,NORTH,30-44,40-49,DEMOCRAT,40-49,OTHER,,,1.473
NATIONAL YELLOW,1.0,56.0,31.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,OVER100K,MODERATE,18-64,NATIONAL,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ECON/JOBS,EXPERIENCE,1.432
NATIONAL YELLOW,1.0,56.0,32.0,THIRD CALL,40-44,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,NATIONAL,NORTH,30-44,40-49,IND/OTHER,40-49,CATHOLIC,WORLDAFFAIRS,STRONGLEADER,2.036
NATIONAL YELLOW,1.0,56.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,WORSE,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,EDUCATION,GOODJUDGMENT,1.473
NATIONAL GREY,1.0,56.0,34.0,THIRD CALL,50-59,WHITE,MALE,GORE,,,,,,,,DEMOCRAT,,50-75K,MODERATE,18-64,NATIONAL,NORTH,45-59,50-59,DEMOCRAT,50-64,,,,1.432
NATIONAL GREY,1.0,56.0,35.0,THIRD CALL,25-29,BLACK,MALE,GORE,,,,,,,,INDEPEND,,50-75K,MODERATE,18-64,NATIONAL,NORTH,18-29,25-29,IND/OTHER,25-29,,,,2.104
NATIONAL GREY,1.0,56.0,36.0,THIRD CALL,60-64,WHITE,MALE,BUCHANAN,,,,,,,,DEMOCRAT,,30-50K,CONSERV,18-64,NATIONAL,NORTH,60+,60+,DEMOCRAT,50-64,,,,0.442
NATIONAL PINK,1.0,56.0,37.0,THIRD CALL,30-39,WHITE,MALE,GORE,,,,NO,,,,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.432
NATIONAL PINK,1.0,56.0,38.0,THIRD CALL,75+,WHITE,MALE,GORE,,,,YES,,,,DEMOCRAT,PROTESTANT,75-100K,MODERATE,65+,NATIONAL,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.5170000000000001
NATIONAL PINK,1.0,56.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,,,,YES,,,,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,NATIONAL,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.393
STATE ONLY,1.0,59.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.606
STATE ONLY,1.0,59.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,3.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,,,,18-64,STATE,NORTH,30-44,30-39,DEMOCRAT,30-39,,,,1.56
STATE ONLY,1.0,59.0,4.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,65+,STATE,NORTH,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.6520000000000001
STATE ONLY,1.0,59.0,5.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,6.0,FIRST CALL,40-44,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,SAME,APP/FAV,ELSE,CATHOLIC,15-30K,CONSERV,18-64,STATE,NORTH,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.476
STATE ONLY,1.0,59.0,7.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.536
STATE ONLY,1.0,59.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,,18-64,STATE,NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.606
STATE ONLY,1.0,59.0,9.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,OMITS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.609
STATE ONLY,1.0,59.0,10.0,FIRST CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,30-50K,MODERATE,18-64,STATE,NORTH,18-29,18-24,REPUBLICAN,18-24,OTHER,,,1.536
STATE ONLY,1.0,59.0,11.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,12.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,,15-30K,,18-64,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,,,,1.606
STATE ONLY,1.0,59.0,13.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.5190000000000001
STATE ONLY,1.0,59.0,14.0,SECOND CALL,45-49,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,CONSERV,18-64,STATE,NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,15.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.5190000000000001
STATE ONLY,1.0,59.0,16.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,,ELSE,30-50K,MODERATE,18-64,STATE,NORTH,45-59,40-49,,40-49,OTHER,,,1.5190000000000001
STATE ONLY,1.0,59.0,17.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.606
STATE ONLY,1.0,59.0,18.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,19.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,CONSERV,18-64,STATE,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.6520000000000001
STATE ONLY,1.0,59.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,INDEPEND,ELSE,30-50K,LIBERAL,18-64,STATE,NORTH,18-29,25-29,IND/OTHER,25-29,OTHER,,,1.672
STATE ONLY,1.0,59.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.606
STATE ONLY,1.0,59.0,22.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,,18-64,STATE,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.582
STATE ONLY,1.0,59.0,23.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,OMITS,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.582
STATE ONLY,1.0,59.0,24.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,NORTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.5190000000000001
STATE ONLY,1.0,59.0,25.0,THIRD CALL,50-59,WHITE,,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,26.0,THIRD CALL,45-49,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,GORE,YES,CLINTON,BETTER,DIS/UNFAV,ELSE,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,NORTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.56
STATE ONLY,1.0,59.0,27.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.56
STATE ONLY,1.0,59.0,28.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,65+,STATE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.609
STATE ONLY,1.0,59.0,29.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,30.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,30-50K,CONSERV,65+,STATE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.701
STATE ONLY,1.0,59.0,31.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.5190000000000001
STATE ONLY,1.0,59.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.606
STATE ONLY,1.0,59.0,34.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,75-100K,CONSERV,18-64,STATE,NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.476
STATE ONLY,1.0,59.0,35.0,THIRD CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,65+,STATE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.563
STATE ONLY,1.0,59.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.5190000000000001
STATE ONLY,1.0,59.0,37.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,CONSERV,18-64,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.56
STATE ONLY,1.0,59.0,38.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,WORSE,APP/FAV,INDEPEND,NONE,15-30K,MODERATE,18-64,STATE,NORTH,18-29,25-29,IND/OTHER,25-29,NONE,,,1.582
NATIONAL WHITE,1.0,60.0,1.0,FIRST CALL,60-64,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,PEROT,WORSE,APP/FAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.988
NATIONAL WHITE,1.0,60.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,PEROT,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.544
NATIONAL WHITE,1.0,60.0,3.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,NONE,75-100K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,IND/OTHER,30-39,NONE,,,0.764
NATIONAL YELLOW,1.0,60.0,4.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,FAVORABLE,BUSH,NO,CLINTON,BETTER,DIS/FAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,ECON/JOBS,STRONGLEADER,0.764
NATIONAL YELLOW,1.0,60.0,5.0,FIRST CALL,25-29,BLACK,MALE,BUSH,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,75-100K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,TAXES,STRONGLEADER,0.783
NATIONAL YELLOW,1.0,60.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,OTHER,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,,25-29,,TAXES,COMPLEXISSUE,0.619
NATIONAL GREY,1.0,60.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,,,,,,,,,,,,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,,30-39,,,,0.746
NATIONAL GREY,1.0,60.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,,,,,,,,DEMOCRAT,,15-30K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,DEMOCRAT,30-39,,,,0.544
NATIONAL GREY,1.0,60.0,9.0,FIRST CALL,45-49,WHITE,MALE,BUSH,,,,,,,,INDEPEND,,75-100K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,45-59,40-49,IND/OTHER,40-49,,,,0.764
NATIONAL PINK,1.0,60.0,10.0,FIRST CALL,45-49,BLACK,MALE,GORE,,,,NO,,,,INDEPEND,NONE,50-75K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,45-59,40-49,IND/OTHER,40-49,NONE,,,0.598
NATIONAL PINK,1.0,60.0,11.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,75-100K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.7030000000000001
NATIONAL PINK,1.0,60.0,12.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,30-50K,MODERATE,65+,NATIONAL,NORTHCENTRAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.964
NATIONAL WHITE,1.0,60.0,13.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,,MODERATE,65+,NATIONAL,NORTHCENTRAL,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.964
NATIONAL WHITE,1.0,60.0,14.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.731
NATIONAL WHITE,1.0,60.0,15.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.584
NATIONAL WHITE,1.0,60.0,16.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,OMITS,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.731
NATIONAL WHITE,1.0,60.0,17.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,WORSE,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,65+,NATIONAL,NORTHCENTRAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.964
NATIONAL WHITE,1.0,60.0,18.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,OMITS,OMITS,GORE,NO,CLINTON,BETTER,OMITS,,,50-75K,,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,,30-39,,,,0.584
NATIONAL YELLOW,1.0,60.0,19.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,TAXES,HONEST,0.731
NATIONAL YELLOW,1.0,60.0,20.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,EDUCATION,STRONGLEADER,0.713
NATIONAL YELLOW,1.0,60.0,21.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,EDUCATION,HONEST,0.713
NATIONAL YELLOW,1.0,60.0,22.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,EDUCATION,HONEST,0.731
NATIONAL YELLOW,1.0,60.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,EDUCATION,EXPERIENCE,0.544
NATIONAL YELLOW,1.0,60.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,EDUCATION,COMPLEXISSUE,0.746
NATIONAL GREY,1.0,60.0,25.0,SECOND CALL,50-59,BLACK,MALE,GORE,,,,,,,,INDEPEND,,75-100K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,45-59,50-59,IND/OTHER,50-64,,,,0.598
NATIONAL GREY,1.0,60.0,26.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,75-100K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,,,,0.713
NATIONAL GREY,1.0,60.0,27.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,75-100K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,,,,0.713
NATIONAL GREY,1.0,60.0,28.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,,,,,,,,DEMOCRAT,,OVER100K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,DEMOCRAT,25-29,,,,0.52
NATIONAL GREY,1.0,60.0,29.0,SECOND CALL,65-74,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,OVER100K,MODERATE,65+,NATIONAL,NORTHCENTRAL,60+,60+,REPUBLICAN,65+,,,,0.988
NATIONAL GREY,1.0,60.0,30.0,SECOND CALL,45-49,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,50-75K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,45-59,40-49,REPUBLICAN,40-49,,,,0.764
NATIONAL PINK,1.0,60.0,31.0,SECOND CALL,25-29,WHITE,MALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.731
NATIONAL PINK,1.0,60.0,32.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,,,,NO,,,,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.52
NATIONAL PINK,1.0,60.0,33.0,SECOND CALL,40-44,WHITE,MALE,GORE,,,,NO,,,,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.557
NATIONAL PINK,1.0,60.0,34.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,,,,YES,,,,REPUBLCN,PROTESTANT,,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.713
