VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,PROPSD,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,42.0,49.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.918
STATE ONLY,42.0,49.0,23.0,SECOND CALL,40-44,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,SOUTHEST,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.8310000000000001
STATE ONLY,42.0,49.0,24.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,ELSE,50-75K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,IND/OTHER,30-39,OTHER,,,1.191
STATE ONLY,42.0,49.0,25.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,SOUTHEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.918
STATE ONLY,42.0,49.0,26.0,SECOND CALL,50-59,WHITE,MALE,GORE,DISAPPR,FAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,DIS/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.354
STATE ONLY,42.0,49.0,27.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,SOUTHEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.488
STATE ONLY,42.0,49.0,28.0,THIRD CALL,30-39,WHITE,MALE,OTHER,APPROVE,FAVORABLE,HOHN,WOULDNOTVOTE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,NONE,,,1.1340000000000001
STATE ONLY,42.0,49.0,29.0,THIRD CALL,25-29,WHITE,MALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTHEST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.291
STATE ONLY,42.0,49.0,30.0,THIRD CALL,25-29,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,WOULDNOTVOTE,YES,NOVOTE,SAME,APP/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,SOUTHEST,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,0.903
STATE ONLY,42.0,49.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,2.136
STATE ONLY,42.0,49.0,32.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,SOUTHEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.3760000000000001
STATE ONLY,42.0,49.0,33.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,HOHN,BUSH,YES,DOLE,BETTER,APP/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,SOUTHEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.767
STATE ONLY,42.0,49.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,PEROT,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.3760000000000001
STATE ONLY,42.0,49.0,35.0,THIRD CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,ELSE,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTHEST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.903
STATE ONLY,42.0,49.0,36.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,SOUTHEST,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.996
STATE ONLY,42.0,49.0,37.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,OMITS,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.918
STATE ONLY,42.0,49.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,BUCHANAN,APPROVE,UNFAVORABLE,THUNE,WOULDNOTVOTE,YES,CLINTON,SAME,APP/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.355
STATE ONLY,42.0,49.0,39.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,SOUTHEST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.996
STATE ONLY,42.0,49.0,40.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.8310000000000001
STATE ONLY,42.0,49.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.3760000000000001
STATE ONLY,42.0,49.0,42.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,LIBERAL,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.968
STATE ONLY,42.0,49.0,43.0,THIRD CALL,45-49,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,GORE,YES,DOLE,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.8310000000000001
STATE ONLY,42.0,49.0,44.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.938
STATE ONLY,42.0,52.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.168
STATE ONLY,42.0,52.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.133
STATE ONLY,42.0,52.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.133
STATE ONLY,42.0,52.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,OMITS,HOHN,GORE,YES,CLINTON,SAME,OMITS,INDEPEND,PROTESTANT,50-75K,LIBERAL,18-64,STATE,SOUTHEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.195
STATE ONLY,42.0,52.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.133
STATE ONLY,42.0,52.0,6.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.184
STATE ONLY,42.0,52.0,7.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.178
STATE ONLY,42.0,52.0,8.0,FIRST CALL,75+,WHITE,,BUSH,DISAPPR,FAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/FAV,REPUBLCN,PROTESTANT,,CONSERV,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.203
STATE ONLY,42.0,52.0,9.0,FIRST CALL,65-74,WHITE,,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.131
STATE ONLY,42.0,52.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.276
STATE ONLY,42.0,52.0,11.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.131
STATE ONLY,42.0,52.0,12.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.168
STATE ONLY,42.0,54.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.278
STATE ONLY,42.0,54.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.418
STATE ONLY,42.0,54.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,JEWISH,30-50K,LIBERAL,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,JEWISH,,,0.418
STATE ONLY,42.0,54.0,4.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,NONE,75-100K,LIBERAL,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.379
STATE ONLY,42.0,54.0,6.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.454
STATE ONLY,42.0,54.0,8.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,SOUTHEST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.301
STATE ONLY,42.0,54.0,9.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.278
STATE ONLY,42.0,54.0,10.0,FIRST CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.362
STATE ONLY,42.0,54.0,11.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.362
STATE ONLY,42.0,54.0,12.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.434
STATE ONLY,42.0,54.0,13.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.649
STATE ONLY,42.0,54.0,14.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.251
STATE ONLY,42.0,54.0,15.0,SECOND CALL,50-59,WHITE,,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,ELSE,OVER100K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,REPUBLICAN,50-64,OTHER,,,0.4
STATE ONLY,42.0,54.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.278
STATE ONLY,42.0,54.0,17.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.362
STATE ONLY,42.0,54.0,18.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.274
STATE ONLY,42.0,54.0,19.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.251
STATE ONLY,42.0,54.0,20.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.278
STATE ONLY,42.0,60.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,SOUTHEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.5660000000000001
STATE ONLY,42.0,60.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.318
STATE ONLY,42.0,60.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.217
STATE ONLY,42.0,60.0,4.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.737
STATE ONLY,42.0,60.0,5.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,65+,STATE,SOUTHEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.0
STATE ONLY,42.0,60.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,CLINTON,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,LIBERAL,18-64,STATE,SOUTHEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.616
STATE ONLY,42.0,60.0,7.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.772
STATE ONLY,42.0,60.0,8.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.798
STATE ONLY,42.0,60.0,9.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,STATE,SOUTHEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.616
STATE ONLY,42.0,60.0,10.0,SECOND CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,SOUTHEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.559
STATE ONLY,42.0,60.0,11.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,SOUTHEST,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.559
STATE ONLY,42.0,60.0,12.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.197
STATE ONLY,42.0,60.0,13.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,NO,PEROT,SAME,APP/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,SOUTHEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.737
STATE ONLY,42.0,60.0,14.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,STATE,SOUTHEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.616
STATE ONLY,42.0,60.0,15.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.737
STATE ONLY,42.0,60.0,16.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.104
STATE ONLY,42.0,60.0,17.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.5660000000000001
STATE ONLY,42.0,60.0,18.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,STATE,SOUTHEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.5660000000000001
STATE ONLY,42.0,60.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.5660000000000001
STATE ONLY,42.0,60.0,20.0,SECOND CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.104
STATE ONLY,42.0,60.0,21.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.513
STATE ONLY,42.0,60.0,22.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,OMITS,DIS/UNFAV,REPUBLCN,PROTESTANT,,LIBERAL,18-64,STATE,SOUTHEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.737
STATE ONLY,42.0,60.0,23.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,OMITS,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.81
STATE ONLY,42.0,60.0,24.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,,,65+,STATE,SOUTHEST,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.322
STATE ONLY,42.0,60.0,25.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,DOLE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.772
STATE ONLY,42.0,60.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,SOUTHEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.922
