VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,MIGRATAZ,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,VNS1,VNS2,WEIGHT
NATIONAL WHITE,3.0,5.0,18.0,SECOND CALL,65-74,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,TAXES,CLINTON,SAME,APP/UNFAV,,DEMOCRAT,POSTGRAD,OTHERCHRIST,30-50K,MODERATE,65+,NATIONAL,COMPLETE,DESERT,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,1.247
NATIONAL YELLOW,3.0,5.0,19.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,KYL,DISAPPR,OMITS,GORE,MORE,SOCIALSECUR,CLINTON,SAME,OMITS,,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,DESERT,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,SOCIALSECUR,COMPLEXISSUE,1.112
NATIONAL YELLOW,3.0,5.0,20.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DIDNOTVOTE,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,NOVOTE,SAME,DIS/UNFAV,,REPUBLCN,HSGRAD,CATHOLIC,LESS15K,CONSERV,18-64,NATIONAL,COMPLETE,DESERT,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,CATHOLIC,TAXES,COMPLEXISSUE,0.788
NATIONAL YELLOW,3.0,5.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,NADER,KYL,APPROVE,FAVORABLE,GORE,LESS,HEALTHCARE,DOLE,WORSE,APP/FAV,,REPUBLCN,POSTGRAD,CATHOLIC,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,HEALTHCARE,HONEST,0.587
NATIONAL YELLOW,3.0,5.0,22.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,DOLE,BETTER,DIS/UNFAV,,ELSE,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,MEDICARE/RX,CARES,0.9
NATIONAL YELLOW,3.0,5.0,23.0,SECOND CALL,50-59,HISP,MALE,GORE,KYL,DISAPPR,UNFAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,OMITS,DIS/UNFAV,,DEMOCRAT,SOMCOL/ASSOC,,,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,DEMOCRAT,50-64,YES,HISP,,MEDICARE/RX,COMPLEXISSUE,0.756
NATIONAL YELLOW,3.0,5.0,24.0,SECOND CALL,65-74,OTHER,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,MODERATE,65+,NATIONAL,COMPLETE,DESERT,60+,60+,DEMOCRAT,65+,NO,OTHER,PROT/CHRIST,EDUCATION,COMPLEXISSUE,1.292
NATIONAL GREY,3.0,5.0,25.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,NOHS,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,60+,60+,DEMOCRAT,50-64,NO,WHITE,,,,1.292
NATIONAL GREY,3.0,5.0,26.0,SECOND CALL,65-74,WHITE,MALE,BUSH,KYL,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,30-50K,CONSERV,65+,NATIONAL,COMPLETE,DESERT,60+,60+,DEMOCRAT,65+,NO,WHITE,,,,1.008
NATIONAL GREY,3.0,5.0,27.0,SECOND CALL,60-64,WHITE,MALE,BUSH,KYL,,,,,,,,,,REPUBLCN,HSGRAD,,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,DESERT,60+,60+,REPUBLICAN,50-64,NO,WHITE,,,,1.008
NATIONAL GREY,3.0,5.0,28.0,SECOND CALL,60-64,WHITE,MALE,BUSH,KYL,,,,,,,,,,REPUBLCN,POSTGRAD,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,60+,60+,REPUBLICAN,50-64,NO,WHITE,,,,1.008
NATIONAL GREY,3.0,5.0,29.0,SECOND CALL,45-49,HISP,MALE,GORE,DIDNOTVOTE,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,40-49,DEMOCRAT,40-49,YES,HISP,,,,0.756
NATIONAL GREY,3.0,5.0,30.0,SECOND CALL,75+,HISP,MALE,GORE,,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,15-30K,MODERATE,65+,NATIONAL,COMPLETE,DESERT,60+,60+,DEMOCRAT,65+,YES,HISP,,,,0.879
NATIONAL PINK,3.0,5.0,31.0,SECOND CALL,65-74,HISP,MALE,NADER,KYL,,,,,,,,,,INDEPEND,,PROTESTANT,30-50K,MODERATE,65+,NATIONAL,COMPLETE,DESERT,60+,60+,IND/OTHER,65+,YES,HISP,PROT/CHRIST,,,0.462
NATIONAL PINK,3.0,5.0,32.0,SECOND CALL,40-44,WHITE,MALE,GORE,KYL,,,,,,,,,,DEMOCRAT,,NONE,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,NONE,,,1.073
NATIONAL PINK,3.0,5.0,33.0,SECOND CALL,60-64,HISP,FEMALE,GORE,KYL,,,,,,,,,,INDEPEND,,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,60+,60+,IND/OTHER,50-64,YES,HISP,PROT/CHRIST,,,0.911
NATIONAL PINK,3.0,5.0,34.0,SECOND CALL,18-24,HISP,MALE,GORE,KYL,,,,,,,,,,DEMOCRAT,,CATHOLIC,,LIBERAL,18-64,NATIONAL,COMPLETE,DESERT,18-29,18-24,DEMOCRAT,18-24,YES,HISP,CATHOLIC,,,0.662
NATIONAL PINK,3.0,5.0,35.0,SECOND CALL,65-74,HISP,MALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,CATHOLIC,,MODERATE,65+,NATIONAL,COMPLETE,DESERT,60+,60+,REPUBLICAN,65+,YES,HISP,CATHOLIC,,,0.711
NATIONAL PINK,3.0,5.0,36.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,NONE,30-50K,,18-64,NATIONAL,COMPLETE,DESERT,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,NONE,,,0.9
NATIONAL WHITE,3.0,5.0,37.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,,ELSE,COLGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.112
NATIONAL WHITE,3.0,5.0,38.0,THIRD CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,NOVOTE,SAME,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.868
NATIONAL YELLOW,3.0,5.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,SAME,APP/FAV,,INDEPEND,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,EDUCATION,HONEST,1.112
NATIONAL YELLOW,3.0,5.0,40.0,THIRD CALL,45-49,HISP,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,TAXES,CLINTON,BETTER,APP/UNFAV,,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,TAXES,COMPLEXISSUE,0.756
NATIONAL YELLOW,3.0,5.0,41.0,THIRD CALL,50-59,HISP,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,WORSE,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,SOCIALSECUR,EXPERIENCE,0.785
NATIONAL GREY,3.0,5.0,42.0,THIRD CALL,,WHITE,MALE,BUSH,KYL,,,,,,,,,,,,,,,,NATIONAL,NOTCOMPLETE,DESERT,,,,,NO,WHITE,,,,0.868
NATIONAL GREY,3.0,5.0,43.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,POSTGRAD,,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,,,,1.112
NATIONAL GREY,3.0,5.0,44.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,KYL,,,,,,,,,,INDEPEND,HSGRAD,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,18-29,18-24,IND/OTHER,18-24,NO,WHITE,,,,0.974
NATIONAL PINK,3.0,5.0,45.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,OTHERCHRIST,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,DESERT,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,0.788
NATIONAL PINK,3.0,5.0,46.0,THIRD CALL,50-59,WHITE,MALE,BUSH,KYL,,,,,,,,,,INDEPEND,,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,DESERT,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,0.868
NATIONAL PINK,3.0,5.0,47.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,DESERT,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.9
STATE ONLY,3.0,7.0,1.0,FIRST CALL,30-39,BLACK,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,TAXES,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,,,0.731
STATE ONLY,3.0,7.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,ELSE,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,,,1.108
STATE ONLY,3.0,7.0,3.0,FIRST CALL,30-39,BLACK,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,,,0.731
STATE ONLY,3.0,7.0,4.0,FIRST CALL,45-49,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,WOULDNOTVOTE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,NO,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.068
STATE ONLY,3.0,7.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,NONE,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,NONE,,,1.108
STATE ONLY,3.0,7.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.457
STATE ONLY,3.0,7.0,7.0,FIRST CALL,30-39,HISP,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.731
STATE ONLY,3.0,7.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,NADER,KYL,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,YES,REPUBLCN,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.741
STATE ONLY,3.0,7.0,9.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,1.108
STATE ONLY,3.0,7.0,10.0,FIRST CALL,18-24,BLACK,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,ELSE,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,NO,BLACK,CATHOLIC,,,0.9430000000000001
STATE ONLY,3.0,7.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,NO,DEMOCRAT,SOMCOL/ASSOC,ELSE,,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,OTHER,,,1.457
STATE ONLY,3.0,7.0,12.0,FIRST CALL,50-59,WHITE,MALE,GORE,DIDNOTVOTE,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,NO,INDEPEND,COLGRAD,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,OTHER,,,1.068
STATE ONLY,3.0,7.0,13.0,FIRST CALL,40-44,WHITE,MALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,OMITS,WORLDAFFAIRS,CLINTON,WORSE,APP/UNFAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,1.068
STATE ONLY,3.0,7.0,14.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,WORSE,DIS/UNFAV,NO,INDEPEND,COLGRAD,ELSE,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,,WHITE,OTHER,,,1.108
STATE ONLY,3.0,7.0,15.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.457
STATE ONLY,3.0,7.0,16.0,FIRST CALL,45-49,WHITE,MALE,NADER,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,NOHS,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.714
STATE ONLY,3.0,7.0,17.0,SECOND CALL,40-44,WHITE,MALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,1.068
STATE ONLY,3.0,7.0,18.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,OMITS,PEROT,BETTER,APP/FAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,1.108
STATE ONLY,3.0,7.0,19.0,SECOND CALL,25-29,HISP,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,CLINTON,BETTER,APP/UNFAV,YES,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,25-29,IND/OTHER,25-29,YES,HISP,PROT/CHRIST,,,1.24
STATE ONLY,3.0,7.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,REPUBLCN,SOMCOL/ASSOC,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,NONE,,,1.108
STATE ONLY,3.0,7.0,21.0,SECOND CALL,25-29,WHITE,MALE,BUSH,KYL,APPROVE,FAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,APP/FAV,YES,REPUBLCN,COLGRAD,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,,,1.746
STATE ONLY,3.0,7.0,22.0,SECOND CALL,30-39,HISP,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,YES,WHITE,NONE,,,0.759
STATE ONLY,3.0,7.0,23.0,SECOND CALL,25-29,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,OMITS,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,YES,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,25-29,IND/OTHER,25-29,NO,WHITE,CATHOLIC,,,1.329
STATE ONLY,3.0,7.0,24.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,WORSE,DIS/UNFAV,NO,REPUBLCN,HSGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,,WHITE,PROT/CHRIST,,,1.457
STATE ONLY,3.0,7.0,25.0,SECOND CALL,30-39,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,WORSE,DIS/UNFAV,YES,REPUBLCN,COLGRAD,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.405
STATE ONLY,3.0,7.0,26.0,SECOND CALL,30-39,WHITE,MALE,GORE,,APPROVE,UNFAVORABLE,GORE,MORE,TAXES,CLINTON,BETTER,APP/UNFAV,YES,INDEPEND,POSTGRAD,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,CATHOLIC,,,1.068
STATE ONLY,3.0,7.0,27.0,SECOND CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,NO,ELSE,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.405
STATE ONLY,3.0,7.0,28.0,SECOND CALL,50-59,WHITE,MALE,NADER,KYL,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,EDUCATION,PEROT,BETTER,DIS/UNFAV,NO,INDEPEND,POSTGRAD,NONE,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,NONE,,,0.714
STATE ONLY,3.0,7.0,29.0,SECOND CALL,30-39,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,1.405
STATE ONLY,3.0,7.0,30.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,EDUCATION,PEROT,WORSE,APP/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.108
STATE ONLY,3.0,7.0,31.0,SECOND CALL,45-49,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,BETTER,DIS/UNFAV,YES,ELSE,POSTGRAD,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,,WHITE,PROT/CHRIST,,,1.405
STATE ONLY,3.0,7.0,32.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,PEROT,BETTER,APP/FAV,NO,ELSE,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,CATHOLIC,,,1.108
STATE ONLY,3.0,7.0,33.0,SECOND CALL,65-74,WHITE,MALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,SAME,APP/FAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,NO,WHITE,CATHOLIC,,,1.301
STATE ONLY,3.0,7.0,34.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,PEROT,BETTER,DIS/UNFAV,YES,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.457
STATE ONLY,3.0,7.0,35.0,THIRD CALL,30-39,HISP,MALE,BUSH,DIDNOTVOTE,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,YES,HISP,PROT/CHRIST,,,0.962
STATE ONLY,3.0,7.0,36.0,THIRD CALL,45-49,BLACK,FEMALE,BUSH,KYL,APPROVE,FAVORABLE,OMITS,MORE,WORLDAFFAIRS,CLINTON,WORSE,APP/FAV,NO,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,NO,BLACK,PROT/CHRIST,,,0.997
STATE ONLY,3.0,7.0,37.0,THIRD CALL,40-44,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,NOHS,NONE,30-50K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,NONE,,,1.405
STATE ONLY,3.0,7.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,NO,REPUBLCN,POSTGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,1.108
STATE ONLY,3.0,7.0,39.0,THIRD CALL,25-29,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,,,1.746
STATE ONLY,3.0,7.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,1.457
STATE ONLY,3.0,7.0,41.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,DIDNOTVOTE,OMITS,OMITS,OMITS,MORE,SOCIALSECUR,OMITS,OMITS,,YES,,,,,,18-64,STATE,NOTCOMPLETE,MARICOPA,30-44,40-49,,40-49,NO,WHITE,,,,1.108
