ID,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,CUBAN3,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOV,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,HOU,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACEAI,RACEAK,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEN,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,WEIGHT
94044.0,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,7.0,,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,,5.0,,,,Went too far,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Omit,,,No,,,,No,Poor,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,Moderate,3.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,Angry,"Dissatisfied, but not angry or angry",Midwest,,,,,,Male,White men,Non married men,Rural,Small Cities/Rural,,Missouri,,,,Election day exit poll,,,,,,,Version 2,,,Yes,,No,Non-working men,,,All others,Non-working men,1.76765418052673
93375.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 3,7.0,,,,,,Disapprove,Strongly disapprove,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,5.0,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,The economy,,,No,,,,,,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,3.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Male,White men,,Rural,Small Cities/Rural,,Missouri,,,,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,Version 1,No,,Yes,,,,,,,,1.76765418052673
52060.0,Legal,Legal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Catholic/Attend weekly,Complete,,,Yes,Call 1,2.0,,,No,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,,,,1.0,,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Catholic,Catholic,Catholic,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",,Indiana,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,White Catholics,Yes,White Born-again/Evangelical Christians,,,No,All others,,,0.644591450691223
50913.0,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,,,No,Call 1,3.0,,,Yes,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better,,,,,2.0,,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,Married with children,,Yes,,,,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Female,White women,Married women,Suburbs,Suburbs,,Indiana,,,,Election day exit poll,,,,Most of the time,Just about always or most of the time,Yes,Version 3,,White Protestants,Yes,All others,,,No,White Protestant non-evangelical,,,3.03449320793152
83896.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 2,3.0,,,,,,Disapprove,Somewhat disapprove,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,2.0,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Health care,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,,22.0,,,White,White,,,National questionnaire,White,White,,,,,West,,,,,,Male,White men,,Suburbs,Suburbs,, Utah,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,Yes,,Yes,,,,,,,,0.895533800125122
86060.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 3,1.0,,,,,,Disapprove,Strongly disapprove,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,1.0,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Omit,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,148.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Missouri,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,,Yes,,,,,,,,0.96417498588562
85754.0,Illegal,Illegal in all cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,Yes,Call 3,6.0,,,Yes,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,,,,,5.0,,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,Married with children,,Yes,,,,,,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Catholic,Catholic,Catholic,,,Female,White women,Married women,Suburbs,Suburbs,,Indiana,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,White Catholics,Yes,White Born-again/Evangelical Christians,,,No,All others,,,0.644591450691223
85729.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Very closely,Extremely or very closely,,Call 3,9.0,,,,,,Disapprove,Somewhat disapprove,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,5.0,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,Health care,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,22.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Female,White women,,Suburbs,Suburbs,,Indiana,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,,Yes,,,,,,,,1.18419241905212
85682.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Not too closely,Somewhat or not too closely,,Call 3,9.0,,,,,,Approve,Somewhat approve,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,5.0,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,Illegal immigration,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,22.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Male,White men,,Suburbs,Suburbs,,Indiana,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,,Yes,,,,,,,,1.52088558673859
85462.0,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,,,No,Call 3,2.0,,,No,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse,,,,,1.0,,,,,It depends,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,All others,,No,,,,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,,,Liberal,95.0,Moderate/Liberal Republicans,Liberal Independents,White,White,,,National questionnaire,White,White,,,,,Midwest,Something else,Other,Something else,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",,Indiana,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,White something else,Yes,All others,,,No,All others,,,0.630544066429138
10814.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,6.0,,,,,,,,,,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express support for Barack Obama,,4.0,,,,Did not go far enough,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,,,No,,,,Yes,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,-1.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,Angry,"Dissatisfied, but not angry or angry",West,,,,,,Male,White men,Married men,Suburbs,Suburbs,,Washington,,,,Telephone survey,,,,,,,Version 2,,,Yes,,No,Non-working men,,,All others,Non-working men,1.18874371051788
85116.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 3,9.0,,,,,Yes,,,,,,,Is fair to most Americans,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,,,,,5.0,,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,Better than life today,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,22.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,Stayed about the same,,,Midwest,,,,Yes,,Female,White women,,Suburbs,Suburbs,,Indiana,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,,Yes,,,,,,,,1.39136338233948
11618.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,8.0,,,,,,Disapprove,Somewhat disapprove,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,,,,5.0,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Illegal immigration,,,No,,,,,,,Worried,Very worried,Approve,Somewhat approve,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Female,White women,,Rural,Small Cities/Rural,,Missouri,,,,Telephone survey,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,,Yes,,,,,,,,1.0257385969162
84613.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 3,2.0,,,,,Yes,,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Omit,,,,,,1.0,,Government should do more to solve problems,,,,The Democratic candidate,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,About the same,,Illegal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Conservative,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,Gotten worse,,,Midwest,,,,No,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Indiana,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,Yes,,,,,,,,0.644591450691223
11176.0,Omit,Omit,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,All others,Complete,,,Yes,,6.0,,,No,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,,,,,5.0,,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Female,White women,Non married women,Rural,Small Cities/Rural,,Indiana,,,,Telephone survey,,,,Never,Only some of the time or never,Yes,Version 3,,White Protestants,Yes,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,,1.37182903289795
11477.0,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a month,Occasionally,All others,Complete,,,Yes,,6.0,,,No,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,,,,3.0,,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,West,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Female,White women,Married women,Suburbs,Suburbs,,Washington,,,,Telephone survey,,,,Only some of the time,Only some of the time or never,No,Version 3,,White Protestants,Yes,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,,1.12910580635071
11747.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,4.0,,,,,,,,,,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,,5.0,,,,Did not go far enough,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,,,No,,,,No,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Liberal,-1.0,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,White,,,Angry,"Dissatisfied, but not angry or angry",Midwest,,,,,,Male,White men,Non married men,Suburbs,Suburbs,,Missouri,,,,Telephone survey,,,,,,,Version 2,,,Yes,,No,Non-working men,,,All others,Non-working men,2.01487398147583
84361.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,Call 3,9.0,,,,Omit,,,,,Disapprove,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Not too closely,Somewhat or not too closely,,No,4.0,,,Yes,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Omit,Omit,Conservative,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,Female,White women,,Suburbs,Suburbs,,Indiana,,Omit,Omit,Election day exit poll,,,,,,,Version 5,,White Protestants,Yes,All others,,,No,White Protestant non-evangelical,,,0.729905009269714
11605.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,No,,4.0,No,Only regular land-line phone service,,No,,,,,Approve,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Very closely,Extremely or very closely,,No,2.0,,,Yes,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,No,No,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,West,None,None,None,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",, Utah,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,White none,Yes,All others,,,No,All others,,,1.7953884601593
83946.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,Call 2,1.0,,,,,No,,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Omit,,,,,,1.0,,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,About the same,,Omit,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,84.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,Stayed about the same,,,West,,,,Yes,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",, Utah,,,,Election day exit poll,,,Omit,,,,Version 4,,,Yes,,,,,,,,1.1901718378067
11175.0,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Never,Never,Catholic/Do not attend weekly,Complete,,,No,,4.0,,,No,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse,,,,,2.0,,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,-1.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Catholic,Catholic,Catholic,,,Male,White men,Married men,Rural,Small Cities/Rural,,Indiana,,,,Telephone survey,,,,Never,Only some of the time or never,No,Version 3,,White Catholics,Yes,All others,,,No,All others,,,1.56284701824188
