ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNH10,GOVNH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TIMESEN10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WRKWOMEN,XTEAPARTYID,CELLPHONE,LANDPHONE,RPRIM2012,TAXCUTSNH,CELLULAR,REP2012P,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
879072.0,New Hampshire,57.0,Call 1,Not complete,Election day exit poll,1.44097411632538,Kelly Ayotte,John Lynch,Male,White,30-39,,,,Postgraduate study,No,,,,,,About the same,,,,,,,,,,In the last month,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,In the last month,In the last month or earlier,,All others,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 2,Suburb,Urban,Urban Core,Very downscale,3102.0
903266.0,New Hampshire,25.0,Call 3,Not complete,Election day exit poll,0.928820669651031,Kelly Ayotte,John Lynch,Male,White,50-59,,,,Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3820.0
892930.0,New Hampshire,111.0,Call 2,Not complete,Election day exit poll,1.11771905422211,Kelly Ayotte,John Lynch,Male,White,40-44,,,,Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
892358.0,New Hampshire,68.0,Call 2,Not complete,Election day exit poll,2.49414825439453,Kelly Ayotte,John Lynch,Female,White,45-49,,,,Some college/assoc. degree,No,,,,,,About the same,,,,,,,,,,In the last three days,,Yes,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,In the last month,In the last week,,Working women,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0
877706.0,New Hampshire,45.0,Call 1,Not complete,Election day exit poll,1.45119655132294,Kelly Ayotte,John Lynch,Female,White,30-39,,,,Postgraduate study,No,,,,,,,,,Omit,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Omit,,,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,3229.0
892063.0,New Hampshire,99.0,Call 2,Not complete,Election day exit poll,1.08409893512726,Kelly Ayotte,John Lynch,Female,White,45-49,,,,High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,3269.0
877469.0,New Hampshire,92.0,Call 1,Not complete,Election day exit poll,1.39323103427887,Kelly Ayotte,John Lynch,Male,White,30-39,,,,Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
902478.0,New Hampshire,2.0,Call 3,Not complete,Election day exit poll,1.71544325351715,Kelly Ayotte,John Lynch,Female,White,60-64,,,,College graduate,No,,,,,,Worse,,,,,,,,,,In the last week,,Yes,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,In the last month,In the last week,,Working women,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3809.0
907385.0,New Hampshire,77.0,Call 3,Not complete,Election day exit poll,1.0006765127182,Kelly Ayotte,John Lynch,Male,White,50-59,,,,College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,3062.0
890373.0,New Hampshire,85.0,Call 2,Not complete,Election day exit poll,1.45367872714996,Kelly Ayotte,John Lynch,Male,White,65 or over,,,,College graduate,No,,,,,,About the same,,,,,,,,,,In the last month,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,In the last month,In the last month or earlier,,All others,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,5.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0
878381.0,New Hampshire,45.0,Call 1,Not complete,Election day exit poll,1.20237028598785,Kelly Ayotte,John Stephen,Female,White,65 or over,,,,Some college/assoc. degree,No,,,,,,Worse,,,,,,,,,,Before that,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,Before that,In the last month or earlier,,All others,,,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Low Density Rural,Rural,Rural,Very upscale,3229.0
904051.0,New Hampshire,37.0,Call 3,Not complete,Election day exit poll,0.657273411750793,Kelly Ayotte,John Stephen,Female,White,30-39,,,,Some college/assoc. degree,No,,,,,,Worse,,,,,,,,,,Before that,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,Before that,In the last month or earlier,,Working women,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
890598.0,New Hampshire,85.0,Call 2,Not complete,Election day exit poll,1.15676867961884,Kelly Ayotte,John Stephen,Male,White,50-59,,,,High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0
903814.0,New Hampshire,61.0,Call 3,Not complete,Election day exit poll,0.800621211528778,Kelly Ayotte,John Stephen,Female,White,50-59,,,,,No,,,,,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,,,,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 2,Suburb,Urban,Urban Core,Downscale,3109.0
903678.0,New Hampshire,85.0,Call 3,Not complete,Election day exit poll,1.13755702972412,Kelly Ayotte,John Stephen,Female,White,30-39,,,,College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0
903372.0,New Hampshire,96.0,Call 3,Not complete,Election day exit poll,0.766538560390472,Kelly Ayotte,John Stephen,Male,White,45-49,,,,High school graduate,No,,,,,,,,,Government should do more to solve problems,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0
903041.0,New Hampshire,61.0,Call 3,Not complete,Election day exit poll,0.958974719047546,Kelly Ayotte,John Stephen,Male,White,25-29,,,,,No,Yes,,,,,,,,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,,,,,,,,,Dads - Men with children,,,,,,,,,White,,,,,,,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 4,Suburb,Urban,Urban Core,Downscale,3109.0
878664.0,New Hampshire,111.0,Call 1,Not complete,Election day exit poll,1.04476797580719,Kelly Ayotte,John Stephen,Male,White,65 or over,,,,Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
878661.0,New Hampshire,111.0,Call 1,Not complete,Election day exit poll,1.04476797580719,Kelly Ayotte,John Stephen,Male,White,65 or over,,,,Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
892921.0,New Hampshire,8.0,Call 2,Not complete,Election day exit poll,0.715225219726563,Kelly Ayotte,John Stephen,Male,White,50-59,,,,College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0
878333.0,New Hampshire,77.0,Call 1,Not complete,Election day exit poll,0.814142525196075,Kelly Ayotte,John Stephen,Male,White,45-49,,,,College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,3062.0
878282.0,New Hampshire,61.0,Call 1,Not complete,Election day exit poll,0.800621211528778,Kelly Ayotte,John Stephen,Female,White,30-39,,,,,No,,,,,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,,,,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Downscale,3109.0
877791.0,New Hampshire,110.0,Call 1,Not complete,Election day exit poll,0.763895988464355,Kelly Ayotte,John Stephen,Male,White,45-49,,,,Postgraduate study,No,,,,,,Worse,,,,,,,,,,Before that,,Yes,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,Before that,In the last month or earlier,,All others,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
877660.0,New Hampshire,85.0,Call 1,Not complete,Election day exit poll,1.15676867961884,Kelly Ayotte,John Stephen,Male,White,40-44,,,,Postgraduate study,,,,,,,,,,Omit,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0
877592.0,New Hampshire,87.0,Call 1,Not complete,Election day exit poll,0.846161723136902,Kelly Ayotte,John Stephen,Male,White,50-59,,,,Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
892167.0,New Hampshire,57.0,Call 2,Not complete,Election day exit poll,1.27062523365021,Kelly Ayotte,John Stephen,Male,White,65 or over,,,,High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very downscale,3102.0
877296.0,New Hampshire,92.0,Call 1,Not complete,Election day exit poll,1.14980781078339,Kelly Ayotte,John Stephen,Male,White,40-44,,,,College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
877234.0,New Hampshire,111.0,Call 1,Not complete,Election day exit poll,0.947964131832123,Kelly Ayotte,John Stephen,Female,White,50-59,,,,High school graduate,No,,,,,,About the same,,,,,,,,,,Before that,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,Before that,In the last month or earlier,,Working women,,,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
893051.0,New Hampshire,8.0,Call 2,Not complete,Election day exit poll,0.715225219726563,Kelly Ayotte,John Stephen,Male,White,50-59,,,,Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0
877106.0,New Hampshire,85.0,Call 1,Not complete,Election day exit poll,1.15676867961884,Kelly Ayotte,John Stephen,Male,White,40-44,,,,Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0
876859.0,New Hampshire,110.0,Call 1,Not complete,Election day exit poll,0.814170658588409,Kelly Ayotte,John Stephen,Female,White,65 or over,,,,High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
876836.0,New Hampshire,37.0,Call 1,Not complete,Election day exit poll,0.668373763561249,Kelly Ayotte,John Stephen,Male,White,50-59,,,,Some college/assoc. degree,No,,,,,,About the same,,,,,,,,,,Before that,,No,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,Before that,In the last month or earlier,,All others,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
876776.0,New Hampshire,37.0,Call 1,Not complete,Election day exit poll,0.668373763561249,Kelly Ayotte,John Stephen,Male,White,45-49,,,,Some college/assoc. degree,No,,,,,,About the same,,,,,,,,,,In the last month,,Yes,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,In the last month,In the last month or earlier,,All others,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
876756.0,New Hampshire,87.0,Call 1,Not complete,Election day exit poll,0.846161723136902,Kelly Ayotte,John Stephen,Male,White,50-59,,,,Some college/assoc. degree,No,,,,,,Worse,,,,,,,,,,In the last month,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,In the last month,In the last month or earlier,,All others,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
