ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENVT10,GOVVT10,HOUVT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,HEALTHCARE10,NECWORRY,OBAMA4,TEAPARTY,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
890088.0, Vermont,19.0,Call 2,Complete,Election day exit poll,1.53505337238312,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,Omit,,Somewhat worried,Somewhat approve,Neutral,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Neutral,No,Non-Tea Party supporters and Democrats,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Upscale,5401.0
873621.0, Vermont,19.0,Call 1,Not complete,Election day exit poll,1.53505337238312,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,50-59,,,,,No,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,,,,,,,,,,,,,,,,White,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Upscale,5401.0
890113.0, Vermont,19.0,Call 2,Complete,Election day exit poll,1.55098795890808,Patrick Leahy,Cris Ericson,Peter Welch,Male,White,25-29,Independent,Liberal,"$30,000-$49,999",College graduate,No,,Government should do more to solve problems,,Not too worried,Strongly approve,Strongly oppose,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,No,Non-Tea Party supporters and Independents/Something else,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Upscale,5401.0
890398.0, Vermont,19.0,Call 2,Complete,Election day exit poll,0.524956464767456,Len Britton,Peter Shumlin,Did not vote,Female,White,30-39,Independent,Moderate,,College graduate,No,,,Expand it,,,Somewhat oppose,Seriously off on the wrong track,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Oppose,,Non-Tea Party supporters and Independents/Something else,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 3,Town,Rural,Rural,Upscale,5401.0
901183.0, Vermont,19.0,Call 3,Complete,Election day exit poll,0.980099558830261,Len Britton,Brian Dubie,Peter Welch,Male,White,50-59,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,No,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Upscale,5401.0
890329.0, Vermont,19.0,Call 2,Complete,Election day exit poll,1.99001550674438,Other,Peter Shumlin,Peter Welch,Female,White,25-29,Democrat,Liberal,,Postgraduate study,No,,,Expand it,,,Strongly oppose,Seriously off on the wrong track,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,,Non-Tea Party supporters and Democrats,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 3,Town,Rural,Rural,Upscale,5401.0
873772.0, Vermont,65.0,Call 1,Complete,Election day exit poll,0.503183603286743,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,30-39,Something else,Conservative,"Under $30,000",High school graduate,No,,Government should do more to solve problems,Expand it,Not at all worried,Strongly approve,Strongly support,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,Yes,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
874855.0, Vermont,37.0,Call 1,Complete,Election day exit poll,1.41392529010773,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,Government is doing too many things better left to businesses and individuals,Expand it,Somewhat worried,Somewhat approve,Somewhat oppose,Seriously off on the wrong track,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
874570.0, Vermont,44.0,Call 1,Complete,Election day exit poll,0.954023540019989,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,Government should do more to solve problems,Expand it,Very worried,Somewhat disapprove,Somewhat oppose,Seriously off on the wrong track,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
891029.0, Vermont,21.0,Call 2,Complete,Election day exit poll,1.41481757164001,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,65 or over,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,5464.0
892244.0, Vermont,62.0,Call 2,Complete,Election day exit poll,0.985824346542358,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,Omit,Expand it,Very worried,Somewhat approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
874209.0, Vermont,65.0,Call 1,Complete,Election day exit poll,0.473620533943176,Len Britton,Peter Shumlin,Paul Beaudry,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Somewhat oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
891390.0, Vermont,59.0,Call 2,Complete,Election day exit poll,1.04847073554993,Len Britton,Brian Dubie,Paul Beaudry,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,Omit,Omit,Very worried,Somewhat disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
874698.0, Vermont,28.0,Call 1,Complete,Election day exit poll,0.992407083511353,,Brian Dubie,,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,Yes,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat disapprove,Strongly oppose,Seriously off on the wrong track,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
890799.0, Vermont,79.0,Call 2,Complete,Election day exit poll,0.976076304912567,,Brian Dubie,,Female,White,65 or over,,Moderate,"Under $30,000",High school graduate,No,Yes,Government should do more to solve problems,Expand it,Not too worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Not worried,Disapprove,,,,,White,Non-Tea Party supporters and Moms,Neutral,Yes,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
891127.0, Vermont,79.0,Call 2,Complete,Election day exit poll,1.07697033882141,,Brian Dubie,Peter Welch,Female,White,45-49,Republican,Moderate,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Leave it as is,Very worried,Somewhat approve,Neutral,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Republicans,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
890140.0, Vermont,14.0,Call 2,Complete,Election day exit poll,0.731940507888794,Did not vote,Brian Dubie,Did not vote,Female,White,65 or over,Republican,Moderate,"$30,000-$49,999",No high school diploma,No,Yes,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat disapprove,Somewhat oppose,Omit,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Oppose,Yes,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
875360.0, Vermont,79.0,Call 1,Complete,Election day exit poll,1.03439891338348,Patrick Leahy,Did not vote,Peter Welch,Female,White,40-44,,,,Some college/assoc. degree,No,Yes,Omit,Omit,Somewhat worried,Omit,Omit,Omit,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Worried,Omit,,,,,White,,Omit,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
891191.0, Vermont,79.0,Call 2,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,45-49,Independent,Moderate,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Expand it,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
874847.0, Vermont,79.0,Call 1,Complete,Election day exit poll,0.984044790267944,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Yes,Omit,Expand it,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
891171.0, Vermont,65.0,Call 2,Complete,Election day exit poll,0.448298335075378,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,18-24,Democrat,Moderate,"Under $30,000",High school graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Expand it,Very worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,McCain,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
902828.0, Vermont,74.0,Call 3,Complete,Election day exit poll,0.756191968917847,Patrick Leahy,Peter Shumlin,Peter Welch,Female,Hispanic,50-59,Independent,Liberal,"$75,000-$99,999",College graduate,Yes,Yes,Government should do more to solve problems,Expand it,Not at all worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Moms - Women with children,Not worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,White,Non-Tea Party supporters and Moms,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
