ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWI10,GOVWI10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,RELIGN10,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,FEINLIB,JOHNMONEY,JOHNMONEY2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
915048.0,Wisconsin,4.0,Call 3,Not complete,Election day exit poll,0.852751612663269,Ron Johnson,Scott Walker,Male,White,18-24,,,,Postgraduate study,No,,Omit,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,8.0,4.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54313.0
895007.0,Wisconsin,21.0,Call 2,Not complete,Election day exit poll,0.986643970012665,Ron Johnson,Scott Walker,Male,White,65 or over,,,,Some college/assoc. degree,No,,I strongly favor my candidate,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale,53032.0
880070.0,Wisconsin,48.0,Call 1,Not complete,Election day exit poll,0.525455296039581,Ron Johnson,Scott Walker,Female,White,65 or over,,,,Some college/assoc. degree,No,,I dislike the other candidate,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,54476.0
880008.0,Wisconsin,20.0,Call 1,Not complete,Election day exit poll,0.905549943447113,Ron Johnson,Scott Walker,Male,White,60-64,,,,College graduate,No,,I like my candidate but with reservations,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53916.0
916064.0,Wisconsin,69.0,Call 3,Not complete,Election day exit poll,0.767726957798004,Ron Johnson,Scott Walker,Female,White,50-59,,,,College graduate,No,,I strongly favor my candidate,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,54501.0
878798.0,Wisconsin,32.0,Call 1,Not complete,Election day exit poll,1.3169584274292,Russ Feingold,Tom Barrett,Male,White,65 or over,,,,No high school diploma,No,,I strongly favor my candidate,Omit,Favorable,,,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,3.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,53805.0
882780.0,Wisconsin,105.0,Call 1,Not complete,Election day exit poll,1.2364639043808,Russ Feingold,Tom Barrett,Male,White,40-44,,,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53051.0
880754.0,Wisconsin,7.0,Call 1,Not complete,Election day exit poll,0.907802402973175,Russ Feingold,Tom Barrett,Male,White,50-59,,,,No high school diploma,No,,I strongly favor my candidate,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,6.0,4.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54110.0
895152.0,Wisconsin,66.0,Call 2,Not complete,Election day exit poll,0.43913334608078,Russ Feingold,Tom Barrett,Female,Hispanic,30-39,,,,Some college/assoc. degree,Yes,,Omit,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53222.0
914231.0,Wisconsin,26.0,Call 3,Not complete,Election day exit poll,1.08194291591644,Russ Feingold,Tom Barrett,Female,,50-59,,,,Some college/assoc. degree,,,I like my candidate but with reservations,Favorable,Unfavorable,,,,,,,,,,,,,,,,,45-65,30-59,45+,45-59,50-64,,No college degree,More than High school graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54864.0
878567.0,Wisconsin,66.0,Call 1,Not complete,Election day exit poll,0.636269748210907,Russ Feingold,Scott Walker,Male,White,65 or over,,,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53222.0
879254.0,Wisconsin,4.0,Call 1,Not complete,Election day exit poll,0.805978119373322,Ron Johnson,Tom Barrett,Female,White,65 or over,,,,No high school diploma,No,,I strongly favor my candidate,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,8.0,4.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54313.0
878499.0,Wisconsin,26.0,Call 1,Not complete,Election day exit poll,0.90349406003952,Ron Johnson,,Female,White,65 or over,,,,Some college/assoc. degree,No,,Omit,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54864.0
913548.0,Wisconsin,20.0,Call 3,Not complete,Election day exit poll,1.19493401050568,Ron Johnson,Tom Barrett,Female,White,65 or over,,,,High school graduate,No,,I dislike the other candidate,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53916.0
879469.0,Wisconsin,16.0,Call 1,Not complete,Election day exit poll,0.649940073490143,Ron Johnson,Scott Walker,Female,White,60-64,,,,Postgraduate study,No,,I like my candidate but with reservations,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53589.0
901498.0,Wisconsin,84.0,Call 2,Not complete,Election day exit poll,1.48102676868439,Ron Johnson,Scott Walker,Female,White,60-64,,,,High school graduate,No,,I like my candidate but with reservations,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 2,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Upscale,53536.0
915112.0,Wisconsin,4.0,Call 3,Not complete,Election day exit poll,0.712515830993652,Ron Johnson,Scott Walker,Male,White,45-49,,,,Some college/assoc. degree,No,,I strongly favor my candidate,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,8.0,4.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54313.0
914628.0,Wisconsin,40.0,Call 3,Not complete,Election day exit poll,2.29514360427856,Other,Other,Male,White,50-59,,,,Some college/assoc. degree,No,,I dislike the other candidate,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,54201.0
915377.0,Wisconsin,105.0,Call 3,Not complete,Election day exit poll,1.96197760105133,Other,Other,Female,White,50-59,,,,High school graduate,No,,I dislike the other candidate,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53051.0
914856.0,Wisconsin,40.0,Call 3,Not complete,Election day exit poll,1.16925477981567,Russ Feingold,Tom Barrett,Female,White,50-59,,,,Some college/assoc. degree,No,,Omit,Favorable,Omit,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,54201.0
879418.0,Wisconsin,48.0,Call 1,Not complete,Election day exit poll,0.529864370822906,Ron Johnson,Scott Walker,Female,White,50-59,,,,Some college/assoc. degree,No,,I dislike the other candidate,Unfavorable,Omit,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,54476.0
915062.0,Wisconsin,64.0,Call 3,Not complete,Election day exit poll,0.86685174703598,Russ Feingold,Tom Barrett,Female,Hispanic,,,,,,Yes,,Omit,Omit,Omit,,,,,,,,,,,,,,,Non black female,Latino women,,,,,,,,,,,,,,,,,,,,,,,,Asian,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0
894834.0,Wisconsin,21.0,Call 2,Not complete,Election day exit poll,1.08482456207275,Russ Feingold,Tom Barrett,Female,White,50-59,,,,College graduate,No,,I like my candidate but with reservations,Omit,Omit,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale,53032.0
896382.0,Wisconsin,61.0,Call 2,Complete,Election day exit poll,0.802895367145538,Russ Feingold,Tom Barrett,Male,,50-59,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,Omit,,,,,,,,,,,45-65,30-59,45+,45-59,50-64,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,,,Positive,Omit,,,Democrat,Democratic Men,,Moderate/Conservative Democrats,,,,,,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53207.0
880691.0,Wisconsin,96.0,Call 1,Complete,Election day exit poll,1.01518929004669,Russ Feingold,Tom Barrett,Female,White,65 or over,Something else,,"Under $30,000",College graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,Omit,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,Omit,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 2,Suburb,Rural,Rural,Very downscale,53157.0
880270.0,Wisconsin,61.0,Call 1,Complete,Election day exit poll,0.80816251039505,Russ Feingold,Tom Barrett,Female,White,50-59,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,Worse,,Angry,,,Omit,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,Omit,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Yes,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53207.0
897192.0,Wisconsin,101.0,Call 2,Complete,Election day exit poll,1.07515847682953,Ron Johnson,Scott Walker,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,About the same,,"Dissatisfied, but not angry",,,Omit,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,Omit,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
896205.0,Wisconsin,109.0,Call 2,Complete,Election day exit poll,1.24966955184937,Ron Johnson,Scott Walker,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,Omit,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,Omit,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,54929.0
914884.0,Wisconsin,86.0,Call 3,Complete,Election day exit poll,0.832875430583954,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,About the same,,Angry,,,Omit,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,Omit,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
897012.0,Wisconsin,101.0,Call 2,Complete,Election day exit poll,1.16255557537079,Russ Feingold,Tom Barrett,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,Something else,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
896179.0,Wisconsin,86.0,Call 2,Complete,Election day exit poll,0.943808555603027,Russ Feingold,Tom Barrett,Female,White,60-64,,,,Some college/assoc. degree,No,,,,,About the same,,Enthusiastic,,,The war in Afghanistan,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,Something else,,,,,,,White,,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
915469.0,Wisconsin,61.0,Call 3,Complete,Election day exit poll,0.852388322353363,Russ Feingold,Tom Barrett,Male,White,45-49,Independent,Liberal,"$50,000-$74,999",College graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,The war in Afghanistan,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53207.0
914946.0,Wisconsin,101.0,Call 3,Complete,Election day exit poll,1.22617506980896,Russ Feingold,Tom Barrett,Male,White,60-64,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,Worse,,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,Something else,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
880906.0,Wisconsin,109.0,Call 1,Complete,Election day exit poll,1.18182384967804,Russ Feingold,Tom Barrett,Female,White,65 or over,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,Something else,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale,54929.0
