ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCA10,GOVCA10,CAPROP19,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRCA10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBOXER,UNFAIRFIORINA,WHNCLINC,XTEAPARTYID,BALLOTDRAW,CADEFCT,IMMDEPORT,JOBSCAL,OUTSIDER,UNFAIRCA10G,JOBSBOXER,JOBSFIORINA,UNFAIRBROWN,UNFAIRWHIT,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
882066.0,California,24.0,Call 1,Complete,Election day exit poll,0.600000023841858,Barbara Boxer,Meg Whitman,Yes,Male,Hispanic,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,Yes,,,,,,,,,,,,,,Has the right experience,,,,Generally going in the right direction,,Obama,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,White,,,,,,No,,Governor,,Offered a chance to apply for legal status,Only Barbara Boxer,An outisder who wants to shake things up,Both of them,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did,Meg Whitman did,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
898226.0,California,24.0,Call 2,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,,,,,Has the right experience,,,,Generally going in the right direction,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,No,,Governor,,Offered a chance to apply for legal status,Neither of them,An insider who knows how to get things done,Both of them,Barbara Boxer will not,Carly Fiorina will not,Jerry Brown did,Meg Whitman did,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
918838.0,California,24.0,Call 3,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Male,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,,,,,,Has the right experience,,,,Generally going in the right direction,,Obama,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Governor,,Offered a chance to apply for legal status,Only Barbara Boxer,An insider who knows how to get things done,Both of them,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did,Meg Whitman did,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
898468.0,California,24.0,Call 2,Complete,Election day exit poll,0.469999998807907,Barbara Boxer,Jerry Brown,Yes,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,,,,,,,,,,Can bring needed change,,,,Seriously off on the wrong track,,Obama,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,No,,Governor,,Offered a chance to apply for legal status,Only Barbara Boxer,An insider who knows how to get things done,Only Meg Whitman,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did not,Meg Whitman did,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
918926.0,California,24.0,Call 3,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Female,Other,50-59,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,,,,,Understands the needs of people like me,,,,Seriously off on the wrong track,,Obama,,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,,,,,,No,,U.S. Senate,,Offered a chance to apply for legal status,Only Barbara Boxer,An insider who knows how to get things done,Only Meg Whitman,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did not,Meg Whitman did,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
918906.0,California,24.0,Call 3,Complete,Election day exit poll,0.529999971389771,Barbara Boxer,Jerry Brown,Yes,Male,White,25-29,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,,,,,Has the right experience,,,,Seriously off on the wrong track,,Obama,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,No,,U.S. Senate,,Deported to the country they came from,Only Barbara Boxer,An insider who knows how to get things done,Only Meg Whitman,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did not,Meg Whitman did,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
918881.0,California,24.0,Call 3,Complete,Election day exit poll,0.469999998807907,Barbara Boxer,Jerry Brown,Yes,Female,White,30-39,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,,,,,,,,,,,,,,Understands the needs of people like me,,,,Seriously off on the wrong track,,Obama,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,No,,Some other contest,,Offered a chance to apply for legal status,Omit,An insider who knows how to get things done,Omit,Omit,Omit,Omit,Omit,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 3,High Density Urban,Urban,Urban Core,Very upscale
898566.0,California,24.0,Call 2,Complete,Election day exit poll,0.409999996423721,Barbara Boxer,Jerry Brown,No,Female,White,65 or over,Democrat,Conservative,,Some college/assoc. degree,No,I dislike the other candidate,Favorable,Unfavorable,Better,Barack Obama was not a factor,Enthusiastic,,,,,,,Omit,,,The Tea Party movement was not a factor,,,Omit,Obama,Yes,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Omit,Omit,,,,,,,,,,,,,Working women,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
919080.0,California,24.0,Call 3,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,White,40-44,Democrat,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Omit,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Cutting taxes,,,The Tea Party movement was not a factor,,,Omit,Obama,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Omit,Omit,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
919105.0,California,24.0,Call 3,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,30-39,Independent,Moderate,,College graduate,Yes,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,Against the Tea Party movement,,,Neither of them,Obama,No,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,White,,,,Barbara Boxer did not,Carly Fiorina did not,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
898756.0,California,24.0,Call 2,Complete,Election day exit poll,0.529999971389771,Barbara Boxer,Jerry Brown,Yes,Male,White,25-29,Independent,Moderate,,College graduate,No,I dislike the other candidate,Favorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Neither of them,Obama,Yes,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Barbara Boxer did not,Carly Fiorina did not,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
919054.0,California,24.0,Call 3,Complete,Election day exit poll,0.479999989271164,Barbara Boxer,Jerry Brown,Yes,Male,Black,45-49,Democrat,Moderate,,Postgraduate study,,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Both of them,Obama,Yes,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
919022.0,California,24.0,Call 3,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,White,30-39,Democrat,Liberal,,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,Obama,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
898816.0,California,24.0,Call 2,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,White,50-59,Democrat,Moderate,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,Obama,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
898716.0,California,24.0,Call 2,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,30-39,Democrat,Liberal,,Some college/assoc. degree,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,Obama,Yes,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
883154.0,California,24.0,Call 1,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,White,40-44,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Better,Barack Obama was not a factor,Enthusiastic,,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,Obama,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
883031.0,California,24.0,Call 1,Complete,Election day exit poll,0.430000007152557,Barbara Boxer,Jerry Brown,No,Male,Black,30-39,Democrat,Liberal,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,Obama,No,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
919367.0,California,24.0,Call 3,Complete,Election day exit poll,0.600000023841858,Barbara Boxer,Meg Whitman,Yes,Male,White,30-39,Independent,Moderate,,College graduate,No,I like my candidate but with reservations,Favorable,Favorable,Better,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,Obama,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
919427.0,California,24.0,Call 3,Complete,Election day exit poll,0.409999996423721,Barbara Boxer,Jerry Brown,No,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Both of them,Obama,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
883100.0,California,24.0,Call 1,Complete,Election day exit poll,0.46000000834465,Barbara Boxer,Jerry Brown,Yes,Male,White,45-49,Democrat,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,Against the Tea Party movement,,,Both of them,Obama,Yes,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities over 500,000","Cities over 50,000",27.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
