ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAZ10,GOVAZ10,AZPROP106,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALGOV10,TEAPARTY,TIMESEN10,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,IMMAZLAW,IMMDEPORT,IMMLAW,FORECLOSE2,IMMAZLAW2,LATINOS,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
862263.0,Arizona,50003.0,,Complete,Telephone survey,1.21000003814697,John McCain,Jan Brewer,No,Female,White,45-49,Republican,Moderate,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Omit,Omit,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Low Density Rural,No Answer,Urban Perimeter,Upscale
880949.0,Arizona,32.0,Call 1,Complete,Election day exit poll,0.569999992847443,John McCain,Jan Brewer,Yes,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
880886.0,Arizona,32.0,Call 1,Complete,Election day exit poll,0.569999992847443,John McCain,Jan Brewer,Yes,Male,White,50-59,Republican,Conservative,,Postgraduate study,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
881035.0,Arizona,32.0,Call 1,Complete,Election day exit poll,0.709999978542328,Other,Jan Brewer,Yes,Female,White,65 or over,Independent,Conservative,,High school graduate,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
918045.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.670000016689301,John McCain,Jan Brewer,No,Male,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,,I dislike the other candidate,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
880988.0,Arizona,32.0,Call 1,Complete,Election day exit poll,0.409999996423721,John McCain,Other,Yes,Male,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Better,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
881079.0,Arizona,32.0,Call 1,Complete,Election day exit poll,0.389999985694885,John McCain,Jan Brewer,Did not vote,Male,White,30-39,Something else,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
918122.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.620000004768372,John McCain,Jan Brewer,Yes,Female,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
917862.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.730000019073486,John McCain,Jan Brewer,Yes,Female,White,60-64,Republican,Moderate,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
896592.0,Arizona,32.0,Call 2,Complete,Election day exit poll,0.730000019073486,John McCain,Jan Brewer,Yes,Female,White,60-64,Republican,Conservative,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
862305.0,Arizona,50003.0,,Complete,Telephone survey,1.83000004291534,John McCain,Jan Brewer,Yes,Male,White,65 or over,Independent,Conservative,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Low Density Rural,No Answer,Urban Perimeter,Upscale
918162.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.569999992847443,John McCain,Jan Brewer,Yes,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Favorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
918081.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.620000004768372,John McCain,Jan Brewer,Yes,Female,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
917962.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.550000011920929,John McCain,Jan Brewer,Yes,Female,White,40-44,Republican,Moderate,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Cutting taxes,,,,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
917917.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.550000011920929,John McCain,Jan Brewer,Yes,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
880444.0,Arizona,32.0,Call 1,Complete,Election day exit poll,0.569999992847443,John McCain,Jan Brewer,Yes,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 2,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
865493.0,Arizona,50003.0,,Complete,Telephone survey,1.05999994277954,Rodney Glassman,Terry Goddard,No,Male,White,60-64,Democrat,Conservative,,Postgraduate study,No,,,,,,,,,,,Expand it,,,,,Omit,,Somewhat oppose,,Seriously off on the wrong track,Obama,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,,,,No,,National questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 3,Low Density Rural,No Answer,Urban Perimeter,Upscale
896331.0,Arizona,32.0,Call 2,Complete,Election day exit poll,0.579999983310699,Rodney Glassman,Jan Brewer,No,Female,White,25-29,Republican,Moderate,"$75,000-$99,999",College graduate,No,No,Yes,,,,,Not at all worried,,"Dissatisfied, but not angry",,,,,,Strongly disapprove,,Can bring needed change,,,Seriously off on the wrong track,Obama,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,No,All others,,,Deported to the country they came from,,Not worried,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 3,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
917342.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.870000004768372,Rodney Glassman,Terry Goddard,No,Female,Hispanic,25-29,Democrat,Liberal,"Under $30,000",High school graduate,Yes,No,Yes,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,,,Somewhat disapprove,,Understands the needs of people like me,,,Seriously off on the wrong track,Obama,,Non black female,Latino women,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,Negative,,,Disapprove,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,No,All others,,,Offered a chance to apply for legal status,,Worried,,Yes,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 3,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
917705.0,Arizona,32.0,Call 3,Complete,Election day exit poll,0.620000004768372,John McCain,Jan Brewer,Yes,Female,White,25-29,Independent,Conservative,"$75,000-$99,999",College graduate,No,No,Yes,,,,,Very worried,,"Satisfied, but not enthusiastic",,,,,,Somewhat disapprove,,Understands the needs of people like me,,,Seriously off on the wrong track,Obama,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Positive,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,All others,,,Offered a chance to apply for legal status,,Worried,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 3,Extremely Low Density Rural,No Answer,High-Growth Suburban Perimeter,Very downscale
862443.0,Arizona,50003.0,,Complete,Telephone survey,1.19000005722046,John McCain,Jan Brewer,No,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",College graduate,No,No,No,,,,,Somewhat worried,,Angry,,,,,,Somewhat approve,,Understands the needs of people like me,,,Seriously off on the wrong track,Obama,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,All others,,,Deported to the country they came from,,Worried,,No,,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 3,Low Density Rural,No Answer,Urban Perimeter,Upscale
