ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENSC10,GOVSC10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,STIMULUS,TEAPARTY,TEAREASG,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,RPRIM2012,REP2012P,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
903964.0,South Carolina,65.0,Call 3,Complete,Election day exit poll,1.22303891181946,Jim DeMint,Nikki Haley,Female,White,40-44,Something else,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,No,,,,,,National questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 2,Town,No Answer,Urban Perimeter,Upscale,29588.0
868217.0,South Carolina,65.0,Call 1,Complete,Election day exit poll,1.37758100032806,Jim DeMint,Nikki Haley,Female,White,65 or over,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,About the same,,Angry,,,The economy,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,No,,,,,,National questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 2,Town,No Answer,Urban Perimeter,Upscale,29588.0
867165.0,South Carolina,65.0,Call 1,Complete,Election day exit poll,1.25925433635712,Tom Clements,Vincent Sheheen,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",High school graduate,No,No,No,,Favorable,Unfavorable,,,,,,,,,Yes,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Yes,All others,,,,,National questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 4,Town,No Answer,Urban Perimeter,Upscale,29588.0
887887.0,South Carolina,65.0,Call 2,Complete,Election day exit poll,1.41837251186371,Tom Clements,Vincent Sheheen,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,No,,,,,,National questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 2,Town,No Answer,Urban Perimeter,Upscale,29588.0
887706.0,South Carolina,65.0,Call 2,Complete,Election day exit poll,0.0,Other,Other,Female,Black,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,,,,Omit,,"Satisfied, but not enthusiastic",,,Omit,,,,,,,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Positive,Omit,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,No,,,,,,National questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 2,Town,No Answer,Urban Perimeter,Upscale,29588.0
866593.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.50094640254974,Jim DeMint,Nikki Haley,Female,White,60-64,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Strongly support,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
903279.0,South Carolina,66.0,Call 3,Complete,Election day exit poll,1.33256483078003,Jim DeMint,Nikki Haley,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Somewhat worried,Somewhat disapprove,,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
887769.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.57097780704498,Jim DeMint,Nikki Haley,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
887628.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.50094640254974,Jim DeMint,Nikki Haley,Female,White,65 or over,Independent,Conservative,"$30,000-$49,999",College graduate,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Strongly support,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
887556.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.33256483078003,Jim DeMint,Nikki Haley,Female,White,45-49,Republican,Conservative,"Under $30,000",College graduate,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Very worried,Strongly disapprove,,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
866686.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.33256483078003,Jim DeMint,Nikki Haley,Female,White,50-59,Republican,Conservative,"Under $30,000",High school graduate,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,Yes,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
866650.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.57097780704498,Jim DeMint,Nikki Haley,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,,Yes,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Tea Party supporters and Dads,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
866569.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.33256483078003,Jim DeMint,Nikki Haley,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Very worried,Somewhat disapprove,,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
887899.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.50094640254974,Jim DeMint,Nikki Haley,Female,White,65 or over,Independent,Conservative,"$30,000-$49,999",,No,,No,,,,Favorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Strongly support,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
866548.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.13566768169403,Tom Clements,Nikki Haley,Male,White,60-64,Republican,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,No,,,,Favorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Very worried,Somewhat disapprove,,Strongly support,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
903413.0,South Carolina,66.0,Call 3,Complete,Election day exit poll,1.39473974704742,Jim DeMint,Nikki Haley,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Somewhat disapprove,,Somewhat support,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
866762.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.39473974704742,Jim DeMint,Nikki Haley,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Somewhat support,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
888191.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.3263688087463401,Alvin Greene,Vincent Sheheen,Female,Black,60-64,,,,High school graduate,No,,,,,,Omit,Omit,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Yes,Very worried,Strongly approve,,Neutral,,,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,Something else,Worried,Approve,,,,,Black,,Neutral,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
887821.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.04657709598541,Alvin Greene,Nikki Haley,Male,White,18-24,Independent,Moderate,"$100,000-$199,999",No high school diploma,No,,Yes,,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,No,Somewhat worried,Somewhat approve,,Neutral,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
888113.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,1.23251521587372,Alvin Greene,Vincent Sheheen,Male,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,Yes,,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Yes,Somewhat worried,Strongly approve,,Neutral,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Non-Tea Party supporters and Dads,Neutral,No,,Non-Tea Party supporters and Democrats,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
903119.0,South Carolina,66.0,Call 3,Complete,Election day exit poll,1.33256483078003,Jim DeMint,Nikki Haley,Female,White,50-59,Republican,Moderate,,College graduate,No,,No,,,,Favorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Omit,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
903545.0,South Carolina,66.0,Call 3,Complete,Election day exit poll,1.33256483078003,Jim DeMint,Nikki Haley,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,No,,Yes,,,,Unfavorable,Favorable,,,,Government should do more to solve problems,Leave it as is,The economy,Yes,Very worried,Somewhat disapprove,,Neutral,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Suburbs,Suburbs,1.0,3.0,South,Version 1,Town,No Answer,Urban Perimeter,Upscale,29588.0
