ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNV10,GOVNV10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRNV10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRREID,UNFAIRANGLE,WHNCLINC,XTEAPARTYID,ANGLECNSRV,OUTSIDER,REIDJOB,REIDTOOLONG,FORECLOSE2,REIDJOB2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
916696.0,Nevada,2.0,Call 3,Complete,Election day exit poll,1.17999994754791,,Other,Male,Other,30-39,Something else,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,,Somewhat worried,Somewhat disapprove,,,Somewhat support,,In the last three days,,,No,,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Other,Support,In the last month,In the last week,,,No,Tea Party supporters,,An outisder who wants to shake things up,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
918142.0,Nevada,93.0,Call 3,Complete,Election day exit poll,1.14999997615814,,Other,Male,White,40-44,Something else,Liberal,"Under $30,000",No high school diploma,No,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,,Very worried,Strongly disapprove,,,Strongly oppose,,Before that,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,,,Yes,Non-Tea Party supporters and Independents/Something else,,An outisder who wants to shake things up,,,,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
885959.0,Nevada,10.0,Call 1,Complete,Election day exit poll,1.44000005722046,,Other,Female,White,30-39,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,Government should do more to solve problems,Repeal it,The economy,,Somewhat worried,Somewhat approve,,,Somewhat oppose,,In the last three days,,,Yes,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,In the last month,In the last week,,,No,Non-Tea Party supporters and Democrats,,An insider who knows how to get things done,,,,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
902534.0,Nevada,2.0,Call 2,Complete,Election day exit poll,1.17999994754791,,Other,Male,White,65 or over,Republican,Liberal,"$75,000-$99,999",High school graduate,No,,,,,,,,Government should do more to solve problems,Repeal it,The economy,,Somewhat worried,Somewhat disapprove,,,Neutral,,Before that,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Neutral,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Republicans,,An insider who knows how to get things done,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
901059.0,Nevada,71.0,Call 2,Complete,Election day exit poll,1.99000000953674,Other,Other,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,,Very worried,Somewhat disapprove,,,Neutral,,In the last three days,,,Yes,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,In the last month,In the last week,,,No,Non-Tea Party supporters and Independents/Something else,,An outisder who wants to shake things up,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,2.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
860565.0,Nevada,50007.0,,Complete,Telephone survey,10.8299999237061,Other,Other,Female,White,25-29,Something else,Liberal,"$75,000-$99,999",College graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,,Very worried,Strongly disapprove,,,Neutral,,In the last three days,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,In the last month,In the last week,,,No,Non-Tea Party supporters and Independents/Something else,,An outisder who wants to shake things up,,,,,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
916194.0,Nevada,61.0,Call 3,Complete,Election day exit poll,0.699999988079071,Harry Reid,,Male,Hispanic,25-29,Independent,Conservative,"$30,000-$49,999",No high school diploma,Yes,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,Illegal immigration,,Very worried,Strongly approve,,,Strongly support,,In the last week,,,No,,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,Support,In the last month,In the last week,,,No,Tea Party supporters,,An outisder who wants to shake things up,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
916958.0,Nevada,92.0,Call 3,Complete,Election day exit poll,0.740000009536743,Harry Reid,,Female,White,45-49,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,,Somewhat worried,Strongly approve,,,Somewhat oppose,,Before that,,,Yes,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,An insider who knows how to get things done,,,,,State questionnaire,English,Rural,Small Cities/Rural,2.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
884446.0,Nevada,52.0,Call 1,Complete,Election day exit poll,0.389999985694885,,Rory Reid,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,,Very worried,Somewhat disapprove,,,Somewhat oppose,,Before that,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Independents/Something else,,An insider who knows how to get things done,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
884135.0,Nevada,101.0,Call 1,Complete,Election day exit poll,0.430000007152557,Harry Reid,Rory Reid,Male,White,40-44,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,,Very worried,Strongly approve,,,Somewhat oppose,,Before that,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,,,Yes,Non-Tea Party supporters and Democrats,,An insider who knows how to get things done,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
888702.0,Nevada,39.0,Call 1,Complete,Election day exit poll,0.389999985694885,Harry Reid,Rory Reid,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,,Very worried,Somewhat approve,,,Neutral,,In the last month,,,No,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Republican,Republican Men,White Republicans,Conservative Republicans,White,Neutral,In the last month,In the last month or earlier,,,No,Non-Tea Party supporters and Republicans,,An insider who knows how to get things done,,,,,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
886121.0,Nevada,61.0,Call 1,Complete,Election day exit poll,0.490000009536743,Harry Reid,Rory Reid,Male,Hispanic,40-44,Democrat,Liberal,"$100,000-$199,999",High school graduate,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,,Not too worried,Somewhat disapprove,,,Omit,,In the last month,,,Yes,,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Not worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Omit,In the last month,In the last month or earlier,,,No,,,An outisder who wants to shake things up,,,,,State questionnaire,,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
888350.0,Nevada,39.0,Call 1,Complete,Election day exit poll,0.379999995231628,Harry Reid,Rory Reid,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,Omit,,Not too worried,Strongly approve,,,Neutral,,In the last month,,,Yes,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Omit,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,In the last month,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,An insider who knows how to get things done,,,,,State questionnaire,,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
918431.0,Nevada,33.0,Call 3,Complete,Election day exit poll,0.370000004768372,Harry Reid,Rory Reid,Female,White,30-39,Democrat,,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,Illegal immigration,,Not too worried,Strongly approve,,,Strongly oppose,,Before that,,,Yes,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,,White,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,An insider who knows how to get things done,,,,,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
918332.0,Nevada,80.0,Call 3,Complete,Election day exit poll,0.379999995231628,Harry Reid,Rory Reid,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,,Very worried,Strongly approve,,,Somewhat oppose,,Before that,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,An insider who knows how to get things done,,,,,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
