ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENKY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRKY10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCONWAY,UNFAIRPAUL,WHNCLINC,WHTEVANG,XTEAPARTYID,CONWAYGRAY,EXTREMEKY,FAVMCONL,GUNOWNER,OUTSIDER,EXTREMECONWAY,EXTREMEPAUL,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
867047.0,Kentucky,13.0,Call 1,Complete,Election day exit poll,0.937048256397247,Jack Conway,Female,White,18-24,Independent,Conservative,"$30,000-$49,999",High school graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be better off,,,,Strongly disapprove,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,,,,,Yes,,Non-Tea Party supporters and Independents/Something else,Jack Conway,Only Rand Paul,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
900816.0,Kentucky,111.0,Call 3,Complete,Election day exit poll,0.903791785240173,Jack Conway,Male,White,25-29,Democrat,Moderate,"Under $30,000",Postgraduate study,No,,,,,,,,,,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Somewhat approve,,Is not too extreme,,Neutral,,,Generally going in the right direction,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Positive,,,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,Jack Conway,Only Rand Paul,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
881149.0,Kentucky,13.0,Call 2,Complete,Election day exit poll,0.937048256397247,Jack Conway,Female,White,18-24,Something else,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Somewhat approve,,Has the right experience,,Neutral,,,Generally going in the right direction,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,,,,,Yes,,Non-Tea Party supporters and Independents/Something else,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
881082.0,Kentucky,76.0,Call 2,Complete,Election day exit poll,0.846512854099274,Jack Conway,Female,White,18-24,Independent,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,Enthusiastic,,,It will not make much difference to you,,,,Strongly disapprove,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,,,,,No,,Non-Tea Party supporters and Independents/Something else,Jack Conway,Only Rand Paul,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
880937.0,Kentucky,114.0,Call 2,Complete,Election day exit poll,2.18106484413147,Jack Conway,Male,Hispanic,25-29,Independent,Liberal,"Under $30,000",High school graduate,Yes,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Can bring needed change,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Negative,,,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,Neutral,,,,,No,,Non-Tea Party supporters and Independents/Something else,Jack Conway,Only Rand Paul,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
880643.0,Kentucky,114.0,Call 2,Complete,Election day exit poll,2.18106484413147,Jack Conway,Male,White,18-24,Democrat,Liberal,"Under $30,000",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,Jack Conway,Only Rand Paul,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
879611.0,Kentucky,92.0,Call 2,Complete,Election day exit poll,1.17674672603607,Rand Paul,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Angry,,,Omit,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,2.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
879589.0,Kentucky,77.0,Call 2,Complete,Election day exit poll,1.74201428890228,Rand Paul,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",High school graduate,No,,,,,,,,,,"Satisfied, but not enthusiastic",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Rand Paul,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
897931.0,Kentucky,93.0,Call 3,Complete,Election day exit poll,0.867365539073944,Rand Paul,Male,White,18-24,Independent,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Very downscale
897743.0,Kentucky,76.0,Call 3,Complete,Election day exit poll,0.839307725429535,Rand Paul,Female,White,65 or over,Republican,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,,Angry,,,It will not make much difference to you,,,,Somewhat disapprove,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Neutral,,,,,Yes,,Non-Tea Party supporters and Republicans,Would not have voted,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
903368.0,Kentucky,108.0,Call 3,Complete,Election day exit poll,0.881357192993164,Rand Paul,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Omit,,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Omit,,,,,Yes,,,Trey Grayson,Omit,,,An insider who knows how to get things done,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
868050.0,Kentucky,32.0,Call 1,Complete,Election day exit poll,0.797836422920227,Rand Paul,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Has the right experience,,Somewhat support,,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Upscale
868049.0,Kentucky,32.0,Call 1,Complete,Election day exit poll,0.797836422920227,Rand Paul,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Has the right experience,,Somewhat support,,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Upscale
867946.0,Kentucky,98.0,Call 1,Complete,Election day exit poll,0.853670716285706,Rand Paul,Male,Black,18-24,Independent,Conservative,"$75,000-$99,999",High school graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,Didn't vote,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Negative,,,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
897081.0,Kentucky,89.0,Call 3,Complete,Election day exit poll,1.23645734786987,Rand Paul,Male,White,18-24,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Neutral,,,,,Yes,,Non-Tea Party supporters and Republicans,Trey Grayson,Neither of them,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
901911.0,Kentucky,2.0,Call 3,Complete,Election day exit poll,0.80989670753479,Rand Paul,Male,White,30-39,Republican,Liberal,"$75,000-$99,999",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,No,,Tea Party supporters,Would not have voted,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
896996.0,Kentucky,89.0,Call 3,Complete,Election day exit poll,1.17565190792084,Rand Paul,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,,,,,,,,,,Angry,,,It will not make much difference to you,,,,Strongly disapprove,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,Would not have voted,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
901017.0,Kentucky,13.0,Call 3,Complete,Election day exit poll,0.931639850139618,Rand Paul,Male,White,18-24,Republican,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Neutral,,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Neutral,,,,,Yes,,Non-Tea Party supporters and Republicans,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
