ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GOVTX10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMEGOV10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMEGOVMTH,TIMEGOVWK,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBUSH,IMMDEPORT,IMMLAW,LATINOS,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
913308.0,Texas,115.0,Call 3,Complete,Election day exit poll,0.499407857656479,Rick Perry,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",College graduate,No,No,Yes,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
878189.0,Texas,77.0,Call 1,Complete,Election day exit poll,1.32601392269135,Rick Perry,Female,White,40-44,Something else,Conservative,"$30,000-$49,999",High school graduate,No,No,No,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Yes,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,13.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Very downscale,79553.0
897381.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.499407857656479,Rick Perry,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",High school graduate,No,No,Yes,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
896837.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.58479630947113,Rick Perry,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",High school graduate,No,No,Yes,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
897552.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.659676671028137,Rick Perry,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,No,Yes,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,Yes,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
897496.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.58479630947113,Rick Perry,Male,White,50-59,Republican,Moderate,"Under $30,000",High school graduate,No,No,No,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,Yes,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
866217.0,Texas,50167.0,,Complete,Telephone survey,1.69077599048615,Rick Perry,Male,Hispanic,65 or over,Independent,Conservative,"$75,000-$99,999",Postgraduate study,Yes,No,No,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,No,All others,,,,,Yes,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,28.0,6.0,South,Version 4,Suburb,Rural,Rural,Very downscale,78572.0
866189.0,Texas,50018.0,,Complete,Telephone survey,1.59975123405457,Rick Perry,Male,White,65 or over,Republican,Conservative,,No high school diploma,No,No,No,,Unfavorable,Favorable,,,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,All others,,,,,No,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,4.0,1.0,South,Version 4,Low Density Rural,Rural,Rural,Upscale,75092.0
878270.0,Texas,77.0,Call 1,Complete,Election day exit poll,1.66662383079529,Bill White,Female,Hispanic,65 or over,Democrat,Conservative,"Under $30,000",No high school diploma,Yes,Yes,Yes,,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,No,All others,,,,,Yes,National questionnaire,English,Rural,Small Cities/Rural,13.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Very downscale,79553.0
878428.0,Texas,77.0,Call 1,Complete,Election day exit poll,2.5003776550293,Bill White,Male,Black,60-64,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,Yes,,Favorable,Unfavorable,,,,,,,,,,,,,,,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,13.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Very downscale,79553.0
878888.0,Texas,115.0,Call 1,Complete,Election day exit poll,0.617561221122742,Bill White,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,No,Yes,,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
897154.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.527388632297516,Bill White,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,No,No,,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,Yes,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
897031.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.527388632297516,Bill White,Female,Other,30-39,Independent,Moderate,"Under $30,000",College graduate,No,No,Yes,,Favorable,Unfavorable,,,,,,,,,,,,,,,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,American Indian,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
866215.0,Texas,50004.0,,Complete,Telephone survey,1.07862877845764,Bill White,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,Yes,Yes,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,No,White Born-again/Evangelical Christians,,,,,No,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Very downscale,79331.0
913593.0,Texas,115.0,Call 3,Complete,Election day exit poll,0.58479630947113,Rick Perry,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Yes,No,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,No,White Born-again/Evangelical Christians,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
879152.0,Texas,115.0,Call 1,Complete,Election day exit poll,0.58479630947113,Rick Perry,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,Yes,No,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,No,White Born-again/Evangelical Christians,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
896712.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.499407857656479,Rick Perry,Female,White,45-49,Republican,Conservative,,High school graduate,No,Yes,Yes,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,White Born-again/Evangelical Christians,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
913673.0,Texas,115.0,Call 3,Complete,Election day exit poll,0.594918251037598,Bill White,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,No,No,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
911861.0,Texas,77.0,Call 3,Complete,Election day exit poll,1.55273497104645,Rick Perry,Male,White,30-39,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,No,Yes,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Yes,All others,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,13.0,5.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Very downscale,79553.0
878395.0,Texas,115.0,Call 1,Complete,Election day exit poll,0.499407857656479,Rick Perry,Female,White,50-59,Republican,Conservative,,High school graduate,No,,,,,,,,About the same,Omit,,,Omit,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Omit,Omit,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
898065.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.461677193641663,Other,Male,Hispanic,45-49,Republican,Liberal,"$75,000-$99,999",High school graduate,Yes,,,,,,,,Worse,Angry,,,Omit,,,,,,,,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Negative,Omit,,,Republican,Republican Men,All others,Moderate/Liberal Republicans,White,,,,,No,,,,,,Yes,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
898064.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.461677193641663,Other,Male,Hispanic,45-49,Republican,Liberal,"$75,000-$99,999",High school graduate,Yes,,,,,,,,Worse,Angry,,,Omit,,,,,,,,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Negative,Omit,,,Republican,Republican Men,All others,Moderate/Liberal Republicans,White,,,,,No,,,,,,Yes,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0
896490.0,Texas,77.0,Call 2,Complete,Election day exit poll,2.13528752326965,Bill White,Female,Black,65 or over,Democrat,Conservative,"Under $30,000",High school graduate,No,,,,,,,,Better,"Dissatisfied, but not angry",,,The war in Afghanistan,,,,,,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Negative,Something else,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,No,,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,13.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,79553.0
911671.0,Texas,77.0,Call 3,Complete,Election day exit poll,1.55273497104645,Rick Perry,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,,,About the same,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,No,,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,13.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,79553.0
