ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENDE10,HOUDE10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,TEAPARTY,TEAREAS,UNFAIRDE10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,UNFAIRCOONS,UNFAIRODON,WHNCLINC,XTEAPARTYID,CASTCOONS,FAVBIDEN2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
871528.0,Delaware,4.0,Call 1,Complete,Election day exit poll,0.352451086044312,Other,John Carney,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Is not too extreme,Neutral,,,,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
873338.0,Delaware,4.0,Call 1,Complete,Election day exit poll,0.363261729478836,Christopher Coons,John Carney,Male,Black,25-29,Independent,Moderate,,High school graduate,,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
869931.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.382489591836929,Christopher Coons,John Carney,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Omit,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,19803.0
869823.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.382489591836929,Christopher Coons,John Carney,Female,White,50-59,Independent,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,19803.0
868781.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.382489591836929,Christopher Coons,John Carney,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat approve,Is not too extreme,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,No,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
869946.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.382489591836929,Christopher Coons,John Carney,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Omit,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,19803.0
869146.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.38678315281868,Christopher Coons,,Female,,60-64,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Has the right experience,Strongly oppose,,,,,,45-65,60+,45+,60+,50-64,,College graduate,More than High school graduate,,100k or more,50k or more,30k or more,100 thousand or more,,,The economy,Worried,Approve,Democrat,Democratic Women,,Moderate/Conservative Democrats,,Oppose,,,,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
868534.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.427816152572632,Christopher Coons,John Carney,Male,Black,50-59,Something else,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Has the right experience,Somewhat oppose,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Not worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
869751.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.429337680339813,Christopher Coons,John Carney,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,I dislike the other candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,To express support for Barack Obama,Angry,,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,19803.0
869667.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.429337680339813,Christopher Coons,John Carney,Male,White,50-59,Independent,Moderate,,Postgraduate study,No,I like my candidate but with reservations,Favorable,Favorable,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Neither of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,19803.0
868861.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.429337680339813,Christopher Coons,John Carney,Male,White,45-49,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,Health care,Not at all worried,Somewhat approve,Has the right experience,Strongly oppose,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
868623.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.429337680339813,Christopher Coons,John Carney,Male,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Understands the needs of people like me,Somewhat oppose,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
868458.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.429337680339813,Christopher Coons,John Carney,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,Has the right experience,Somewhat oppose,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
872002.0,Delaware,4.0,Call 1,Complete,Election day exit poll,0.429715722799301,Christine O'Donnell,Glen Urquhart,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,Understands the needs of people like me,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Would not have voted,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
870719.0,Delaware,4.0,Call 1,Complete,Election day exit poll,0.429715722799301,Christine O'Donnell,Glen Urquhart,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Understands the needs of people like me,Somewhat support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
872030.0,Delaware,4.0,Call 1,Complete,Election day exit poll,0.429715722799301,Christine O'Donnell,Glen Urquhart,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,Understands the needs of people like me,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Would not have voted,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
868386.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.431756526231766,Christopher Coons,John Carney,Female,White,65 or over,Independent,Moderate,"$100,000-$199,999",,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Understands the needs of people like me,Strongly oppose,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
868696.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.431756526231766,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Has the right experience,Strongly oppose,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
869011.0,Delaware,30.0,Call 1,Complete,Election day exit poll,0.43508443236351,,Glen Urquhart,Female,White,45-49,Republican,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Is not too extreme,Somewhat oppose,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Oppose,,,No,Non-Tea Party supporters and Republicans,Mike Castle,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,19803.0
873163.0,Delaware,4.0,Call 1,Complete,Election day exit poll,0.482348173856735,Christine O'Donnell,Glen Urquhart,Male,White,40-44,Something else,Moderate,,College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did,,,,Unfavorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
