ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAR10,GOVAR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBCLIN,LINCLIB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
877518.0,Arkansas,38.0,Call 1,Not complete,Election day exit poll,0.516004323959351,Blanche Lincoln,Mike Beebe,Female,Black,65 or over,,,,,No,,,I like my candidate but with reservations,Omit,Unfavorable,,,,,,,,,,,,,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,71638.0
910720.0,Arkansas,74.0,Call 3,Complete,Election day exit poll,2.39563155174255,Did not vote,Did not vote,Male,White,45-49,Independent,,"Under $30,000",No high school diploma,No,No,Yes,,Omit,Omit,,,,,,,,,,,,,No,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Yes,All others,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
911363.0,Arkansas,21.0,Call 3,Not complete,Election day exit poll,0.527885615825653,Blanche Lincoln,Mike Beebe,Female,White,45-49,,,,College graduate,No,,,I strongly favor my candidate,Favorable,Omit,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
914415.0,Arkansas,76.0,Call 3,Not complete,Election day exit poll,1.28860950469971,John Boozman,Mike Beebe,Female,White,60-64,,,,Postgraduate study,No,,,I strongly favor my candidate,Unfavorable,Omit,,,,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,72472.0
896496.0,Arkansas,76.0,Call 2,Not complete,Election day exit poll,1.28860950469971,John Boozman,Mike Beebe,Female,White,60-64,,,,,No,,,Omit,Unfavorable,Omit,,,,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,,,,,,,,,,,,,,,,,,White,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,72472.0
913592.0,Arkansas,52.0,Call 3,Not complete,Election day exit poll,0.608029007911682,Blanche Lincoln,Mike Beebe,Female,Black,40-44,,,,Some college/assoc. degree,No,,,I strongly favor my candidate,Omit,Omit,,,,,,,,,,,,,,,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,,,,Black,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72104.0
875410.0,Arkansas,74.0,Call 1,Complete,Election day exit poll,1.70272505283356,John Boozman,Mike Beebe,Female,White,18-24,Independent,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,,About the same,,Angry,,,Omit,,,,,,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,Omit,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
894494.0,Arkansas,74.0,Call 2,Complete,Election day exit poll,1.78338980674744,John Boozman,Mike Beebe,Female,White,60-64,Independent,Conservative,"$50,000-$74,999",College graduate,No,,,,,,About the same,,Angry,,,Omit,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,Omit,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
865120.0,Arkansas,50019.0,,Complete,Telephone survey,1.98219883441925,John Boozman,Mike Beebe,Female,White,65 or over,Something else,Conservative,"$30,000-$49,999",College graduate,,,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72104.0
865119.0,Arkansas,50001.0,,Complete,Telephone survey,2.33089017868042,John Boozman,Mike Beebe,Male,White,50-59,Something else,Conservative,"$75,000-$99,999",Some college/assoc. degree,,,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,,2.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale,72012.0
865118.0,Arkansas,50006.0,,Complete,Telephone survey,1.89968538284302,John Boozman,Mike Beebe,Female,White,65 or over,Democrat,Conservative,"$75,000-$99,999",High school graduate,,,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,2.0,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72110.0
865117.0,Arkansas,50004.0,,Complete,Telephone survey,1.95799934864044,John Boozman,Mike Beebe,Female,,30-39,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,,,,,,,About the same,,Angry,,,The economy,,,,,,,,,,,30-44,30-59,18-44,30-44,30-39,,No college degree,More than High school graduate,,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,,,Negative,The economy,,,Republican,Republican Women,,Conservative Republicans,,,,,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,,5.0,South,Version 2,Suburb,Rural,Rural,Upscale,71913.0
865123.0,Arkansas,50004.0,,Complete,Telephone survey,1.98219883441925,John Boozman,Mike Beebe,Female,White,60-64,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,,,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,,5.0,South,Version 2,Suburb,Rural,Rural,Upscale,71913.0
894536.0,Arkansas,74.0,Call 2,Complete,Election day exit poll,1.42538154125214,John Boozman,Mike Beebe,Male,White,40-44,Republican,,,,No,,,,,,Worse,,Angry,,,The economy,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,,,,,,,,,,Negative,The economy,,,Republican,Republican Men,White Republicans,,White,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
911454.0,Arkansas,74.0,Call 3,Complete,Election day exit poll,1.25438451766968,John Boozman,Jim Keet,Female,White,50-59,Republican,Liberal,,High school graduate,No,,,,,,About the same,,Angry,,,The economy,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,The economy,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
911366.0,Arkansas,74.0,Call 3,Complete,Election day exit poll,1.58220553398132,John Boozman,Jim Keet,Female,White,60-64,Independent,Conservative,"Under $30,000",No high school diploma,No,,,,,,Worse,,Angry,,,The economy,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
911517.0,Arkansas,74.0,Call 3,Complete,Election day exit poll,1.26458418369293,John Boozman,Jim Keet,Male,White,45-49,Republican,,,,No,,,,,,Better,,Angry,,,The war in Afghanistan,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,,,,,,,,,,Negative,Something else,,,Republican,Republican Men,White Republicans,,White,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
911276.0,Arkansas,74.0,Call 3,Complete,Election day exit poll,1.41388499736786,John Boozman,Mike Beebe,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,About the same,,Angry,,,Health care,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,Something else,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
894448.0,Arkansas,74.0,Call 2,Complete,Election day exit poll,1.78338980674744,John Boozman,Mike Beebe,Female,White,65 or over,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,Better,,"Satisfied, but not enthusiastic",,,Health care,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,Something else,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72641.0
865121.0,Arkansas,50013.0,,Complete,Telephone survey,2.34223651885986,John Boozman,Mike Beebe,Male,White,65 or over,Independent,Conservative,"$75,000-$99,999",Some college/assoc. degree,,,,,,,Worse,,Angry,,,Illegal immigration,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,No,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Suburb,Rural,Rural,Upscale,72764.0
912237.0,Arkansas,72.0,Call 3,Complete,Election day exit poll,0.421518355607986,Blanche Lincoln,Mike Beebe,Male,White,50-59,Democrat,Moderate,"Under $30,000",High school graduate,No,Yes,No,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Somewhat approve,,Helped the economy,Strongly support,In the last three days,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,In the last month,In the last week,Yes,White Born-again/Evangelical Christians,Tea Party supporters,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71957.0
913976.0,Arkansas,76.0,Call 3,Complete,Election day exit poll,2.13866758346558,Other,Other,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Yes,Yes,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,,Made no difference,Strongly support,In the last month,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Tea Party supporters and Moms,Support,In the last month,In the last month or earlier,Yes,White Born-again/Evangelical Christians,Tea Party supporters,,,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,72472.0
910124.0,Arkansas,20.0,Call 3,Complete,Election day exit poll,0.59616482257843,John Boozman,Mike Beebe,Female,Hispanic,25-29,Republican,Conservative,"Under $30,000",High school graduate,Yes,Yes,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Somewhat disapprove,,Helped the economy,Strongly support,In the last week,,,Non black female,Latino women,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,All others,Conservative Republicans,Hispanic/Latino,Tea Party supporters and Moms,Support,In the last month,In the last week,No,All others,Tea Party supporters,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,72543.0
859280.0,Arkansas,50013.0,,Complete,Telephone survey,2.72239446640015,John Boozman,Mike Beebe,Male,White,60-64,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Strongly support,Before that,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Tea Party supporters,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale,72756.0
896850.0,Arkansas,67.0,Call 2,Complete,Election day exit poll,0.743079125881195,John Boozman,Mike Beebe,Female,White,65 or over,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,Yes,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,,Helped the economy,Strongly support,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,Before that,In the last month or earlier,Yes,White Born-again/Evangelical Christians,Tea Party supporters,,,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,72738.0
