ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENFL10,GOVFL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,CUBAN3,CHILD,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,@2WAYSENFL,DECLINE10,DESCRIBG10,MARRIED,FORECLOSE2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
866028.0,Florida,50000.0,,Complete,Telephone survey,1.19000005722046,Kendrick Meek,Alex Sink,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,No,,Favorable,Unfavorable,,,,,,,,Yes,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,No,,,,,,,National questionnaire,English,Suburbs,Suburbs,1.0,1.0,South,Version 4,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale
885895.0,Florida,7.0,Call 2,Complete,Election day exit poll,0.649999976158142,Marco Rubio,Rick Scott,Female,White,65 or over,Republican,,,Some college/assoc. degree,No,,I strongly favor my candidate,Omit,Omit,Omit,,To express opposition to Barack Obama,Omit,,,,,,,Omit,,Omit,,,Omit,,,Omit,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Omit,,,,Republican,Republican Women,White Republicans,,White,,,,,,,,,,,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,1.0,South,Version 2,Town,Rural,Rural,Upscale
907196.0,Florida,14.0,Call 3,Complete,Election day exit poll,0.779999971389771,Charlie Crist,Alex Sink,Female,White,30-39,Democrat,Moderate,,Some college/assoc. degree,,,,,,,,,,,Leave it as is,,,,,Cutting taxes,,,Made no difference,Neutral,,,Seriously off on the wrong track,Omit,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,,Non-Tea Party supporters and Democrats,,,,,,National questionnaire,,Rural,Small Cities/Rural,5.0,3.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
859992.0,Florida,50005.0,,Complete,Telephone survey,0.0,Marco Rubio,,Female,White,65 or over,Republican,Conservative,,High school graduate,No,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Cutting taxes,,The Republican Party,,,The Tea Party movement was not a factor,,,Omit,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,,Yes,,State questionnaire,English,Rural,Small Cities/Rural,2.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
860144.0,Florida,50000.0,,Complete,Telephone survey,1.98000001907349,Marco Rubio,Alex Sink,Male,White,50-59,Republican,Conservative,"Under $30,000",College graduate,No,No,,,,,Not very worried,,,,,,,,Strongly approve,,Understands the needs of people like me,,Made no difference,Omit,,,Seriously off on the wrong track,Omit,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Approve,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Omit,,,No,,Marco Rubio,A normal downturn,,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,1.0,South,Version 3,Town,Rural,Rural,Very upscale
860225.0,Florida,50005.0,,Complete,Telephone survey,1.96000003814697,Marco Rubio,Rick Scott,Male,White,65 or over,Republican,Moderate,,High school graduate,No,No,,,,,Somewhat worried,,,,,,,,Omit,,Omit,,Omit,Omit,,,Seriously off on the wrong track,Omit,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,,,,Omit,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Omit,,,,,Omit,"A serious, long-term decline",,,Worried,State questionnaire,English,Rural,Small Cities/Rural,2.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
887111.0,Florida,17.0,Call 2,Complete,Election day exit poll,0.239999994635582,Kendrick Meek,Alex Sink,Male,Hispanic,60-64,Democrat,Moderate,,Some college/assoc. degree,"Yes, other Hispanic",,I like my candidate but with reservations,Favorable,Favorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,The Republican Party,,,Omit,,,Didn't vote,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,4.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
903825.0,Florida,105.0,Call 3,Complete,Election day exit poll,1.08000004291534,Marco Rubio,Alex Sink,Female,White,18-24,Democrat,Moderate,,High school graduate,No,,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,,Helped the economy,Omit,,,Seriously off on the wrong track,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Omit,,,,,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,13.0,4.0,South,Version 3,Suburb,Rural,Rural,Upscale
903701.0,Florida,105.0,Call 3,Complete,Election day exit poll,1.05999994277954,Marco Rubio,Rick Scott,Male,White,50-59,Independent,Conservative,,College graduate,No,,,,,,,,,,Repeal it,,,,,Cutting taxes,,,Hurt the economy,Somewhat support,,,Seriously off on the wrong track,Didn't vote,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,Tea Party supporters,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,13.0,4.0,South,Version 3,Suburb,Rural,Rural,Upscale
872717.0,Florida,7.0,Call 1,Complete,Election day exit poll,0.409999996423721,Other,Rick Scott,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,,Barack Obama was not a factor,Angry,,,,,,,Cutting taxes,,Does not matter to me,,,The Tea Party movement was not a factor,,,Didn't vote,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,1.0,South,Version 2,Town,Rural,Rural,Upscale
885988.0,Florida,105.0,Call 2,Complete,Election day exit poll,0.980000019073486,Marco Rubio,Rick Scott,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,,Repeal it,,,,,Omit,,,Made no difference,Somewhat support,,,Seriously off on the wrong track,Didn't vote,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,Tea Party supporters,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,13.0,4.0,South,Version 3,Suburb,Rural,Rural,Upscale
860355.0,Florida,50025.0,,Complete,Telephone survey,1.96000003814697,Marco Rubio,Rick Scott,Male,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,No,,,,,Not at all worried,,,,,,,,Strongly disapprove,,Is not too extreme,,Made no difference,Strongly support,,,Seriously off on the wrong track,Didn't vote,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,,,Yes,Tea Party supporters,Marco Rubio,A normal downturn,,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,6.0,1.0,South,Version 3,Town,Rural,Rural,Very upscale
908288.0,Florida,34.0,Call 3,Complete,Election day exit poll,0.680000007152557,Marco Rubio,Rick Scott,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",High school graduate,No,No,,,,,Very worried,,,,,,,,Somewhat disapprove,,Can bring needed change,,Hurt the economy,Somewhat support,,,Seriously off on the wrong track,Didn't vote,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,,,Yes,Tea Party supporters,Marco Rubio,"A serious, long-term decline",,,Worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,1.0,South,Version 3,Suburb,Rural,Rural,Upscale
871387.0,Florida,34.0,Call 1,Complete,Election day exit poll,0.879999995231628,Marco Rubio,Rick Scott,Male,White,25-29,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,,,Not very worried,,,,,,,,Somewhat approve,,Can bring needed change,,Made no difference,Somewhat support,,,Seriously off on the wrong track,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Approve,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,,,Yes,Tea Party supporters,Marco Rubio,A normal downturn,,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,1.0,South,Version 3,Suburb,Rural,Rural,Upscale
885391.0,Florida,34.0,Call 2,Complete,Election day exit poll,0.0,Charlie Crist,,Female,White,65 or over,Democrat,,,High school graduate,No,No,,,,,Not very worried,,,,,,,,Strongly disapprove,,Can bring needed change,,Made no difference,Omit,,,Omit,Didn't vote,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,,,Disapprove,Democrat,Democratic Women,White Democrats,,White,,Omit,,,,,Omit,"A serious, long-term decline",,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,1.0,South,Version 3,Suburb,Rural,Rural,Upscale
860203.0,Florida,50031.0,,Complete,Telephone survey,0.939999997615814,Other,Rick Scott,Female,White,30-39,,Moderate,"Under $30,000",College graduate,No,Yes,,,,,Very worried,,,,,,,,Strongly disapprove,,Can bring needed change,,Helped the economy,Strongly support,,,Seriously off on the wrong track,Didn't vote,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,,,Disapprove,,,,,White,Tea Party supporters and Moms,Support,,,No,,Marco Rubio,"A serious, long-term decline",,,Worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,7.0,2.0,South,Version 3,Town,Rural,Rural,Upscale
908581.0,Florida,34.0,Call 3,Complete,Election day exit poll,0.529999971389771,Charlie Crist,Rick Scott,Female,White,50-59,Republican,Liberal,,College graduate,No,,I dislike the other candidates,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Republican Party,,,The Tea Party movement was not a factor,,,Other,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,1.0,South,Version 2,Suburb,Rural,Rural,Upscale
886626.0,Florida,17.0,Call 2,Complete,Election day exit poll,0.219999998807907,Kendrick Meek,Alex Sink,Male,,50-59,Something else,Liberal,,High school graduate,,,I dislike the other candidates,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,The Democratic Party,,,In favor of the Tea Party movement,,,Other,,,45-65,30-59,45+,45-59,50-64,,No college degree,High school graduate or less,,,,,,,,Negative,,,,Independent/Something else,Independent Men,,Independents/Something else,,,,,,,,,,,No,,State questionnaire,,"Cities 10,000-50,000",Small Cities/Rural,4.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
872614.0,Florida,94.0,Call 1,Complete,Election day exit poll,0.939999997615814,Marco Rubio,Other,Female,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,Enthusiastic,,,,,,,Reducing the budget deficit,,Does not matter to me,,,The Tea Party movement was not a factor,,,Other,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
905886.0,Florida,7.0,Call 3,Complete,Election day exit poll,0.340000003576279,Kendrick Meek,Rick Scott,Female,Black,30-39,Democrat,,"$30,000-$49,999",College graduate,No,Yes,,,,,Not at all worried,,,,,,,,Somewhat approve,,Can bring needed change,,Omit,Omit,,,Generally going in the right direction,Other,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,Approve,Democrat,Democratic Women,Non White Democrats,,Black,,Omit,,,No,,Kendrick Meek,A normal downturn,,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,1.0,South,Version 3,Town,Rural,Rural,Upscale
873110.0,Florida,94.0,Call 1,Complete,Election day exit poll,0.579999983310699,Charlie Crist,Rick Scott,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,,,Not at all worried,,,,,,,,Strongly disapprove,,Has the right experience,,Hurt the economy,Neutral,,,Seriously off on the wrong track,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,,,Yes,Non-Tea Party supporters and Republicans,Marco Rubio,"A serious, long-term decline",,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
873113.0,Florida,94.0,Call 1,Complete,Election day exit poll,0.579999983310699,Charlie Crist,Rick Scott,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,,,Not at all worried,,,,,,,,Strongly disapprove,,Has the right experience,,Hurt the economy,Neutral,,,Seriously off on the wrong track,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,,,Yes,Non-Tea Party supporters and Republicans,Marco Rubio,"A serious, long-term decline",,,Not worried,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
