ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENLA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,FAVMELAN,FAVVITTER,HURRICANE,OILSPILL,HURRICANE2,OILSPILL2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
874752.0, Louisiana,82.0,Call 1,Complete,Election day exit poll,0.665510654449463,Charlie Melancon,Male,Black,65 or over,Democrat,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,Government should do more to solve problems,Expand it,Health care,Not too worried,Strongly approve,Strongly oppose,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Something else,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,70084.0
872417.0, Louisiana,70.0,Call 1,Complete,Election day exit poll,1.15432608127594,Charlie Melancon,Male,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Strongly oppose,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,71201.0
914404.0, Louisiana,26.0,Call 3,Complete,Election day exit poll,0.623717904090881,Charlie Melancon,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Somewhat worried,Strongly approve,Strongly oppose,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship and you have not recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
893405.0, Louisiana,70.0,Call 2,Complete,Election day exit poll,0.987640798091888,Charlie Melancon,Female,White,60-64,Independent,Liberal,"$100,000-$199,999",Postgraduate study,No,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Somewhat worried,Somewhat approve,Strongly oppose,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,71201.0
895736.0, Louisiana,44.0,Call 2,Complete,Election day exit poll,1.41663110256195,Charlie Melancon,Female,Black,40-44,Democrat,Conservative,"$75,000-$99,999",College graduate,No,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Somewhat disapprove,Somewhat support,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Something else,Worried,Disapprove,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Support,No,Tea Party supporters,Favorable,Unfavorable,No severe hardship,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very downscale,70094.0
893392.0, Louisiana,63.0,Call 2,Complete,Election day exit poll,0.665576636791229,Charlie Melancon,Male,White,30-39,Something else,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Government should do more to solve problems,Repeal it,The economy,Very worried,Strongly disapprove,Neutral,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,Favorable,Unfavorable,A severe hardship but you have recovered,A severe hardship and you have not recovered,Caused a severe hardship,Caused a severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
893382.0, Louisiana,14.0,Call 2,Complete,Election day exit poll,0.646582007408142,Charlie Melancon,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Omit,Expand it,The economy,Very worried,Strongly approve,Strongly oppose,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,A severe hardship and you have not recovered,No severe hardship,Caused a severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70605.0
874710.0, Louisiana,21.0,Call 1,Complete,Election day exit poll,0.689991056919098,Charlie Melancon,Female,Black,30-39,Democrat,Conservative,"Under $30,000",High school graduate,No,Government should do more to solve problems,Expand it,Health care,Not at all worried,Strongly approve,Strongly oppose,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very downscale,70805.0
874709.0, Louisiana,63.0,Call 1,Complete,Election day exit poll,0.640475332736969,Charlie Melancon,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Omit,Expand it,The economy,Very worried,Somewhat approve,Strongly oppose,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
875334.0, Louisiana,71.0,Call 1,Complete,Election day exit poll,1.12930548191071,Charlie Melancon,Female,Black,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Government should do more to solve problems,Expand it,Health care,Not too worried,Strongly approve,Strongly oppose,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Unfavorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71203.0
893365.0, Louisiana,21.0,Call 2,Complete,Election day exit poll,0.805837273597717,Charlie Melancon,Male,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Neutral,Obama,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very downscale,70805.0
914353.0, Louisiana,86.0,Call 3,Complete,Election day exit poll,0.715464472770691,Charlie Melancon,Female,,65 or over,Democrat,,"Under $30,000",High school graduate,,Government should do more to solve problems,Leave it as is,Omit,Somewhat worried,Strongly disapprove,Omit,Obama,,,65+,60+,45+,60+,65+,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,,Omit,Worried,Disapprove,Democrat,Democratic Women,,,,Omit,,,Favorable,Unfavorable,Omit,No severe hardship,Omit,No severe hardship,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,2.0,South,Version 1,Suburb,Rural,Rural,Downscale,70570.0
893351.0, Louisiana,63.0,Call 2,Complete,Election day exit poll,0.665576636791229,Charlie Melancon,Male,White,45-49,Democrat,Liberal,"$200,000 or more",College graduate,No,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,Strongly oppose,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
874682.0, Louisiana,82.0,Call 1,Complete,Election day exit poll,0.56148636341095,Charlie Melancon,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Government should do more to solve problems,Expand it,Health care,Very worried,Strongly approve,Neutral,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship but you have recovered,A severe hardship but you have recovered,Caused a severe hardship,Caused a severe hardship,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,70084.0
913765.0, Louisiana,3.0,Call 3,Complete,Election day exit poll,1.25478386878967,Charlie Melancon,Female,Black,40-44,Democrat,Moderate,"$100,000-$199,999",College graduate,No,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Somewhat oppose,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71112.0
893328.0, Louisiana,70.0,Call 2,Complete,Election day exit poll,1.24836337566376,Charlie Melancon,Female,Black,25-29,Democrat,,,Some college/assoc. degree,No,Government should do more to solve problems,Expand it,The war in Afghanistan,Not too worried,Strongly approve,Omit,Obama,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,,Black,Omit,,,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,71201.0
872325.0, Louisiana,70.0,Call 1,Complete,Election day exit poll,1.11079227924347,Charlie Melancon,Female,Black,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Strongly oppose,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,71201.0
