ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIL10,GOVIL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,UNFAIRIL,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRGIAN,UNFAIRKIRK,WHNCLINC,XTEAPARTYID,HONEST10IL,IMPCORR,FORECLOSE2,HONESTGIAN,HONESTKIRK,IMPCORR2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
891666.0, Illinois,32.0,Call 2,Complete,Election day exit poll,1.04082417488098,Alexi Giannoulias,Pat Quinn,Male,White,60-64,Independent,Moderate,,Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,Worse,,Barack Obama was not a factor,Angry,,,,,,,Reducing the budget deficit,,,The Democratic Party,Made no difference,,,,Both of them,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
905611.0, Illinois,32.0,Call 3,Complete,Election day exit poll,0.954275190830231,Alexi Giannoulias,Pat Quinn,Male,White,40-44,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Democratic Party,Made no difference,,,,Both of them,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
873364.0, Illinois,32.0,Call 1,Complete,Election day exit poll,1.60630309581757,Mark Kirk,Scott Cohen,Female,White,45-49,Something else,Moderate,,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Cutting taxes,,,Does not matter to me,Made no difference,,,,Only Alexi Giannoulias,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
905153.0, Illinois,32.0,Call 3,Complete,Election day exit poll,0.884260892868042,Mark Kirk,Bill Brady,Female,White,65 or over,Independent,Moderate,,College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Omit,,,The Republican Party,Helped the economy,,,,Both of them,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
873095.0, Illinois,32.0,Call 1,Complete,Election day exit poll,0.842694640159607,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Only Mark Kirk,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did not,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
873280.0, Illinois,32.0,Call 1,Complete,Election day exit poll,0.954275190830231,Alexi Giannoulias,Pat Quinn,Male,White,45-49,Democrat,Moderate,,High school graduate,No,I dislike the other candidates,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891618.0, Illinois,32.0,Call 2,Complete,Election day exit poll,1.13223910331726,Alexi Giannoulias,Pat Quinn,Male,White,25-29,Democrat,Liberal,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
905545.0, Illinois,32.0,Call 3,Complete,Election day exit poll,0.954275190830231,Alexi Giannoulias,Pat Quinn,Male,White,45-49,Democrat,Moderate,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891726.0, Illinois,32.0,Call 2,Complete,Election day exit poll,0.954275190830231,Alexi Giannoulias,Pat Quinn,Male,White,45-49,Democrat,Liberal,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 2,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891157.0, Illinois,32.0,Call 2,Complete,Election day exit poll,1.04082417488098,Alexi Giannoulias,Pat Quinn,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,Not at all worried,,"Satisfied, but not enthusiastic",,,,No,,Somewhat approve,,Understands the needs of people like me,Other,,,,,Generally going in the right direction,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,,,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Something else,Something else,,,,,,No,,Neither of them,,Not worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891201.0, Illinois,32.0,Call 2,Complete,Election day exit poll,0.842694640159607,Alexi Giannoulias,Pat Quinn,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,,,,,Very worried,,"Dissatisfied, but not angry",,,,No,,Somewhat disapprove,,Understands the needs of people like me,Catholic,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,,,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,,No,,Both of them,,Worried,Alexi Giannoulias is,Mark Kirk is,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891255.0, Illinois,32.0,Call 2,Complete,Election day exit poll,0.842694640159607,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,,,Somewhat worried,,"Satisfied, but not enthusiastic",,,,No,,Strongly approve,,Understands the needs of people like me,Other,,,,,Generally going in the right direction,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,,,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Something else,Something else,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891306.0, Illinois,32.0,Call 2,Complete,Election day exit poll,0.842694640159607,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,Yes,,Somewhat approve,,Has the right experience,Catholic,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
904929.0, Illinois,32.0,Call 3,Complete,Election day exit poll,1.47845435142517,Alexi Giannoulias,Pat Quinn,Male,Black,18-24,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Strongly approve,,Understands the needs of people like me,None,,,,,Generally going in the right direction,,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,,,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,None,Non-white,,,,,,No,,Only Alexi Giannoulias,,Not worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
891514.0, Illinois,32.0,Call 2,Complete,Election day exit poll,1.60630309581757,LeAlan Jones,Scott Cohen,Female,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,Yes,,Somewhat approve,,Understands the needs of people like me,Catholic,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,,Yes,,Neither of them,,Worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
904437.0, Illinois,32.0,Call 3,Complete,Election day exit poll,0.61451518535614,Alexi Giannoulias,Rich Whitney,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,,Somewhat worried,,"Satisfied, but not enthusiastic",,,,Yes,,Strongly approve,,Understands the needs of people like me,Other christian,,,,,Generally going in the right direction,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
904499.0, Illinois,32.0,Call 3,Complete,Election day exit poll,0.61451518535614,Alexi Giannoulias,Rich Whitney,Female,White,40-44,Independent,Liberal,"$75,000-$99,999",Postgraduate study,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Strongly approve,,Can bring needed change,Protestant,,,,,Generally going in the right direction,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,No,,Only Alexi Giannoulias,,Not worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 3,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
871906.0, Illinois,32.0,Call 1,Complete,Election day exit poll,0.695882678031921,Alexi Giannoulias,Rich Whitney,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,Leave it as is,Illegal immigration,,Not too worried,Strongly approve,,,,,,Strongly oppose,In the last three days,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Oppose,In the last month,In the last week,,,No,Non-Tea Party supporters and Independents/Something else,,Very important,,,,Important,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 1,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
892156.0, Illinois,32.0,Call 2,Complete,Election day exit poll,0.842694640159607,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,,,,Omit,Expand it,The economy,,Very worried,Somewhat approve,,,,,,Strongly oppose,Before that,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Independents/Something else,,Not at all important,,,,Not important,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 1,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
905672.0, Illinois,32.0,Call 3,Complete,Election day exit poll,0.810730814933777,Mark Kirk,Bill Brady,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,,,,,Government should do more to solve problems,Repeal it,The economy,,Very worried,Strongly disapprove,,,,,,Strongly oppose,Before that,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Republicans,,Extremely important,,,,Important,State questionnaire,English,Suburbs,Suburbs,16.0,3.0,Midwest,Version 1,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale,60156.0
