ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIA10,GOVIA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,CELLPHONE,LANDPHONE,RCAUC2012,SAMESEXM,CELLULAR,REP2012C,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
877474.0, Iowa,88.0,Call 1,Complete,Election day exit poll,1.34112668037415,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Moderate,,High school graduate,No,No,No,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale
896863.0, Iowa,21.0,Call 2,Complete,Election day exit poll,0.933832585811615,Chuck Grassley,Terry Branstad,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",College graduate,No,No,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
896860.0, Iowa,21.0,Call 2,Complete,Election day exit poll,0.933832585811615,Chuck Grassley,Terry Branstad,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",College graduate,No,No,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
916284.0, Iowa,35.0,Call 3,Complete,Election day exit poll,0.783401727676392,Chuck Grassley,Terry Branstad,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,No,No,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 4,Suburb,Urban,Urban Core,Downscale
896767.0, Iowa,21.0,Call 2,Complete,Election day exit poll,0.857833564281464,Chuck Grassley,Terry Branstad,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,No,White Born-again/Evangelical Christians,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
878801.0, Iowa,21.0,Call 1,Complete,Election day exit poll,0.933832585811615,Chuck Grassley,Terry Branstad,Male,Asian,40-44,Republican,Moderate,"$200,000 or more",Postgraduate study,No,No,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Dads - Men with children,,,,,Republican,Republican Men,All others,Moderate/Liberal Republicans,Asian,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
896807.0, Iowa,21.0,Call 2,Complete,Election day exit poll,0.933832585811615,Chuck Grassley,Terry Branstad,Male,White,50-59,Independent,Moderate,"$200,000 or more",Postgraduate study,No,No,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
896716.0, Iowa,21.0,Call 2,Complete,Election day exit poll,0.857833564281464,Chuck Grassley,Terry Branstad,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,No,No,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
877473.0, Iowa,88.0,Call 1,Complete,Election day exit poll,1.34112668037415,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Moderate,,High school graduate,No,No,No,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale
879757.0, Iowa,59.0,Call 1,Not complete,Election day exit poll,0.798882842063904,Chuck Grassley,Terry Branstad,Female,,45-49,,,,Some college/assoc. degree,,,,Unfavorable,Favorable,,,Worse,,,,,,,,,,,,,,,45-65,30-59,45+,45-59,40-49,,No college degree,More than High school graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
918404.0, Iowa,104.0,Call 3,Not complete,Election day exit poll,0.820536434650421,Chuck Grassley,Terry Branstad,Female,White,50-59,,,,College graduate,No,,,Unfavorable,Favorable,,,Worse,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Downscale
878415.0, Iowa,17.0,Call 1,Not complete,Election day exit poll,0.809221804141998,Chuck Grassley,Terry Branstad,Female,White,40-44,,,,College graduate,No,,,Unfavorable,Favorable,,,Worse,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
917074.0, Iowa,108.0,Call 3,Not complete,Election day exit poll,0.88420969247818,Chuck Grassley,Terry Branstad,Male,White,65 or over,,,,High school graduate,No,,,Unfavorable,Favorable,,,Worse,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale
898420.0, Iowa,99.0,Call 2,Not complete,Election day exit poll,1.47108900547028,Chuck Grassley,Terry Branstad,Female,White,65 or over,,,,Postgraduate study,No,,,Unfavorable,Favorable,,,About the same,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
897011.0, Iowa,2.0,Call 2,Not complete,Election day exit poll,0.80756551027298,Chuck Grassley,Terry Branstad,Female,White,30-39,,,,Some college/assoc. degree,No,,,Unfavorable,Favorable,,,Better,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale
916251.0, Iowa,70.0,Call 3,Not complete,Election day exit poll,1.26285648345947,Chuck Grassley,Terry Branstad,Male,White,60-64,,,,Some college/assoc. degree,No,,,Unfavorable,Favorable,,,About the same,,,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
916242.0, Iowa,70.0,Call 3,Not complete,Election day exit poll,1.16008019447327,Chuck Grassley,Terry Branstad,Female,White,65 or over,,,,No high school diploma,No,,,Unfavorable,Favorable,,,Better,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
917550.0, Iowa,59.0,Call 3,Not complete,Election day exit poll,0.902098953723907,Chuck Grassley,Terry Branstad,Male,White,50-59,,,,High school graduate,,,,Unfavorable,Favorable,,,Better,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
880792.0, Iowa,96.0,Call 1,Not complete,Election day exit poll,0.36002242565155,Chuck Grassley,Terry Branstad,Female,White,65 or over,,,,Some college/assoc. degree,No,,,Unfavorable,Favorable,,,About the same,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
917958.0, Iowa,88.0,Call 3,Complete,Election day exit poll,1.67804181575775,Chuck Grassley,Other,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,No,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale
917956.0, Iowa,88.0,Call 3,Complete,Election day exit poll,1.67804181575775,Chuck Grassley,Other,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,No,Yes,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale
866077.0, Iowa,50013.0,,Complete,Telephone survey,1.33776879310608,Roxanne Conlin,Chet Culver,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,,No,No,Omit,Unfavorable,,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Yes,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Upscale
917095.0, Iowa,26.0,Call 3,Not complete,Election day exit poll,0.828426241874695,,Chet Culver,Female,White,45-49,,,,High school graduate,No,,,Favorable,Unfavorable,,,Better,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,White,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
879278.0, Iowa,21.0,Call 1,Complete,Election day exit poll,0.78721022605896,Roxanne Conlin,Chet Culver,Female,White,30-39,Democrat,Liberal,"$100,000-$199,999",College graduate,No,No,Yes,Favorable,Unfavorable,,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,No,All others,,Yes,No,,,Only cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
878761.0, Iowa,35.0,Call 1,Complete,Election day exit poll,0.499132186174393,Roxanne Conlin,Chet Culver,Female,Black,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,No,Yes,Favorable,Unfavorable,,,,,,,,,,,,,,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Moms - Women with children,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,No,All others,,Yes,No,,,Only cell phone service,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 4,Suburb,Urban,Urban Core,Downscale
879567.0, Iowa,21.0,Call 1,Complete,Election day exit poll,0.856952428817749,Roxanne Conlin,Chet Culver,Male,White,45-49,Democrat,,"$200,000 or more",Postgraduate study,No,No,Yes,Favorable,Unfavorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Democrat,Democratic Men,White Democrats,,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
879566.0, Iowa,21.0,Call 1,Complete,Election day exit poll,0.856952428817749,Roxanne Conlin,Chet Culver,Male,White,45-49,Democrat,,"$200,000 or more",Postgraduate study,No,No,Yes,Favorable,Unfavorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Democrat,Democratic Men,White Democrats,,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
878613.0, Iowa,21.0,Call 1,Complete,Election day exit poll,0.78721022605896,Roxanne Conlin,Chet Culver,Female,White,40-44,Democrat,Moderate,"$100,000-$199,999",College graduate,No,No,No,Favorable,Unfavorable,,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,Urban Perimeter,Very upscale
878404.0, Iowa,35.0,Call 1,Complete,Election day exit poll,0.857071816921234,Roxanne Conlin,Chet Culver,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,No,No,Favorable,Unfavorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,All others,,Yes,Yes,,,Both regular land-line and cell phone service,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 4,Suburb,Urban,Urban Core,Downscale
