ID,WEIGHT,PRSPA20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
49830.0,1.24848711005,Joe Biden,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,12.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,No,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49831.0,0.68310832492,Joe Biden,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,14.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,East,Protestant/Other Non-Catholic Christian,Protestant,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49832.0,0.7788125003,Joe Biden,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,18.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Catholic,Catholic,Catholic,Female,White women,Non married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49833.0,1.03711505607,Donald Trump,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Catholic,Catholic,Catholic,Male,White men,Married men,Suburbs,Suburbs,English,Pennsylvania,White suburban men,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,Donald Trump,,,By mail,,,,,
49834.0,0.7788125003,Joe Biden,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,12.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Omit,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49835.0,0.95381169883,Joe Biden,,,65+,60+,75 or older,45+,60+,65+,,,,Complete,,14.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,,,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,,,,,,,,,All others,Yes,Poor,Not so good or poor,No,Women without children,Democrat,,,Democratic women,Democrat,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,East,Jewish,Jewish,,Female,,Married women,"Cities 50,000-500,000","Cities over 50,000",,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49836.0,1.23388694688,Joe Biden,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,18.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Omit,Omit,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Catholic,Catholic,Catholic,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,Donald Trump,,,By mail,,,,,
49837.0,0.20209299204,Other,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,12.0,Yes,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Asian,State questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,East,Protestant/Other Non-Catholic Christian,Protestant,,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,Other,,,By mail,,,,,
49838.0,0.76970477717,Joe Biden,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,12.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Catholic,Catholic,Catholic,Male,White men,Married men,Suburbs,Suburbs,English,Pennsylvania,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49839.0,0.7788125003,Joe Biden,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,14.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Jewish,Jewish,Jewish,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49840.0,0.85333285457,Joe Biden,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,14.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Jewish,Jewish,Jewish,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49841.0,1.54860575705,Joe Biden,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,14.0,Yes,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not at all confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,,,,,,,No,Yes,Married with children,Yes,Poor,Not so good or poor,No,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,East,None,None,None,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,Hillary Clinton,,,By mail,,,,,
49842.0,1.12613326748,Joe Biden,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,12.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,No,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Catholic,Catholic,Catholic,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49843.0,1.36794809831,Joe Biden,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,14.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,East,Catholic,Catholic,Catholic,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
49844.0,0.85333285457,Joe Biden,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,3.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,Hillary Clinton,,,By mail,,,,,
