ID,PRSMN20,SENMN20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLM,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,POLICEEVENTS20,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTE2016,VOTEMETHOD,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
153313.0,Joe Biden,,0.11177441066,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,5.0,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Only Biden,Unfavorable,,,1.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Racial inequality,No,,,,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Liberal,,67.0,Liberal Democrats,Liberal Democrats,Can unite the country,Other,Asian,National questionnaire,Asian,Non-white,Asian,,,Midwest,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,,,,
153265.0,Joe Biden,,0.15381951456,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,8.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,,,,,,,No,No,Married with children,Yes,Poor,Not so good or poor,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,,33.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Married women,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Didn't vote,Election day,,,,,
153095.0,Joe Biden,,0.24706390671,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,,Only Biden,Unfavorable,Better today,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The coronavirus pandemic,No,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,A sign of broader problems,57.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women
153047.0,Joe Biden,,0.30481911339,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,3.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,,,,For your candidate,1.0,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,,83.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Asian,State questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,Midwest,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,Hillary Clinton,Election day,,,,,
153023.0,Joe Biden,,0.08677632064,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,5.0,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,,Only Biden,Unfavorable,Better today,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,No,,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,A sign of broader problems,68.0,Liberal Democrats,Liberal Democrats,Has good judgment,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women
127700.0,Joe Biden,,0.35339692596,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,2.0,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,,Only Biden,Unfavorable,Worse today,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,Isolated events,136.0,Conservative Republicans,Mod./Liberal Republicans,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,,Suburbs,Suburbs,Minnesota,White suburban men,Election day exit poll,Yes,Both of them do,Yes,In October,In the last month,Before that,,,Version 1,,Election day,No,Yes,Working men,All others,Working men
152948.0,Joe Biden,,0.0526942199,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,5.0,,,,,,,,Election day,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,,Omit,Omit,About the same,,2.0,,,,,,,,,Omit,No,,,,,,,,,,,,,,,Omit,10.0,,,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Yes,Only Joe Biden does,Omit,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,,,All others,
152921.0,Joe Biden,,0.32116781214,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 3,5.0,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,,Only Biden,Unfavorable,Worse today,,1.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,No,,,,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,A sign of broader problems,68.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Other,American Indian,State questionnaire,Other,Non-white,American Indian,,,Midwest,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,,Election day,No,No,Non-working women,All others,Non-working women
152857.0,Joe Biden,,0.11636889765,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Against his opponent,2.0,Joe Biden,Joe Biden,,,,,,,,No,,,,Poor,Not so good or poor,Yes,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,44.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,Midwest,Male,White men,,Suburbs,Suburbs,Minnesota,White suburban men,Election day exit poll,,,,,,,,,Version 2,Didn't vote,Election day,,Yes,Working men,All others,Working men
152781.0,Joe Biden,,0.27612140779,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,5.0,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,,Only Biden,Unfavorable,Worse today,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Liberal,A sign of broader problems,65.0,Moderate/Liberal Republicans,Liberal Independents,Has good judgment,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,Midwest,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,No,Non-working women,All others,Non-working women
152616.0,Joe Biden,,0.10541315169,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,,,,Against his opponent,2.0,Joe Biden,Joe Biden,,,,,,,,No,Yes,All others,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,136.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Non married women,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,Other,Election day,,,,,
152381.0,Joe Biden,,0.1698082738,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,,Both of them,Favorable,About the same,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care policy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Isolated events,52.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,Yes,Working men,All others,Working men
151786.0,Joe Biden,,0.17934374362,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,8.0,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,For your candidate,4.0,Joe Biden,Joe Biden,,,,,,,,No,,,,Poor,Not so good or poor,No,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,132.0,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,Midwest,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,,,,,,,,,Version 2,Hillary Clinton,Election day,,No,Non-working men,All others,Non-working men
142233.0,Donald Trump,,0.35046420946,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Unfavorable,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,146.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Married men,Suburbs,Suburbs,Minnesota,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Didn't vote,Election day,,,,,
142139.0,Donald Trump,,0.23085468753,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,Yes,Somewhat well,Very well or somewhat well,Omit,Omit,Omit,Omit,Election day,,,,,,,,Omit,,,,Omit,3.0,Donald Trump,Donald Trump,,,,,,,,,No,Married with children,Yes,Good,Excellent or good,No,Women with children,,,,,,,Conservative,,146.0,,,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Married women,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,
141404.0,Donald Trump,,0.16999779457,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,8.0,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,,A sign of broader problems,97.0,,,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women
141309.0,Donald Trump,,0.15621418569,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,8.0,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Omit,Only Trump,Favorable,,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,132.0,Conservative Republicans,Mod./Liberal Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,Midwest,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,,,,
