ID,WEIGHT,PRES,HOU,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
135772.0,0.05088782667,Joe Biden,,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Optimistic,Excited or optimistic,,,,,Call 2,8.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,Omit,1.0,Omit,Omit,Joe Biden,Omit,,,,,,,,,,,,Yes,,,,,Not so good,Not so good or poor,Yes,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,Independent Women,All others,Liberal,14.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",,Massachusetts,Other,,,Election day exit poll,,,,,,,,,Concerned,Concerned or scared,No,Version 2,,Didn't vote,,,Election day,,,,No,Non-working women,,,All others,Non-working women
137287.0,0.0519454778,Joe Biden,,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 2,1.0,,,Somewhat badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,2.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
151635.0,0.0519454778,Joe Biden,,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 3,1.0,,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Unfavorable,Unfavorable,,,Neither,,,2.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,Yes,,About the same,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
114652.0,0.05223510832,Joe Biden,,,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,,,,,3.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Worse than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Female,Latino women,,Rural,Small Cities/Rural,English,Colorado,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,
116863.0,0.05267779701,Joe Biden,,,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,,,2.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,,,About the same,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,,One of many important problems,The most important problem or one of many important problems,South,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",, Virginia,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,
123581.0,0.05289814226,Joe Biden,,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,,,,Call 1,1.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,2.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,Independent Men,All others,Liberal,12.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Election day,,,,,,,,,
137359.0,0.0533957291,Joe Biden,,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Excited,Excited or optimistic,,,,,Call 2,1.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,Against his opponent,2.0,Angry,"Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,Election day,,,,Yes,Working women,,,Working women,Working women
144081.0,0.05351587028,Joe Biden,,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,An important factor,Important,Factor,,Call 2,13.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,Treats Black people unfairly,Omit,Favorable,,,Omit,Omit,,,,3.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",The economy,My candidate's personal qualities,No,,,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,1.0,Liberal Democrats,Liberal Democrats,Cares about people like me,Black,Black,National questionnaire,Black,Non-white,Black,,,West,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
136775.0,0.05372428877,Joe Biden,,,,Keep it as is,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 2,1.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care policy,My candidate's personal qualities,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,2.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
123498.0,0.05372428877,Joe Biden,,,,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 1,1.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,2.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The coronavirus pandemic,My candidate's positions on the issues,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,2.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
151689.0,0.05372428877,Joe Biden,,,,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 3,1.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Unfavorable,Favorable,,,Neither of them,Unfavorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Racial inequality,My candidate's positions on the issues,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,2.0,,,Can unite the country,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
136859.0,0.05392785546,Joe Biden,,,,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,,,,,Call 2,1.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Unfavorable,Favorable,,,Only Pence,,,2.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
137829.0,0.0546794032,Joe Biden,,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Not complete,,,,,,,Call 2,1.0,No,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,No,,,All others,Yes,,,,Women without children,,,,,,,,,12.0,,,,Other,Other,National questionnaire,Other,Non-white,Other,,,East,,,,Female,All other races,Married women,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,,,,,,Version 4,,,,,Election day,,,,,,,,,
117351.0,0.05501420623,Joe Biden,,,,Keep it as is,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,,,1.0,,,,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,2.0,,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The coronavirus pandemic,My candidate's positions on the issues,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Can unite the country,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,,,Telephone survey,,,,,,,,,,,,Version 1,,,,,Early in-person,,Yes,,,,,,,
151703.0,0.05535843255,Joe Biden,,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,,,Call 3,6.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Better than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,64.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,,,,Male,White men,,Suburbs,Suburbs,,Missouri,White suburban men,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
151485.0,0.05596249236,Joe Biden,,,,Keep it as is,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,The most important factor,Important,Factor,,Call 3,1.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The coronavirus pandemic,My candidate's positions on the issues,Yes,,,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",,District of Columbia,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
115690.0,0.05681656343,Joe Biden,,Omit,Omit,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,No,,6.0,Yes,Yes,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,About the same,,2.0,,,,,,,,,,,,,,,,No,No,,Married with children,Yes,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Omit,Omit,Omit,,,,,,Version 4,No,,,,By mail,,,All others,,,,,,
150773.0,0.05741671221,Joe Biden,,,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Concerned,Concerned or scared,,,,,Call 3,8.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,Against his opponent,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,103.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,Suburbs,Suburbs,,Massachusetts,White suburban women,,,Election day exit poll,,,,,,,,,Concerned,Concerned or scared,Yes,Version 2,,Other,,,Election day,,,,Yes,Working women,,,Working women,Working women
