ID,WEIGHT,PRSAL20,SENAL20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVJONES,FAVPRES20,FAVSENAL20,FAVTRUMP,FAVTUBERVILLE,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD,WHNCLINC,WHTEVANG,ZIPCODE
93353.0,0.10250925731,,Doug Jones,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,5.0,No,Very badly,Somewhat badly or very badly,Omit,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,Against his opponent,1.0,Joe Biden,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,South,Male,White men,Suburbs,Suburbs,Alabama,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,By mail,,White Born-again/Evangelical Christians,35645.0
93320.0,0.10561000541,,Doug Jones,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,6.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,Better today,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Health care policy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Male,Black men,Suburbs,Suburbs,Alabama,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,Version 1,Early in-person,No,,35111.0
93287.0,0.1993958087,,Doug Jones,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,7.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,About the same,,3.0,,,,,,,,,The coronavirus pandemic,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,,,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail,No,,36108.0
151221.0,0.66057858826,,Doug Jones,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,6.0,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Omit,Omit,Omit,Unfavorable,Omit,About the same,,2.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The coronavirus pandemic,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,101.0,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,Alabama,White suburban women,Election day exit poll,Omit,Omit,No,Omit,Omit,Omit,,,Version 1,Election day,No,,35051.0
138846.0,1.0653492223,,Doug Jones,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Yes,Call 2,6.0,No,Very badly,Somewhat badly or very badly,The Republican Party,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,For your candidate,2.0,Joe Biden,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Conservative,101.0,Moderate/Liberal Republicans,Conservative Independents,,Other,American Indian,State questionnaire,Other,Non-white,American Indian,One of many important problems,The most important problem or one of many important problems,South,Male,All other races,Suburbs,Suburbs,Alabama,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Election day,,All others,35051.0
137129.0,1.83020621922,,Doug Jones,,,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,1.0,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,Worse today,,4.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The coronavirus pandemic,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,81.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Yes,Only Joe Biden does,Omit,Before that,Before that,Before that,,,Version 1,Election day,No,,36693.0
114228.0,0.0756371863,Joe Biden,Doug Jones,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,7.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,For your candidate,3.0,Joe Biden,Joe Biden,,,,,,,,,,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,White,,,,South,Male,White men,Rural,Small Cities/Rural,Alabama,Other,Telephone survey,,,,,,,,,Version 2,By mail,,,36732.0
93311.0,0.10022947009,Joe Biden,Doug Jones,,,45-65,60+,60-64,45+,60+,50-64,,,,Complete,,,3.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,About the same,,2.0,,,,,,,,,The coronavirus pandemic,,,,,,,Independent/Something else,,,Independent women,Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,,,State questionnaire,,,,,,South,Female,,Rural,Small Cities/Rural,Alabama,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail,,,35044.0
93380.0,0.11161336313,Joe Biden,Doug Jones,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,,,,Complete,Yes,,7.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,,,,,,,,,,Against his opponent,3.0,Joe Biden,Joe Biden,,,,,,,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,,,Democratic women,Democrat,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,South,Female,,Suburbs,Suburbs,Alabama,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Early in-person,,All others,36043.0
113719.0,0.11723229214,Joe Biden,Doug Jones,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,2.0,,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,,Only Biden,,Unfavorable,,,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,Black,Black,National questionnaire,Black,Non-white,,,,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Telephone survey,,,,,,,,,Version 1,Early in-person,No,,36117.0
93398.0,0.11996424346,Joe Biden,Doug Jones,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,No,,5.0,No,Somewhat badly,Somewhat badly or very badly,Omit,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Against his opponent,1.0,Joe Biden,Joe Biden,,,,,,,,Yes,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Early in-person,,All others,35601.0
114237.0,0.1636849304,Joe Biden,Doug Jones,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,For your candidate,2.0,Joe Biden,Joe Biden,,,,,,,,,,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,,,,South,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Telephone survey,,,,,,,,,Version 2,Early in-person,,,35953.0
93362.0,0.16474228879,Joe Biden,Doug Jones,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,6.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,For your candidate,2.0,Joe Biden,Joe Biden,,,,,,,,No,No,Poor,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail,,All others,35242.0
93312.0,0.18034265957,Joe Biden,Doug Jones,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,About the same,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Racial inequality,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,Alabama,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail,No,,36861.0
93297.0,0.18034265957,Joe Biden,Doug Jones,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,About the same,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care policy,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail,No,,36830.0
127350.0,0.18229301311,Joe Biden,Doug Jones,,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,1.0,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Only Biden,Only Jones,Unfavorable,Unfavorable,Better today,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,79.0,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,Election day,No,,36618.0
137769.0,0.18229301311,Joe Biden,Doug Jones,Illegal,Illegal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,No,Call 2,1.0,Yes,Somewhat badly,Somewhat badly or very badly,Omit,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Omit,4.0,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Conservative,79.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Asian,State questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,South,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,Election day,,All others,36618.0
