ID,WEIGHT,PRSCO20,SENCO20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
77515.0,2.20157384395,Joe Biden,John Hickenlooper,Legal,Legal in all cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,5.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,Worse today,Against his opponent,1.0,Joe Biden,Health care policy,,Yes,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,Suburbs,Suburbs,,Colorado,White suburban women,Telephone survey,In October,In the last month,Before that,Strongly or somewhat disapprove,Strongly disapprove,Version 1,Early in-person
77516.0,0.83942156495,Joe Biden,John Hickenlooper,Illegal,Illegal in most cases,65+,60+,75 or older,45+,60+,65+,,,,Complete,,5.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,,,Favorable,Only Biden,Unfavorable,About the same,Omit,1.0,Joe Biden,Racial inequality,,,Poor,Not so good or poor,No,Women without children,Independent/Something else,,,Independent women,Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,West,Female,,"Cities 50,000-500,000","Cities over 50,000",,Colorado,Other,Telephone survey,Omit,Omit,Omit,Strongly or somewhat disapprove,Strongly disapprove,Version 1,By mail
77517.0,0.59895503483,Joe Biden,John Hickenlooper,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,,,,Complete,,5.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Favorable,Only Biden,Unfavorable,Worse today,For your candidate,1.0,Joe Biden,Racial inequality,,,Poor,Not so good or poor,No,Women without children,Independent/Something else,,,Independent women,Independent,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Can unite the country,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,West,Female,,Suburbs,Suburbs,,Colorado,,Telephone survey,Before that,Before that,Before that,Strongly or somewhat disapprove,Strongly disapprove,Version 1,By mail
77518.0,0.74861977625,Donald Trump,Cory Gardner,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,4.0,Yes,Omit,Omit,Not very confident or not at all confident,Not at all confident,Absentee or early in-person,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,1.0,Donald Trump,Omit,,,Good,Excellent or good,No,Men with children,Independent/Something else,,,Independent men,Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,,,State questionnaire,,,,Not a problem at all,A minor problem or not a problem at all,West,Male,,Suburbs,Suburbs,,Colorado,,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,By mail
77519.0,0.98007456318,Other,Other,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,5.0,Yes,Omit,Omit,Not very confident or not at all confident,Not at all confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,Neither of them,Unfavorable,Better today,Against his opponent,1.0,Omit,The economy,,,Poor,Not so good or poor,No,Men with children,Independent/Something else,,,Independent men,Something else,,,,,,Cares about people like me,,,State questionnaire,,,,Not a problem at all,A minor problem or not a problem at all,West,Male,,"Cities 50,000-500,000","Cities over 50,000",,Colorado,Other,Telephone survey,Before that,Before that,Before that,Strongly or somewhat disapprove,Strongly disapprove,Version 1,By mail
77520.0,0.61547520358,Donald Trump,Cory Gardner,Omit,Omit,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,5.0,Yes,Omit,Omit,Very confident or somewhat confident,Very confident,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Unfavorable,Only Trump,Favorable,Better today,Omit,1.0,Omit,Omit,,No,Good,Excellent or good,No,Men with children,Independent/Something else,,,Independent men,Something else,,,,,,Omit,,,State questionnaire,,,,Omit,Omit,West,Male,,"Cities 50,000-500,000","Cities over 50,000",,Colorado,Other,Telephone survey,Omit,Omit,Omit,Strongly or somewhat approve,Strongly approve,Version 1,By mail
77521.0,1.48982978095,Donald Trump,Cory Gardner,Omit,Omit,,,,,,,,,,Complete,,5.0,,Omit,Omit,Omit,Omit,Absentee or early in-person,Omit,,,,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,1.0,Donald Trump,The economy,,,Good,Excellent or good,No,,,,,,,,,,,,Is a strong leader,,,State questionnaire,,,,Omit,Omit,West,Female,,Suburbs,Suburbs,,Colorado,,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,By mail
77522.0,0.56717228332,Donald Trump,Cory Gardner,Illegal,Illegal in all cases,65+,60+,65-74,45+,60+,65+,,,,Complete,,5.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,5.0,Donald Trump,The economy,,,Excellent,Excellent or good,No,Men without children,Independent/Something else,,,Independent men,Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,,,State questionnaire,,,,A minor problem,A minor problem or not a problem at all,West,Male,,Rural,Small Cities/Rural,,Colorado,Other,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,Election day
77523.0,0.49574814811,Donald Trump,Cory Gardner,Illegal,Illegal in most cases,65+,60+,65-74,45+,60+,65+,,,,Complete,,5.0,No,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,5.0,Donald Trump,The economy,,No,Good,Excellent or good,No,Men without children,Independent/Something else,,,Independent men,Independent,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Has good judgment,,,State questionnaire,,,,A minor problem,A minor problem or not a problem at all,West,Male,,Rural,Small Cities/Rural,,Colorado,Other,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,By mail
77524.0,1.01805561838,Donald Trump,John Hickenlooper,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,5.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,About the same,Against his opponent,5.0,Donald Trump,The economy,,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Male,White men,Rural,Small Cities/Rural,,Colorado,Other,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Somewhat approve,Version 1,Election day
77525.0,0.73756835748,Donald Trump,Cory Gardner,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,5.0,Yes,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,5.0,Donald Trump,The economy,,No,Excellent,Excellent or good,No,Women with children,Independent/Something else,,,Independent women,Something else,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Has good judgment,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,West,Female,,Rural,Small Cities/Rural,,Colorado,Other,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,By mail
77526.0,0.42813627847,Joe Biden,John Hickenlooper,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,,,,Complete,,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Favorable,Only Biden,Unfavorable,About the same,For your candidate,4.0,Joe Biden,Health care policy,,No,Poor,Not so good or poor,No,Women without children,Democrat,,,Democratic women,Democrat,,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,West,Female,,Suburbs,Suburbs,,Colorado,,Telephone survey,Before that,Before that,Before that,Strongly or somewhat disapprove,Strongly disapprove,Version 1,By mail
77527.0,1.1445444317,Donald Trump,Cory Gardner,Omit,Omit,65+,60+,65-74,45+,60+,65+,,,,Complete,,6.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,,,Unfavorable,Only Trump,Favorable,About the same,For your candidate,4.0,Donald Trump,The economy,,,Omit,Omit,No,Men with children,Republican,,,Republican men,Republican,,Conservative,,Independent/Something else,Conservative Republicans,Omit,,,State questionnaire,,,,A minor problem,A minor problem or not a problem at all,West,Male,,Suburbs,Suburbs,,Colorado,,Telephone survey,In October,In the last month,Before that,Strongly or somewhat approve,Strongly approve,Version 1,By mail
77528.0,1.02222331227,Donald Trump,Cory Gardner,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,7.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,4.0,Donald Trump,Crime and safety,,No,Excellent,Excellent or good,No,Women without children,Independent/Something else,,,Independent women,Independent,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,,,State questionnaire,,,,A minor problem,A minor problem or not a problem at all,West,Female,,Suburbs,Suburbs,,Colorado,,Telephone survey,Before that,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,Early in-person
77529.0,1.36034597676,Donald Trump,Cory Gardner,Omit,Omit,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,2.0,No,Very well,Very well or somewhat well,Not very confident or not at all confident,Not at all confident,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,4.0,Donald Trump,The economy,,No,Excellent,Excellent or good,No,Men without children,Independent/Something else,,,Independent men,Independent,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Can unite the country,,,State questionnaire,,,,Not a problem at all,A minor problem or not a problem at all,West,Male,,Suburbs,Suburbs,,Colorado,,Telephone survey,In September,Before that,Before that,Strongly or somewhat approve,Strongly approve,Version 1,Early in-person
