ID,WEIGHT,PRSFL20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,CUBAN,CUBANPR4,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,VERSION,VOTE2016,VOTEMETHOD
56966.0,3.63090417585,Joe Biden,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Optimistic,Excited or optimistic,,22.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Something else,Other,Something else,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56967.0,8.40079048375,Joe Biden,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,21.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,South,None,None,None,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56968.0,5.325467357,Joe Biden,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,20.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56969.0,5.49836948185,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Optimistic,Excited or optimistic,,21.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,South,Jewish,Jewish,Jewish,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56970.0,5.49836948185,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Excited,Excited or optimistic,,20.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,No,,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,No,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,South,,,,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56971.0,3.85430618797,Joe Biden,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,17.0,No,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,No,No,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,No,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,South,None,None,None,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56972.0,10.32524032536,Joe Biden,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Optimistic,Excited or optimistic,,11.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,For your candidate,4.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56973.0,1.23862720241,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Optimistic,Excited or optimistic,,3.0,No,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,No,No,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Against his opponent,1.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Catholic,Catholic,Catholic,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56974.0,1.61966006659,Joe Biden,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Optimistic,Excited or optimistic,,3.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,1.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56975.0,1.55232059008,Joe Biden,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,19.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,South,None,None,None,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56976.0,2.07008460263,Joe Biden,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Optimistic,Excited or optimistic,,19.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56977.0,5.82283359367,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Optimistic,Excited or optimistic,,5.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,For your candidate,1.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,South,None,None,,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,,By mail
56978.0,5.59098828821,Joe Biden,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Excited,Excited or optimistic,,6.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,1.0,Joe Biden,Joe Biden,,No,Yes,Poor,Not so good or poor,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,No,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,South,None,None,None,Male,White men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56979.0,2.87415232283,Joe Biden,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Excited,Excited or optimistic,,4.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,"Yes, Puerto Rican",Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,For your candidate,1.0,Joe Biden,Joe Biden,,Yes,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Yes,,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Catholic,Catholic,,Female,Latino women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,By mail
56980.0,2.27139828842,Joe Biden,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Optimistic,Excited or optimistic,,4.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,1.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Protestant,,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Concerned,Concerned or scared,Version 2,,By mail
