ID,PRSNY20,HOUNY20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,ZIPCODE
1355.0,Donald Trump,The Republican candidate,0.405054179,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Optimistic,Excited or optimistic,,,,,Call 2,26.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,For your candidate,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,28.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Didn't vote,,,Election day,,,Yes,Working men,,,All others,Working men,14225.0
1518.0,Joe Biden,The Democratic candidate,0.68116032647,,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Optimistic,Excited or optimistic,,,,,Call 3,11.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,Independent Men,All others,Moderate,126.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Asian,National questionnaire,Asian,Non-white,Asian,,,East,,,,Male,All other races,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,Election day,,,Yes,Working men,,,All others,Working men,10305.0
1529.0,Donald Trump,The Republican candidate,0.62575477568,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Concerned,Concerned or scared,,,,,Call 3,6.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,1.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Moderate,117.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Asian,National questionnaire,Asian,Non-white,Asian,,,East,,,,Female,All other races,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Didn't vote,,,Election day,,,Yes,Working women,,,Working women,Working women,11373.0
115981.0,Donald Trump,The Republican candidate,0.3025245488,Illegal,Illegal in most cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,Yes,,16.0,No,Yes,,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,Better today,,3.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Married women,Suburbs,Suburbs,English, New York,White suburban women,An important factor,The most important factor or an important factor,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,,10573.0
115982.0,Joe Biden,The Democratic candidate,21.01130712915,Illegal,Illegal in most cases,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,No,,23.0,No,Yes,,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,About the same,,4.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,East,Something else,Other,Something else,Male,White men,Non married men,Suburbs,Suburbs,English, New York,White suburban men,Not a factor at all,A minor factor or not a factor at all,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,All others,,,14867.0
115983.0,Joe Biden,The Democratic candidate,0.30710261404,Legal,Legal in all cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,No,,13.0,No,Yes,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,Worse today,,1.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,White,White,,,East,Jewish,Jewish,Jewish,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Other,The most important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,All others,,,10024.0
115984.0,Joe Biden,The Democratic candidate,0.19628934614,Legal,Legal in all cases,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,No,,15.0,No,Yes,,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,Worse today,,1.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,East,None,None,None,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Other,Not a factor at all,A minor factor or not a factor at all,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,All others,,,10462.0
115985.0,Joe Biden,The Democratic candidate,0.198373885,Legal,Legal in all cases,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,No,,25.0,No,Yes,,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,Worse today,,4.0,,,,,,,,,,,,,,,,No,Yes,,All others,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,East,None,None,None,Female,White women,Non married women,Suburbs,Suburbs,English, New York,White suburban women,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,All others,,,14519.0
115986.0,Joe Biden,The Democratic candidate,0.823508558,Legal,Legal in all cases,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,No,,7.0,No,Yes,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,Better today,,1.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,East,Jewish,Jewish,Jewish,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Other,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,All others,,,10009.0
115987.0,Donald Trump,The Democratic candidate,22.48452410628,Illegal,Illegal in all cases,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,Yes,,22.0,No,Yes,,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,Better today,,5.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,East,None,None,None,Female,White women,Non married women,Suburbs,Suburbs,English, New York,White suburban women,An important factor,The most important factor or an important factor,Telephone survey,No,Only Donald Trump does,Yes,In September,Before that,Before that,,,,,,Version 4,No,,,,By mail,,White Born-again/Evangelical Christians,,,No,All others,,,13421.0
115988.0,Joe Biden,The Democratic candidate,3.49011463087,Legal,Legal in all cases,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,,Yes,,4.0,Yes,Yes,,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,About the same,,2.0,,,,,,,,,,,,,,,,No,No,,Married with children,Yes,,,,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,Black,Black,National questionnaire,Black,Non-white,Black,,,East,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,Married women,Suburbs,Suburbs,English, New York,Other,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,,,,11550.0
115989.0,Joe Biden,The Democratic candidate,0.14921201656,Legal,Legal in all cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,No,,24.0,No,Yes,,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,About the same,,5.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Male,White men,Married men,Suburbs,Suburbs,English, New York,White suburban men,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,,All others,,,No,White Protestant non-evangelical,,,13069.0
116000.0,Donald Trump,The Republican candidate,0.2635363037,Omit,Omit,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,No,,10.0,No,No,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,About the same,,1.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,White,White,,,East,None,None,None,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Other,An important factor,The most important factor or an important factor,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,Early in-person,,All others,,,No,All others,,,11230.0
116001.0,Other,The Democratic candidate,0.1044058461,Illegal,Illegal in most cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,Yes,,1.0,No,Yes,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,About the same,,2.0,,,,,,,,,,,,,,,,Yes,No,,All others,No,,,,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,Catholic,Catholic,,Female,Latino women,Non married women,Suburbs,Suburbs,English, New York,Other,Not a factor at all,A minor factor or not a factor at all,Telephone survey,No,Neither of them do,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Early in-person,,All others,,,No,,,,11954.0
116002.0,Joe Biden,The Democratic candidate,0.37148688792,Legal,Legal in all cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,No,,10.0,No,Yes,,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,About the same,,1.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,East,None,None,None,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Other,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Early in-person,,All others,,,No,All others,,,10025.0
116003.0,Joe Biden,The Democratic candidate,0.292720227,Illegal,Illegal in all cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,Yes,,15.0,No,Yes,,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,About the same,,1.0,,,,,,,,,,,,,,,,Yes,No,,All others,No,,,,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,,,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,None,None,,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Other,Omit,Omit,Telephone survey,Yes,Only Joe Biden does,No,Omit,Omit,Omit,,,,,,Version 4,No,,,,Early in-person,,All others,,,No,,,,10452.0
116004.0,Joe Biden,The Democratic candidate,2.3310336146,Legal,Legal in all cases,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,,Yes,,5.0,Yes,Yes,,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,Better today,,1.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Men with children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Black,Black,National questionnaire,Black,Non-white,Black,,,East,Protestant/Other Non-Catholic Christian,Other Christian,,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Other,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Early in-person,,All others,,,No,,,,11422.0
116005.0,Joe Biden,The Democratic candidate,0.25290670659,Legal,Legal in all cases,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,No,,25.0,No,Yes,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,Worse today,,4.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,East,None,None,None,Female,White women,Non married women,Suburbs,Suburbs,English, New York,White suburban women,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Early in-person,,All others,,,No,All others,,,14519.0
