id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,backside,beatclin,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gopconv1,govtangr,govtan_1,hrccruz,hrctrump,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichwi,kasich_1,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,unfairre,version,weight,whnclinc,whtevang,wirprs16,world
523825,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,Yes,Call 1,1, , , , ,College graduate,College graduate,More than High school graduate,White college degree,2,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for a third party candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,45,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,2.36281204223633,No,White Born-again/Evangelical Christians,Ted Cruz, 
523826,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,No,Yes,Call 1,2,Excited,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , , , , ,Government spending,Excited,Excited or optimistic, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,15,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Donald Trump,Version 2,1.06736314296722, ,White Born-again/Evangelical Christians,Ted Cruz,More active role
523829,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,1, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,85,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.0295991897583,No,All others,Ted Cruz, 
523837,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Ted Cruz, ,Yes,Call 1,2, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Not vote,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,15,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.19475305080414,No,White Born-again/Evangelical Christians,Ted Cruz, 
523839,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,No,Yes,Call 1,1,Excited,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , , , , ,Government spending,Scared,Concerned or scared, ,Omit,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,45,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Has no effect on U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2,2.11087822914124, ,White Born-again/Evangelical Christians,Ted Cruz,More active role
523840,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,With the most votes in the primaries,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Vote for Ted Cruz,Vote for Hillary Clinton,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,85,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,Just today,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,1.0295991897583,No,All others,Ted Cruz, 
523842,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,Yes,Yes,Call 1,2,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Have experience in politics,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,15,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Donald Trump,Version 2,1.06736314296722, ,White Born-again/Evangelical Christians,Ted Cruz,More active role
523843,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,Yes,Call 1,3, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,Omit,Omit,Vote for Ted Cruz,Vote for a third party candidate,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,82,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.56953561306,Yes,White Born-again/Evangelical Christians,Ted Cruz, 
523849,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,Yes,Call 1,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for a third party candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,85,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.0295991897583,No,White Born-again/Evangelical Christians,Ted Cruz, 
523853,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,Yes,No,Call 1,2,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,15,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Donald Trump,Version 2,1.06736314296722, ,All others,Ted Cruz,More active role
523855,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Ted Cruz, ,Yes,Call 1,5, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism, , ,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,111,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.1446920633316,No,White Born-again/Evangelical Christians,Ted Cruz, 
523857,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,No, ,Call 1,3,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Have experience in politics,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,82,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2,1.40218472480774, ,All others,Ted Cruz,More active role
523858,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for a third party candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,85,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week, ,Not Donald Trump, , , ,Version 1,1.0295991897583,No,All others,Ted Cruz, 
523864,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,2, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Hillary Clinton,Vote for Hillary Clinton,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,15,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,1.19475305080414,No,All others,Ted Cruz, 
523867,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,No,Yes,Call 1,3,Scared,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Terrorism,Scared,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,82,Omit,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Omit,Version 2,1.40218472480774, ,White Born-again/Evangelical Christians,Ted Cruz,About the same role as now
523871,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,1, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for a third party candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending, , ,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,85,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Omit,Omit,Omit,Omit, ,Not Donald Trump, , , ,Version 1,1.0295991897583,No,All others,Ted Cruz, 
523876,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,2, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,15,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,1.19475305080414,No,All others,Ted Cruz, 
