id,backside,brnagain,call,cdnum,contact1,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,iapartyi,iarprs16,issrep16,outsider,party,partysex,phil2r,phil3x,phil4c,precinct,prevcauc,qlt16rep,qrace4,qtype,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timeia16,timeprif,timeprim,timepriw,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
67292,Complete, ,Call 3,2,Yes, , , , ,1,Omit,Omit, ,Ben Carson,Government spending,Omit, , , , , ,44,Omit,Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.10542631149292, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
65311,Complete,Yes,Call 1,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Democrat,Ben Carson,Terrorism,Be from outside the political establishment,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,82,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.441366165876389, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
65635,Complete,Yes,Call 1,1,No,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Democrat,Ben Carson,Government spending,Be from outside the political establishment,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,40,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.07533431053162, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
65909,Complete,Yes,Call 2,2,No,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Democrat,Ben Carson,Government spending,Have experience in politics,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,59,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.663062572479248, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
65972,Complete,No,Call 2,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Democrat,Ben Carson,Economy/Jobs,Be from outside the political establishment,Democrat,Democratic Men,Conservative,Conservative,Somewhat conservative,108,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.627418041229248, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
64930,Complete,Yes,Call 1,1,Yes,High school or less,No college degree,High school graduate or less,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,30,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.278041452169418, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
64931,Complete,Yes,Call 1,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,30,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.296333998441696, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
64933,Complete,Yes,Call 1,1,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,30,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.278041452169418, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65006,Complete,No,Call 1,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Omit,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,57,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.64609295129776, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65029,Complete,Yes,Call 1,2,No,High school or less,No college degree,High school graduate or less,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,25,"Yes, I attended a caucus before",Omit,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.46731376647949, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65030,Complete,Yes,Call 1,1,No,High school or less,No college degree,High school graduate or less,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,57,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.64609295129776, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65046,Complete,Yes,Call 1,2,Yes,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,25,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.38897347450256, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
65091,Complete,Yes,Call 1,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,108,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.588687837123871, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65125,Complete,Yes,Call 1,1,No,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,9,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.25107955932617, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65126,Complete,Yes,Call 2,1,No,High school or less,No college degree,High school graduate or less,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,30,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,.296333998441696, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65132,Complete,No,Call 1,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Very conservative,110,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,1.40590143203735, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65145,Complete,Yes,Call 1,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,9,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,1.25107955932617, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65182,Complete,Yes,Call 1,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,9,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,1.17385101318359, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65193,Complete,Yes,Call 1,1,Yes,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,3,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.877246379852295, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
65194,Complete,No,Call 2,1,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,30,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.296333998441696, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
