id,backside,brnagain,call,cdnum,cruzhone,describs,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,msrprs16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,satcruz,satrubio,sattrump,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
442205,Complete,No,Call 1,1,No, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,3, , ,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Ted Cruz,Oppose, ,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Very conservative,15,Can win in November,White,White,State questionnaire,White,White,South,Yes,Dissatisfied,Dissatisfied,Dissatisfied,Female,White women, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week, ,Yes,Not Donald Trump,Version 1,.571738958358765,Yes,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
442212,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2,Ted Cruz,Marco Rubio, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Ted Cruz, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,49,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Not Donald Trump,Version 2,1.11537873744965,No,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
442224,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Ted Cruz,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Ted Cruz,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Ted Cruz, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,21,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Not Donald Trump,Version 2,1.02057957649231,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
442228,Complete,No,Call 1,1,Yes, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3, , ,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Ted Cruz,Oppose, ,Independent/Something else,White Independent,Something else,Independent Women,Moderate/Liberal,Moderate,Moderate,15,Shares my values,White,White,State questionnaire,White,White,South,Yes,Satisfied,Dissatisfied,Dissatisfied,Female,White women, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump,Version 1,.653312206268311,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
442237,Complete,Yes,Call 1,1, ,I dislike the other candidates,Ted Cruz,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Would not have voted,Would not have voted, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Ted Cruz, ,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,3,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Version 2,1.232905626297,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
442238,Complete,Yes,Call 1,1,Yes, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Ted Cruz,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,14,Shares my values,White,White,State questionnaire,White,White,South,No,Satisfied,Satisfied,Dissatisfied,Female,White women, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump,Version 1,.989238500595093,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
442251,Complete,Yes,Call 1,4,Yes, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Immigration,Ted Cruz,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,21,Can win in November,White,White,State questionnaire,White,White,South,No,Satisfied,Dissatisfied,Dissatisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump,Version 1,.915197730064392,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442256,Complete,Yes,Call 1,1, ,I like my candidate but with reservations,Ted Cruz,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Ted Cruz,Marco Rubio, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Ted Cruz, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,3,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Not Donald Trump,Version 2,1.63017797470093,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
442261,Complete,No,Call 1,1,Yes, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,Ted Cruz,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,14,Can win in November,White,White,State questionnaire,White,White,South,No,Satisfied,Dissatisfied,Dissatisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump,Version 1,.767945647239685,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442264,Complete,Yes,Call 1,4,Yes, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Ted Cruz,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,49,Shares my values,White,White,State questionnaire,White,White,South,No,Satisfied,Satisfied,Dissatisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump,Version 1,.864386975765228,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
442269,Complete,Yes,Call 1,1, ,I strongly favor my candidate,Ted Cruz,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Ted Cruz,Would not have voted, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Ted Cruz, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,3,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Not Donald Trump,Version 2,1.232905626297,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
442277,Complete,Yes,Call 1,1, ,I strongly favor my candidate,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3,Ted Cruz,Marco Rubio, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Immigration,Ted Cruz, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,14,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Not Donald Trump,Version 2,.93930572271347,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
442282,Complete,Yes,Call 1,1,No, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3, , ,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Immigration,Ted Cruz,Support, ,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Very conservative,112,Can win in November,White,White,State questionnaire,White,White,South,Yes,Dissatisfied,Satisfied,Dissatisfied,Male,White men, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Not Donald Trump,Version 1,1.08677709102631,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442284,Complete,Yes,Call 1,4, ,I like my candidate but with reservations,John Kasich,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Ted Cruz,Marco Rubio, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Ted Cruz, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,49,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Not Donald Trump,Version 2,.844217419624329,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442290,Complete,Yes,Call 1,1,Yes, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Ted Cruz,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,14,Can win in November,White,White,State questionnaire,White,White,South,Yes,Satisfied,Satisfied,Satisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Just today,Last few days,In the last month,This week, ,Yes,Not Donald Trump,Version 1,.877512812614441,No,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
442296,Complete,Yes,Call 1,1,Yes, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism,Ted Cruz,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,3,Shares my values,White,White,State questionnaire,White,White,South,Yes,Satisfied,Dissatisfied,Dissatisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump,Version 1,1.26334178447723,No,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
442311,Complete,Yes,Call 1,4, ,I strongly favor my candidate,John Kasich,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2,Ted Cruz,Marco Rubio, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Ted Cruz, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,21,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Not Donald Trump,Version 2,.99298769235611,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
