ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,FRACKING,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,OVER45,OVER65,PADPRS16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
578888.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,3.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Not too worried,Not worried,,,,,Omit,5.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,,,,67.0,Can win in November,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Omit,1.039963722229,,Omit
578881.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,4.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,Omit,4.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,45+,18-64,Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Energized the Democratic Party,White Independent,Very liberal,Liberal,Liberal,159.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.721971154212952,,Hillary Clinton
578880.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,18.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Oppose,5.0,Hillary Clinton,,,,,,,,,Health care,No,,,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,148.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,1.01675057411194,,Hillary Clinton
578872.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,3.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Oppose,5.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,67.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,1.18290853500366,,Hillary Clinton
578867.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 1,18.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,No,Change to less liberal policies,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,148.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,1.18509006500244,No,
578866.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,13.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Generally continue Barack Obama's policies,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,108.0,Can win in November,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.665346622467041,No,
578860.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,13.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favor,1.0,Hillary Clinton,,,,,,,,,Terrorism,No,,,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,135.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,Concerned,Concerned or scared,,Not realistic,Male,Black men,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.60856211185455,,Hillary Clinton
578859.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,4.0,,Yes,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,,4.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Health care,No,Yes,Change to more liberal policies,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,159.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,No,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Not vote for him,,0.677301347255707,Yes,
578853.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,3.0,Hillary Clinton,,Realistic,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favor,5.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,67.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Scared,Concerned or scared,,Not realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.18290853500366,,Hillary Clinton
578849.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 1,18.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,148.0,Can win in November,White,White,State questionnaire,White,White,White,East,,,No,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,1.09418714046478,No,
578848.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,13.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,2.0,,,,,,,,,Hillary Clinton,Income inequality,No,Yes,Omit,45+,65+,Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,,,,108.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.720622301101685,No,
578847.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,15.0,,Yes,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,,3.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Hillary Clinton,Health care,No,No,Generally continue Barack Obama's policies,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,89.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,,,No,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,1.47703576087952,Yes,
578840.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 1,18.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Health care,No,No,Change to less liberal policies,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,148.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Probably vote for him,,1.17508494853973,No,
578839.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Hillary Clinton,Call 1,3.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Health care,,No,Change to more liberal policies,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,67.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,0.816990435123444,No,
578831.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,4.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,4.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Income inequality,No,Yes,Generally continue Barack Obama's policies,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,159.0,Can win in November,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.733570218086243,No,
578830.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 1,13.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Health care,No,Yes,Generally continue Barack Obama's policies,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,108.0,Can win in November,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.671011626720428,No,
578824.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Hillary Clinton,Call 1,18.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Hillary Clinton,Health care,No,No,Generally continue Barack Obama's policies,45+,65+,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,148.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Female,Black women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Not vote for him,,0.792010843753815,No,
578817.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,3.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Oppose,5.0,Hillary Clinton,,,,,,,,,Omit,No,,,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,67.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.11791443824768,,Hillary Clinton
578816.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,15.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Favor,3.0,Hillary Clinton,,,,,,,,,Income inequality,No,,,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,22.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.551730751991272,,Hillary Clinton
578812.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,18.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favor,5.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Hillary Clinton,Independent/Something else,Black non-Democrat,Black Independent,Independent,Energized the Democratic Party,All others,Somewhat liberal,Liberal,Liberal,148.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,Optimistic,Excited or optimistic,,Realistic,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.805708229541779,,Hillary Clinton
578810.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,4.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Oppose,4.0,Hillary Clinton,,,,,,,,,Health care,No,,,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,Very liberal,Liberal,Liberal,159.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Omit,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Omit,0.682302951812744,,Hillary Clinton
578798.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Hillary Clinton,Call 1,18.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Hillary Clinton,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,148.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Female,Black women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.798754274845123,No,
