ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CHILD12,CTDPRS16,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,OBAMAPLCY,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
583091.0,Complete,Hillary Clinton,Call 3,3.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Hillary Clinton,Health care,No,Change to more liberal policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,22.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.73516708612442,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
581157.0,Complete,Hillary Clinton,Call 2,3.0,No,Hillary Clinton,College graduate,College graduate,More than High school graduate,White college degree,4.0,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Health care,No,Change to more liberal policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,54.0,Can win in November,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.14061164855957,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
581153.0,Complete,Hillary Clinton,Call 2,3.0,No,Hillary Clinton,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Change to more liberal policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,22.0,Can win in November,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Definitely vote for her,Omit,Hurt the U.S. economy,0.73516708612442,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
583083.0,Complete,Hillary Clinton,Call 3,1.0,Yes,Hillary Clinton,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Bernie Sanders,Health care,Yes,Generally continue Barack Obama's policies,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,31.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Female,Latino women,Suburbs,Suburbs,Connecticut,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.70430970191956,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Latino 30-44
583080.0,Complete,Hillary Clinton,Call 3,3.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Hillary Clinton,Health care,,Generally continue Barack Obama's policies,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,34.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Not vote for him,Help the U.S. economy,0.932260513305664,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
583079.0,Complete,Hillary Clinton,Call 3,5.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4.0,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Hillary Clinton,Economy/Jobs,No,Generally continue Barack Obama's policies,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,71.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Probably vote for him,Omit,0.953108251094818,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
581147.0,Complete,Hillary Clinton,Call 2,5.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4.0,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,Health care,,Generally continue Barack Obama's policies,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,,,,71.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Omit,0.85030859708786,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
581146.0,Complete,Hillary Clinton,Call 2,3.0,No,Hillary Clinton,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Hillary Clinton,,,,,,,,Hillary Clinton,Economy/Jobs,No,Change to less liberal policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,Moderate,Moderate or conservative,Moderate,54.0,Omit,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Not vote for him,Omit,0.974126040935516,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
583076.0,Complete,Hillary Clinton,Call 3,5.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Health care,No,Generally continue Barack Obama's policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,12.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Probably vote for him,Omit,1.40778803825378,Yes,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
583070.0,Complete,Hillary Clinton,Call 3,1.0,No,Hillary Clinton,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Health care,No,Generally continue Barack Obama's policies,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,13.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Not vote for him,Hurt the U.S. economy,1.33142638206482,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
581138.0,Complete,Hillary Clinton,Call 2,2.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Health care,No,Generally continue Barack Obama's policies,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Divided the Democratic Party,White Independent,Moderate,Moderate or conservative,Moderate,68.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Probably vote for him,Help the U.S. economy,0.887807309627533,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
581135.0,Complete,Hillary Clinton,Call 2,3.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4.0,Omit,,,,,,,,Bernie Sanders,Income inequality,No,Generally continue Barack Obama's policies,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Something else,Energized the Democratic Party,All others,Very liberal,Liberal,Liberal,54.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,Suburbs,Suburbs,Connecticut,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Omit,0.941111147403717,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
581133.0,Complete,Hillary Clinton,Call 2,5.0,No,Hillary Clinton,College graduate,College graduate,More than High school graduate,White college degree,4.0,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Economy/Jobs,No,Generally continue Barack Obama's policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Help the U.S. economy,0.880138099193573,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
583063.0,Complete,Hillary Clinton,Call 3,1.0,No,Hillary Clinton,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,Generally continue Barack Obama's policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,60.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Not vote for him,Help the U.S. economy,0.78847748041153,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
583061.0,Complete,Hillary Clinton,Call 3,3.0,No,Hillary Clinton,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Health care,No,Generally continue Barack Obama's policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,22.0,Can win in November,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Not vote for him,Help the U.S. economy,0.73516708612442,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
581126.0,Complete,Omit,Call 2,2.0,,Hillary Clinton,,,,,3.0,Omit,,,,,,,,Omit,Economy/Jobs,,Generally continue Barack Obama's policies,,,,,,Omit,,,,,68.0,Omit,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Not vote for him,Omit,0.908887684345245,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
581125.0,Complete,Hillary Clinton,Call 2,1.0,No,Hillary Clinton,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,Change to less liberal policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,76.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Help the U.S. economy,0.720093727111816,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
581122.0,Complete,Hillary Clinton,Call 2,3.0,No,Hillary Clinton,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3.0,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Hillary Clinton,Income inequality,Yes,Generally continue Barack Obama's policies,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Energized the Democratic Party,All others,Moderate,Moderate or conservative,Moderate,3.0,Can win in November,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Female,Latino women,Suburbs,Suburbs,Connecticut,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.41872823238373,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Latino 30-44
583051.0,Complete,Hillary Clinton,Call 3,3.0,No,Hillary Clinton,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Generally continue Barack Obama's policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,22.0,Can win in November,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.767967820167542,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
