id,backside,betrayed,brnagain,call,cdnum,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,hrctrump,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,novtrump,party,partyid,partysex,partyuni,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,version,weight,whnclinc,whtevang,wvrprs16,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
629459,Complete,Yes,Yes,Call 3,2,High school or less,No college degree,High school graduate or less,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Somewhat likely,Independent/Something else,Independent,Independent Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,22,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Version 1,1.15939688682556,No,White Born-again/Evangelical Christians,Ted Cruz,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
629483,Complete,No,Yes,Call 3,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Very conservative,22,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,1.08681845664978,No,White Born-again/Evangelical Christians,Ted Cruz,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
629656,Complete,Yes,Yes,Call 3,2,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Not vote for either candidates,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Not too likely,Independent/Something else,Something else,Independent Men,Will still be divided in November,Conservative,Conservative,Very conservative,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.556347370147705,No,White Born-again/Evangelical Christians,Ted Cruz,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629667,Complete,Yes,Yes,Call 3,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Version 1,.556347370147705,No,White Born-again/Evangelical Christians,Ted Cruz,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629680,Complete,No,No,Call 3,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Men,Will still be divided in November,Conservative,Conservative,Somewhat conservative,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.556347370147705,Yes,All others,Ted Cruz,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
629692,Complete,Omit, ,Call 3,1,High school or less,No college degree,High school graduate or less,White no college degree,1,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Not vote for either candidates,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,Not at all likely,Independent/Something else,Something else,Independent Women,Will still be divided in November, , , ,61,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Omit,Not Donald Trump,Concerned,Concerned or scared,Version 1,.968352317810059,Yes,All others,Ted Cruz,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629699,Complete,Yes,No,Call 3,2,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Not too likely,Republican,Republican,Republican Men,Will still be divided in November,Conservative,Conservative,Very conservative,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.556347370147705,No,All others,Ted Cruz,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
629714,Complete,No,Yes,Call 3,2,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Independent/Something else,Independent,Independent Men,Will still be divided in November,Conservative,Conservative,Somewhat conservative,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.556347370147705,No,White Born-again/Evangelical Christians,Ted Cruz,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
629728,Complete,Yes,Yes,Call 3,2,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Immigration,Somewhat likely,Independent/Something else,Independent,Independent Men,Will still be divided in November,Conservative,Conservative,Very conservative,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.556347370147705,No,White Born-again/Evangelical Christians,Ted Cruz,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629740,Complete,No,No,Call 3,2,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Not vote for either candidates,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Men,Will still be divided in November,Moderate/Liberal,Moderate,Moderate,92,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.556347370147705,No,All others,Ted Cruz,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
629746,Complete,Yes,Yes,Call 3,3,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,16,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Just today,Last few days,In the last month,This week,Creates more U.S. jobs,Not Donald Trump,Excited,Excited or optimistic,Version 1,.842068374156952,No,White Born-again/Evangelical Christians,Ted Cruz,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
629754,Complete,Yes,Yes,Call 3,3,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Somewhat likely,Republican,Republican,Republican Men,Will still be divided in November,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.697483479976654,No,White Born-again/Evangelical Christians,Ted Cruz,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
629761,Complete,Yes,Yes,Call 3,3,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Omit,Republican,Republican,Republican Women,Will still be divided in November,Conservative,Conservative,Somewhat conservative,72,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Omit,Not Donald Trump,Scared,Concerned or scared,Version 1,.653820872306824,No,White Born-again/Evangelical Christians,Ted Cruz,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
629769,Complete,No,Yes,Call 3,3,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Vote for Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Not too likely,Democrat,Democrat,Democratic Women,Will still be divided in November,Moderate/Liberal,Moderate,Moderate,72,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Version 1,.653820872306824,Yes,White Born-again/Evangelical Christians,Ted Cruz,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629771,Complete,Yes,Yes,Call 3,3,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism,Somewhat likely,Republican,Republican,Republican Men,Is united now,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Version 1,.842068374156952,No,White Born-again/Evangelical Christians,Ted Cruz,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629772,Complete,Yes,No,Call 3,1,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,82,Can win in November,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Version 1,.619635581970215,No,All others,Ted Cruz,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
