ID,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONDEM16,ECONDEMCLIN,ECONDEMSANDERS,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,MSDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
442139.0,,,Complete,Call 1,1.0,About right,Yes,,,,,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,15.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,0.591225981712341,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,38654.0
442137.0,,,Complete,Call 1,1.0,Too pro-business,No,,,,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,3.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Male,White men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.430123507976532,Yes,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,38865.0
442136.0,,,Complete,Call 1,1.0,Too anti-business,Yes,,,,,,Is fair to most Americans,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Omit,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,112.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.611430704593658,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39339.0
442135.0,More than once a week,Weekly,Complete,Call 1,1.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Terrorism,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,14.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Male,Black men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.585087358951569,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,38672.0
442133.0,A few times a month,Occasionally,Complete,Call 1,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,32.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,About right,,Realistic,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Has no effect on U.S. jobs,Version 2,1.74461781978607,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,39212.0
442132.0,More than once a week,Weekly,Complete,Call 1,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Income inequality,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,36.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.09911394119263,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39212.0
445184.0,,,Complete,Call 3,3.0,About right,Yes,,,,,,Omit,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Income inequality,,Hillary Clinton,Change to less liberal policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Moderate,Moderate or conservative,Moderate,88.0,,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,,,,South,About right,,Yes,,Male,Latino men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,6.55053424835205,No,65+,60+,65 or over,45+,50+,60+,65+,Latino 60+,39666.0
442129.0,,,Complete,Call 1,4.0,Too pro-business,No,,,,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,49.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Female,White women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.28365921974182,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,39440.0
442127.0,,,Complete,Call 1,1.0,About right,Yes,,,,,,Is fair to most Americans,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,,Hillary Clinton,Change to more liberal policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,15.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,No,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,0.591225981712341,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,38654.0
442126.0,Never,Never,Complete,Call 1,2.0,,,Not realistic,Not liberal enough,Only Sanders,Only Sanders or neither of them,Only Sanders or both of them,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Bernie Sanders,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,75.0,No,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,,About right,,Realistic,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.01383030414581,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,38606.0
442124.0,More than once a week,Weekly,Complete,Call 1,3.0,,,Realistic,About right,Omit,Omit,Omit,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,88.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Omit,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Has no effect on U.S. jobs,Version 2,3.18112397193909,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,39666.0
444809.0,,,Complete,Call 3,1.0,About right,Yes,,,,,,Favors the wealthy,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Hillary Clinton,Change to less liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,,Can win in November,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Male,White men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.07854032516479,Yes,45-65,60+,60-64,45+,50+,60+,50-64,White 60+,38829.0
442120.0,More than once a week,Weekly,Complete,Call 1,1.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,14.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Realistic,Male,Black men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.578923523426056,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,38672.0
444050.0,A few times a month,Occasionally,Complete,Call 2,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Income inequality,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,62.0,Yes,Can win in November,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Male,Black men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.434327065944672,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,39046.0
442118.0,,,Complete,Call 1,1.0,Too anti-business,Yes,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,Hillary Clinton,Change to more liberal policies,Have experience in politics,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,112.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too pro-business,,No,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,,Version 1,0.913153886795044,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,39339.0
442117.0,,,Complete,Call 1,1.0,Too anti-business,No,,,,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,15.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Male,White men,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.627934694290161,Yes,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,38654.0
444046.0,,,Complete,Call 2,2.0,About right,Yes,,,,,,Is fair to most Americans,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,,Hillary Clinton,Change to less liberal policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,33.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too pro-business,,No,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.1190060377121,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,39213.0
442113.0,,,Complete,Call 1,2.0,Omit,Omit,,,,,,Omit,Very worried,Worried,College graduate,College graduate,More than High school graduate,,1.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999",,Economy/Jobs,,,Omit,Omit,,,,,,,,,36.0,,Can win in November,,,State questionnaire,,,,,,,South,Omit,,Omit,,Female,,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,Omit,Omit,Omit,Omit,,Version 1,0.80857390165329,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,,39212.0
443686.0,A few times a year,Occasionally,Complete,Call 2,1.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,8.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,About right,,Not realistic,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,1.3560962677002,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,39773.0
