ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INDPRS16,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,READYWOMAN,READYWOMAN2,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRCLINTON,UNFAIRSANDERS,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
598358.0,Complete,,Call 1,2.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,91.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.565018355846405,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46530.0
600275.0,Complete,,Call 3,2.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,92.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.675404369831085,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,46530.0
600273.0,Complete,,Call 3,7.0,,Realistic,Omit,Omit,Omit,Omit,,,,,3.0,,,,,,,,Hillary Clinton,,Omit,No,,,,,,,Energized the Democratic Party,,,,,72.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Omit,Omit,,Realistic,Female,Black women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,Omit,Omit,,Version 2,,,Help the U.S. economy,0.871114194393158,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,46217.0
600271.0,Complete,,Call 3,7.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,,,,,,,,Hillary Clinton,,Economy/Jobs,Yes,,,,,,,Divided the Democratic Party,,Very liberal,Liberal,Liberal,72.0,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Male,Latino men,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,1.07212579250336,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,Latino 60+,46217.0
598331.0,Not complete,,Call 1,5.0,,Realistic,,,,,,,,,4.0,,,,,,,,Hillary Clinton,,,No,,,,,,,Energized the Democratic Party,,,,,58.0,,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,,,,Realistic,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,,,,Version 2,,,Hurt the U.S. economy,1.19766676425934,,Hillary Clinton,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,46011.0
600257.0,Complete,,Call 3,3.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,3.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.00932490825653,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46774.0
600247.0,Complete,,Call 3,2.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,92.0,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Definitely ready,Definitely ready or probably ready,Midwest,Excited,Excited or optimistic,,Not realistic,Male,Latino men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.641648709774017,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Latino 45-59,46530.0
600240.0,Complete,,Call 3,7.0,,Realistic,Optimistic,Excited or optimistic,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,72.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Male,Black men,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.764625728130341,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46217.0
600236.0,Complete,,Call 3,7.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,,,,,3.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Republican,Non-black non-Democrat,All Republicans,Republican,Omit,White Republican,Moderate,Moderate or conservative,Moderate,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,White women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Help the U.S. economy,0.612652182579041,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46259.0
598303.0,Not complete,,Call 1,9.0,,Realistic,,,,,,,,,5.0,,,,,,,,Hillary Clinton,,,No,,,,,,,Energized the Democratic Party,,,,,82.0,,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,,,,Not realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,,,,Version 2,,,Hurt the U.S. economy,1.62424051761627,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,47404.0
600228.0,Complete,,Call 3,7.0,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Terrorism,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Scared,Concerned or scared,,Not realistic,Female,White women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.472908109426498,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46259.0
600221.0,Complete,,Call 3,7.0,,Realistic,Excited,Excited or optimistic,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Male,White men,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.537759125232697,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59,46259.0
600210.0,Complete,,Call 3,3.0,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,,,,,,,Hillary Clinton,,Health care,Yes,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Divided the Democratic Party,All others,Moderate,Moderate or conservative,Moderate,3.0,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Definitely ready,Definitely ready or probably ready,Midwest,Scared,Concerned or scared,,Not realistic,Female,Latino women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Hurt the U.S. economy,1.30757987499237,,Hillary Clinton,45-65,60+,60-64,45+,50+,60+,50-64,Latino 60+,46774.0
600204.0,Complete,,Call 3,2.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,,,,,,,,Hillary Clinton,,Terrorism,No,,,Republican,Non-black non-Democrat,All Republicans,Republican,Divided the Democratic Party,White Republican,Moderate,Moderate or conservative,Moderate,92.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.564269185066223,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46530.0
600715.0,Complete,,Call 3,2.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,Can win in November,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Male,White men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.695397675037384,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46530.0
599910.0,Complete,,Call 2,1.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,,,,,,,Hillary Clinton,,Terrorism,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,88.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.8495786190033,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46383.0
598233.0,Complete,,Call 1,7.0,,Realistic,Excited,Excited or optimistic,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Male,White men,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.537759125232697,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46259.0
598225.0,Complete,,Call 1,7.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Male,White men,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.537759125232697,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46259.0
598223.0,Complete,,Call 1,2.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,,,,,,,,Hillary Clinton,,Terrorism,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,92.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Omit,0.731010317802429,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46530.0
600147.0,Complete,,Call 3,7.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,61.0,Omit,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,Black women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Omit,0.780527532100677,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46202.0
598215.0,Complete,,Call 1,7.0,,Realistic,Excited,Excited or optimistic,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Excited,Excited or optimistic,,Realistic,Female,White women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.472908109426498,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46259.0
600145.0,Complete,,Call 3,7.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,61.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,Black women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.780527532100677,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46202.0
598205.0,Complete,,Call 1,7.0,,Realistic,Excited,Excited or optimistic,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,White women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.472908109426498,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46259.0
600133.0,Complete,,Call 3,5.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Independent/Something else,Non-black non-Democrat,All Other,Independent,Energized the Democratic Party,All others,Moderate,Moderate or conservative,Moderate,25.0,Can win in November,Other,Other,State questionnaire,Other,Non-white,Other,Probably not ready,Probably not ready or definitely not ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Female,All other races,,Rural,Small Cities/Rural,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.28687143325806,,Hillary Clinton,30-44,30-59,40-44,17-44,17-49,30-44,40-49,All others,46953.0
