id,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,govtangr,govtan_1,ilrprs16,ilrsen16,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,votenovc,votenovk,votenovt,weight,whnclinc,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
505528,Complete, ,No,Call 3,8, ,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,2,Falling behind financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Deported to the country they came from, , , , , , , ,Government spending,Yes,Oppose, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,155,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll,Omit,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,.398572683334351, ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
506704,Complete,No, ,Call 3,17,Ted Cruz, ,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , ,Ted Cruz, , , , , , , , , ,Terrorism, , ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,70,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Probably vote for him,.42698147892952, ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
504931,Complete, ,Yes,Call 3,15, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,5,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz, ,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Yes,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,23,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.433652997016907,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
502313,Complete,Yes, ,Call 2,12,Ted Cruz, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, , , ,Ted Cruz, , , , , , , , , ,Terrorism, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Not vote for him,.437004387378693, ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
496759,Complete, ,No,Call 1,12, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Getting ahead financially,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Ted Cruz,Did not vote,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Yes,Oppose, ,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Somewhat conservative,72,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,.437004387378693,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
505439,Complete,No, ,Call 3,2,John Kasich, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, , , ,Ted Cruz,James Marter, , , , , , , , ,Government spending, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,35,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Probably vote for him,Definitely vote for him,Not vote for him,.445615738630295, ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
495352,Complete, ,Yes,Call 1,15, ,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Holding steady financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz, ,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,23,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural, Illinois,Election day exit poll,Omit,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,.449082523584366,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502321,Complete,Yes, ,Call 2,5,Ted Cruz, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, , , ,Ted Cruz,Did not vote, , , , , , , , ,Government spending, , ,Be from outside the political establishment,Independent/Something else,White Independent,Something else,Independent Women,Moderate/Liberal,Moderate,Moderate,120,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Probably vote for him,Not vote for him,Not vote for him,.465369999408722, ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
505093,Complete, ,Yes,Call 3,14, ,No, , ,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz, ,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Government spending,Yes,Oppose, ,Independent/Something else,All Other,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,33,Shares my values,Other,Asian,State questionnaire,Asian,Non-white,Midwest,Male,All other races,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,.466039448976517,No,45-65,30-59,50-59,45+,50+,45-59,50-64,All others
496526,Complete,Yes, ,Call 1,17,Omit, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , ,Ted Cruz, , , , , , , , , ,Economy/Jobs, , ,Omit,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,70,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Omit,Probably vote for him,.469956666231155, ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
504887,Complete, ,Yes,Call 3,15, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,5,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz, ,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,23,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Not Donald Trump, ,Version 1, , , ,.47729966044426,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
502263,Complete,Yes, ,Call 2,12,Ted Cruz, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , ,Ted Cruz,Did not vote, , , , , , , , ,Terrorism, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Not vote for him,.480988353490829, ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
495691,Complete,Yes, ,Call 1,15,John Kasich, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , ,Ted Cruz,James Marter, , , , , , , , ,Terrorism, , ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,23,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.486480265855789, ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
506705,Complete, ,Yes,Call 3,17, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz, ,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Omit, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,70,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.486677885055542,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
506706,Complete, ,Yes,Call 3,17, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz, ,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Omit, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,70,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.486677885055542,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
496465,Complete, ,No,Call 1,17, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,James Marter,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Oppose, ,Independent/Something else,White Independent,Something else,Independent Men,Conservative,Conservative,Very conservative,70,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,.488580107688904,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
501579,Complete, ,Yes,Call 2,17, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,James Marter,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Oppose, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,70,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.488580107688904,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
502317,Complete,Yes, ,Call 2,12,Ted Cruz, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , ,Ted Cruz,James Marter, , , , , , , , ,Government spending, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,72,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Not vote for him,.490239888429642, ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
506642,Complete,Yes, ,Call 3,12,Marco Rubio, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , ,Ted Cruz,James Marter, , , , , , , , ,Terrorism, , ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,72,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.490239888429642, ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
