ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,NCDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
497767.0,Complete,Hillary Clinton,Call 2,4.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,The single most important factor,The single most important factor or one of several important factors,2.0,Falling behind financially,,,,,,,,Health care,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,97.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.580055415630341,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
505863.0,Complete,Hillary Clinton,Call 3,10.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,One of several important factors,The single most important factor or one of several important factors,5.0,Falling behind financially,,,,,,,,Income inequality,No,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.484393566846848,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497746.0,Complete,Hillary Clinton,Call 2,12.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,The single most important factor,The single most important factor or one of several important factors,3.0,Holding steady financially,,,,,,,,Income inequality,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,66.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.45384418964386,,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
505841.0,Complete,,Call 3,10.0,Hillary Clinton,About right,Yes,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,12.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,Version 1,0.565278708934784,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497732.0,Complete,Hillary Clinton,Call 2,5.0,,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,108.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Male,White men,Married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,Version 2,0.67994487285614,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497729.0,Complete,Hillary Clinton,Call 2,9.0,,,,Realistic,Too liberal,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,Health care,No,Hillary Clinton,,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,Moderate or conservative,Moderate,61.0,Yes,Can win in November,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Male,White men,Non married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.610100924968719,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
493679.0,Complete,Hillary Clinton,Call 1,8.0,,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,One of several important factors,The single most important factor or one of several important factors,3.0,Falling behind financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,8.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Satisifed,Satisifed,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.462870985269547,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
497725.0,Complete,Hillary Clinton,Call 2,12.0,,,,Realistic,About right,,,High school or less,No college degree,High school graduate or less,Non white no college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,Terrorism,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,66.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Satisifed,Dissatisfied,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.45384418964386,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
497716.0,Complete,,Call 2,4.0,Hillary Clinton,About right,Yes,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,2.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Income inequality,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,97.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.552878081798553,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
497704.0,Complete,Hillary Clinton,Call 2,10.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,12.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Realistic,Satisifed,Omit,Female,Black women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.201174274086952,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
497701.0,Complete,Hillary Clinton,Call 2,1.0,,,,Realistic,About right,,,High school or less,No college degree,High school graduate or less,White no college degree,One of several important factors,The single most important factor or one of several important factors,4.0,Falling behind financially,,,,,,,,Economy/Jobs,No,Hillary Clinton,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,22.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,1.05398511886597,,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
497698.0,Complete,Hillary Clinton,Call 2,12.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,3.0,Getting ahead financially,,,,,,,,Income inequality,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,66.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,About right,,Not realistic,Satisifed,Dissatisfied,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.388904094696045,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
497692.0,Complete,,Call 2,4.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,,,,,,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,97.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.552878081798553,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
497687.0,Complete,Hillary Clinton,Call 2,5.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,5.0,Getting ahead financially,,,,,,,,Income inequality,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,108.0,Yes,Can win in November,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,Version 2,0.611293196678162,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497676.0,Complete,Hillary Clinton,Call 2,12.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,66.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Female,White women,Married women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.982445776462555,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497671.0,Complete,Hillary Clinton,Call 2,4.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,2.0,Getting ahead financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,97.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Satisifed,Satisifed,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.552878081798553,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
497662.0,Complete,,Call 2,1.0,Hillary Clinton,About right,No,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,4.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,22.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Just today,Last few days,In the last month,This month,Has no effect on U.S. jobs,Version 1,0.518082797527313,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
497650.0,Complete,Bernie Sanders,Call 2,10.0,,,,Not realistic,Not liberal enough,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,Income inequality,Yes,Hillary Clinton,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,5.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,,About right,,Realistic,Dissatisfied,Satisifed,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,1.17928409576416,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497649.0,Complete,Hillary Clinton,Call 2,9.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,Health care,No,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,61.0,Yes,Can win in November,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Satisifed,Satisifed,Female,White women,Non married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.575463354587555,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497648.0,Complete,,Call 2,4.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Somewhat liberal,Liberal,Liberal,97.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Has no effect on U.S. jobs,Version 1,0.552878081798553,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
