ID,BACKSIDE,CALL,CDNUM,COALHH,DEMFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,HRCTRUMPWV,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,LATINO,NOVCLINTON,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDTRUMPWV,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,WVDPRS16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
629362.0,Complete,Call 3,2.0,No,Fair,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Not vote for either candidates,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,No,Not too likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,2.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.31822049617767,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,25428.0
629360.0,Complete,Call 3,1.0,Yes,Fair,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Vote for Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Health care,No,Somewhat likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,78.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,0.543372929096222,No,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,26554.0
629347.0,Complete,Call 3,2.0,No,Fair,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Very likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,2.0,Omit,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.31822049617767,No,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,25428.0
629343.0,Complete,Call 3,2.0,No,Unfair,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,No,Not too likely,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,2.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.38538455963135,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,25428.0
629339.0,Complete,Call 3,2.0,No,Unfair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,No,Not at all likely,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,2.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.38538455963135,No,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,25428.0
629333.0,Complete,Call 3,2.0,Yes,Fair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,Yes,Somewhat likely,Change to more liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Somewhat liberal,Liberal,Liberal,33.0,Can win in November,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Vote for Bernie Sanders,Female,Latino women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Omit,Omit,Omit,Omit,Creates more U.S. jobs,Version 1,3.87765026092529,No,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Latino 17-29,26164.0
629332.0,Complete,Call 3,1.0,No,Fair,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Not vote for either candidates,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,No,Somewhat likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,78.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,0.543372929096222,No,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,26554.0
629326.0,Complete,Call 3,2.0,No,Fair,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,Very likely,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,33.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,East,Vote for Bernie Sanders,Male,Black men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,Version 1,2.33454322814941,No,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29,26164.0
629306.0,Complete,Call 3,3.0,No,Fair,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,No,Somewhat likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.16738033294678,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,25541.0
629304.0,Complete,Call 3,3.0,No,Fair,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Not too likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,15.0,Can win in November,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Version 1,1.11078524589539,No,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,25541.0
628999.0,Complete,Call 2,1.0,No,Fair,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Not vote for either candidates,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Somewhat likely,Generally continue Barack Obama's policies,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Somewhat liberal,Liberal,Liberal,82.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.441105306148529,Yes,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,26003.0
628992.0,Complete,Call 2,1.0,Yes,Fair,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Somewhat likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,102.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.375901877880096,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,26347.0
628969.0,Complete,Call 2,1.0,No,Fair,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Not vote for either candidates,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,No,Very likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,82.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,Version 1,0.441105306148529,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,26003.0
628935.0,Complete,Call 2,1.0,No,Unfair,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Not at all likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,64.0,Omit,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.3998521566391,No,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,26588.0
628924.0,Complete,Call 2,3.0,No,Unfair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Very likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,Version 1,0.677580296993256,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,24740.0
628919.0,Complete,Call 2,3.0,No,Unfair,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,,2.0,Vote for Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000",,Income inequality,No,Somewhat likely,Change to more liberal policies,Independent/Something else,,,Independent,,Somewhat liberal,Liberal,Liberal,71.0,Cares about people like me,,,State questionnaire,,,,East,Vote for Bernie Sanders,Male,,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.643823742866516,,Bernie Sanders,17-29,17-29,25-29,17-44,17-49,17-29,25-29,,24740.0
628913.0,Complete,Call 2,3.0,No,Unfair,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Somewhat likely,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Somewhat liberal,Liberal,Liberal,71.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.712103426456451,No,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,24740.0
628908.0,Complete,Call 2,3.0,No,Unfair,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,No,Not too likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.712103426456451,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,24740.0
628902.0,Complete,Call 2,3.0,No,Fair,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Not at all likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,Version 1,0.712103426456451,Yes,Bernie Sanders,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,24740.0
