id,backside,betrayed,brnagain,call,cdnum,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,muslimba,ncrprs16,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,vetvoter,votenovc,votenovr,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
490530,Complete, ,No, ,5,Omit, , ,High school or less,No college degree,High school graduate or less,White no college degree,1,Falling behind financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Support,Donald Trump, , , , , ,Moderate/Liberal,Moderate,Moderate, , ,Omit,White,White,State questionnaire,White,White,South,Omit,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,1.5404007434845,Yes,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
491639,Complete,Omit, ,Call 1,3, ,Omit,Omit,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1, ,Donald Trump,Donald Trump, , , , , , , , , , ,Omit, ,Donald Trump,Omit, , , , , , , ,72,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,South, ,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Omit, ,Donald Trump,Ted Cruz,Version 2, ,Omit,Omit,Definitely vote for him,1.19837331771851, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59
493047,Complete,Yes, ,Call 1,9, ,Very worried,Worried, , , , ,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Be from outside the political establishment, , , , , , , ,61,Omit,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Omit, ,Donald Trump,Omit,Version 2, ,Omit,Omit,Omit,.758137226104736, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
495095,Complete,No, ,Call 1,8, ,Very worried,Worried, , , , ,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Have experience in politics, , , , , , , ,8,No,Tells it like it is,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Donald Trump,Marco Rubio,Version 2, ,Probably vote for him,Not vote for him,Definitely vote for him,1.31362450122833, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
497448,Complete, ,Yes,Call 2,10,Omit, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Oppose,Donald Trump, , , , , ,Moderate/Liberal,Moderate,Moderate,51, ,Can win in November,White,White,State questionnaire,White,White,South,Omit,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week, ,Omit,Donald Trump, ,Version 1,No, , , ,.885777235031128,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
503862,Complete,Yes, ,Call 3,10, ,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Would not have voted,Would not have voted, , , , , , , , , , ,Economy/Jobs, ,Ben Carson,Be from outside the political establishment,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Liberal,Liberal,12,No,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Ted Cruz,Version 2, ,Not vote for him,Not vote for him,Not vote for him,1.03141379356384, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
497107,Complete,Yes, ,Call 2,10, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Be from outside the political establishment,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Very conservative,13,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Probably vote for him,Probably vote for him,Probably vote for him,1.29889798164368, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
504840,Complete, ,No,Call 3,9,No, , ,College graduate,College graduate,More than High school graduate,White college degree,3,Getting ahead financially, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Liberal,Liberal,65, ,Omit,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.595202207565308,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
493905,Complete, ,No,Call 1,13,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Oppose,John Kasich, ,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,98, ,Shares my values,White,White,State questionnaire,White,White,South,No,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.582880258560181,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497431,Complete,Yes, ,Call 2,5, ,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Would not have voted,Would not have voted, , , , , , , , , , ,Economy/Jobs, ,John Kasich,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,46,No,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Not vote for him,Not vote for him,Not vote for him,.675235152244568, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
504757,Complete, ,No,Call 3,4,No, , ,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Economy/Jobs,Oppose,John Kasich, ,Democrat,Black Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,99, ,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,South,Yes,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,1.31108927726746,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
504008,Complete, ,No,Call 3,5,No, , ,College graduate,College graduate,More than High school graduate,White college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Oppose,Marco Rubio, ,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,108, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.863339602947235,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
493782,Complete, ,No,Call 1,2,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Oppose,Donald Trump, ,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,102, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump, ,Version 1,Yes, , , ,.880146682262421,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497176,Complete, ,No,Call 2,13,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Oppose,Donald Trump, ,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Liberal,Liberal,98, ,Can win in November,White,White,State questionnaire,White,White,South,No,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Donald Trump, ,Version 1,No, , , ,.806688666343689,No,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
497531,Complete,No, ,Call 2,5, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump,Be from outside the political establishment,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Somewhat conservative,46,No,Can win in November,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Donald Trump,John Kasich,Version 2, ,Probably vote for him,Probably vote for him,Definitely vote for him,1.05344891548157, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
498577,Complete, ,Yes,Call 2,7,No, , ,High school or less,No college degree,High school graduate or less,White no college degree,1,Falling behind financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,Support,Donald Trump, ,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Somewhat conservative,83, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week, ,Yes,Donald Trump, ,Version 1,Yes, , , ,.717230260372162,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
504448,Complete,Yes, ,Call 3,12, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Immigration, ,Donald Trump,Be from outside the political establishment,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Very conservative,58,No,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Donald Trump,Marco Rubio,Version 2, ,Not vote for him,Not vote for him,Definitely vote for him,.582740604877472, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498879,Complete,No, ,Call 2,7, ,Somewhat worried,Worried, , , , ,1, ,Would not have voted,Would not have voted, , , , , , , , , , ,Terrorism, ,Ben Carson,Have experience in politics,Democrat,Black Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,83,No,Can win in November,Black,Black,State questionnaire,Black,Non-white,South, ,Female,Black women,Rural,Small Cities/Rural, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Not vote for him,Not vote for him,Not vote for him,.987475216388702, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
493445,Complete,Yes, ,Call 1,9, ,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,3, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,65,No,Can bring needed change,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Not vote for him,Not vote for him,Not vote for him,.761353135108948, , ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
497394,Complete, ,No,Call 2,2,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,102, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.812150597572327,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498214,Complete,Yes, ,Call 2,10, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,5, ,Would not have voted,Would not have voted, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Democrat,All Other,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,12,No,Can win in November,Other,Asian,State questionnaire,Asian,Non-white,South, ,Female,All other races,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Not vote for him,Not vote for him,Not vote for him,.756766557693481, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,All others
503836,Complete,Yes, ,Call 3,13, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Would not have voted,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,98,No,Can bring needed change,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Not vote for him,Probably vote for him,Not vote for him,.71645325422287, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
