ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ08,AZPROP102,AZPROP202,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVMCCN,IMMDEPORT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVMCCN2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4386341.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.23320424556732,,Yes,Yes,Male,,65-74,Something else,Conservative,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,Somewhat favorable,Omit,Somewhat disapprove,The economy,Very worried,Shares my values,Not a factor at all,Protestant,English,Earlier in October,Disapprove,,,,,65+,60+,45+,60+,65+,65+,,,,Favorable,College graduate,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Disapprove,Worried,Independent/Something else,,,,,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Pima/Pinal/Santa Cruz,West,High Density Urban,Urban,Urban Core,Very downscale,85705.0
4386484.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.517053186893463,Barack Obama,Yes,Yes,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,None,English,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Unfavorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,All others,All others,All others,Suburbs,Suburbs,8.0,Pima/Pinal/Santa Cruz,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85614.0
4386230.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.297201663255692,Barack Obama,Yes,Yes,Female,White,75 or over,Democrat,Moderate,,Some college or associate degree,No,Strongly disapprove,Yes,Strongly unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Protestant,English,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Unfavorable,No college degree,More than High school graduate,White no college degree,,,,,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",8.0,Pima/Pinal/Santa Cruz,West,High Density Urban,Urban,Urban Core,Downscale,85716.0
4386238.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.52071690559387,John McCain,Yes,Yes,Male,White,40-44,Democrat,Conservative,"Under $15,000",High school graduate,No,Somewhat approve,Yes,Strongly favorable,Omit,Strongly disapprove,Omit,Not too worried,Cares about people like me,Not a factor at all,Protestant,English,Earlier in October,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Pima/Pinal/Santa Cruz,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85219.0
4401864.0,Arizona,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.509385764598846,John McCain,Yes,Yes,Female,White,60-64,Independent,Liberal,,Some college or associate degree,No,,Yes,,,,,,,,Protestant,English,Before that,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,No college degree,More than High school graduate,White no college degree,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,8.0,Pima/Pinal/Santa Cruz,West,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85641.0
4401863.0,Arizona,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.25255858898163,John McCain,Yes,Yes,Female,White,75 or over,Republican,,,High school graduate,No,,Yes,,,,,,,,Mormon/LDS,English,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,No college degree,High school graduate or less,White no college degree,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Pima/Pinal/Santa Cruz,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4386239.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.74525284767151,John McCain,Yes,Yes,Male,White,75 or over,Republican,Moderate,,High school graduate,No,Strongly disapprove,Yes,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Very worried,Has the right experience,Not a factor at all,Protestant,English,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,No college degree,High school graduate or less,White no college degree,,,,,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Pima/Pinal/Santa Cruz,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85220.0
4386612.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.1041647195816,John McCain,Yes,Yes,Male,White,60-64,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Strongly favorable,Deported to the country they came from,Somewhat approve,The economy,Not too worried,Shares my values,Not a factor at all,Protestant,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,8.0,Pima/Pinal/Santa Cruz,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85737.0
4386529.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.688117146492004,John McCain,Yes,Yes,Male,White,65-74,Republican,Conservative,,College graduate,No,Somewhat approve,No,Somewhat favorable,Omit,Strongly approve,The war in Iraq,Somewhat worried,Shares my values,Not a factor at all,Catholic,English,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,College graduate,More than High school graduate,White college degree,,,,,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,,All others,All others,All others,Suburbs,Suburbs,8.0,Pima/Pinal/Santa Cruz,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85737.0
4386481.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.466045677661896,John McCain,Yes,Yes,Female,White,50-59,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Strongly favorable,Offered a chance to apply for legal status,Somewhat disapprove,Terrorism,Not at all worried,Cares about people like me,One of several important factors,Other Christian,English,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",8.0,Pima/Pinal/Santa Cruz,West,Suburb,Urban,Urban Core,Very downscale,85706.0
4386422.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.660483777523041,John McCain,Yes,Yes,Female,Other,65-74,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,No,Strongly favorable,Deported to the country they came from,Strongly approve,Terrorism,Not at all worried,Shares my values,Not a factor at all,Catholic,English,Before that,Approve,Non black female,All other races,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,Favorable,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,All others,Other,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,Suburbs,Suburbs,8.0,Pima/Pinal/Santa Cruz,West,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85641.0
4386412.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.70992016792297,John McCain,Yes,Yes,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Somewhat favorable,Offered a chance to apply for legal status,Somewhat approve,Terrorism,Somewhat worried,Cares about people like me,Not a factor at all,Catholic,English,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,All others,All others,All others,Suburbs,Suburbs,7.0,Pima/Pinal/Santa Cruz,West,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85239.0
4386348.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.99031853675842,John McCain,Yes,Yes,Female,Hispanic/Latino,45-49,Independent,Moderate,"$50,000-$74,999",Postgraduate study,Yes,Somewhat disapprove,No,Somewhat favorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Somewhat worried,Shares my values,Not a factor at all,Catholic,English,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Approve,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Pima/Pinal/Santa Cruz,West,High Density Urban,Urban,Urban Core,Upscale,85710.0
4386344.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.02820205688477,John McCain,Yes,Yes,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,Strongly approve,No,Strongly favorable,Deported to the country they came from,Strongly approve,Terrorism,Somewhat worried,Has the right experience,Not a factor at all,Other Christian,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",8.0,Pima/Pinal/Santa Cruz,West,High Density Urban,Urban,Urban Core,Very downscale,85705.0
