ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR08,SENOR08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,SMITHLIB,SMITHTOOCLOSE,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4392888.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.308281064033508,John McCain,Gordon Smith,Male,White,60-64,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,About right,,Neither of them,Somewhat disapprove,The economy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Jewish,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Jewish,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Jewish,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Northwest Pacific Coast,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97355.0
4392886.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.799553334712982,Barack Obama,Jeff Merkley,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,One of several important factors,Jewish,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Jewish,No,All others,All others,All others,Rural,Small Cities/Rural,5.0,Northwest Pacific Coast,West,Extremely Low Density Rural,Rural,Rural,Downscale,97131.0
4392885.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.399776667356491,Barack Obama,Jeff Merkley,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,None,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,No,All others,All others,All others,Suburbs,Suburbs,4.0,Northwest Pacific Coast,West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,97431.0
4392884.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.30368971824646,Barack Obama,Jeff Merkley,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Somewhat disapprove,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Only John McCain,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,Northwest Pacific Coast,West,Suburb,Rural,Rural,Very upscale,97330.0
4392883.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.279709875583649,Barack Obama,Jeff Merkley,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Too conservative,Too often,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,Can bring about needed change,One of several important factors,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest Pacific Coast,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,97051.0
4392869.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.666936933994293,Barack Obama,Dave Brownlow,Female,Hispanic/Latino,18-24,Something else,Moderate,"$100,000-$149,999",College graduate,Yes,Somewhat disapprove,Yes,Continue George W. Bush's policies,Both of them,Too liberal,Too often,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Cares about people like me,A minor factor,Other Christian,Sometime in September,Neither of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,American Indian,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Northwest Pacific Coast,West,Suburb,Rural,Rural,Upscale,97322.0
4392863.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.830376923084259,Barack Obama,Jeff Merkley,Male,White,45-49,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,None,Yes,All others,All others,All others,Suburbs,Suburbs,1.0,Northwest Pacific Coast,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,97051.0
4392861.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.0468385219574,Barack Obama,Jeff Merkley,Female,White,30-39,Something else,,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,,,Only Barack Obama,Omit,The economy,Not so good,Very worried,Yes,Omit,Omit,Other Christian,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Omit,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",4.0,Northwest Pacific Coast,West,Suburb,Urban,Urban Core,Downscale,97402.0
4392856.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.20909583568573,John McCain,Gordon Smith,Male,White,65-74,Republican,Conservative,,Postgraduate study,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Neither of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,4.0,Northwest Pacific Coast,West,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,97370.0
4392852.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.47919487953186,John McCain,Gordon Smith,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,About right,About the right amount,Both of them,Somewhat disapprove,The war in Iraq,Not so good,Somewhat worried,No,Has the right experience,A minor factor,Other Christian,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest Pacific Coast,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,97051.0
4392849.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.575925707817078,Barack Obama,Jeff Merkley,Female,White,65-74,Democrat,,,College graduate,No,Somewhat disapprove,Yes,Omit,Omit,,,Both of them,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Cares about people like me,Not a factor at all,Other Christian,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Omit,Omit,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Northwest Pacific Coast,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97386.0
4392847.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.535141110420227,Barack Obama,Jeff Merkley,Male,White,40-44,Republican,Conservative,"Under $15,000",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,About right,Too often,Both of them,Strongly approve,Energy policy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,4.0,Northwest Pacific Coast,West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97454.0
