ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAK08,SENAK08,HSEAK08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ANWR,PALIN4,STEVENS,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,PALIN2,STEVENSA,STEVENSB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAK,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4385801.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.519828140735626,Other,Mark Begich,Ethan Berkowitz,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,No,Health care,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Town,Rural,Rural,Very upscale,99824.0
4385803.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.3939254283905,John McCain,Ted Stevens,Don Young,Male,White,30-39,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,Favor,Strongly approve,Not a factor at all,No,The war in Iraq,Somewhat worried,Shares my values,The single most important factor,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,Not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Anchorage-Fairbanks Corridor,West,Low Density Rural,Rural,Rural,Upscale,99654.0
4385804.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.285971641540527,John McCain,Mark Begich,Don Wright,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Favor,Somewhat disapprove,A minor factor,No,The economy,Very worried,Cares about people like me,The single most important factor,Omit,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Omit,Omit,Omit,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,99509.0
4385810.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.722909033298492,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,40-44,Independent,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Strongly disapprove,One of several important factors,No,Health care,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4385815.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.648934543132782,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Other,60-64,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Favor,Somewhat disapprove,One of several important factors,No,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,Disapprove,Important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Alaska Native,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Anchorage-Fairbanks Corridor,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99660.0
4385817.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.616328299045563,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat approve,Not a factor at all,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Not important,Not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,99516.0
4385820.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.722909033298492,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,40-44,Something else,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Oppose,Somewhat disapprove,Not a factor at all,No,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Anchorage-Fairbanks Corridor,West,Extremely Low Density Rural,Rural,Rural,Upscale,99709.0
4385822.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.960873186588287,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,45-49,Independent,Liberal,,College graduate,No,Strongly disapprove,No,Omit,Somewhat approve,One of several important factors,No,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4385825.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.560031116008759,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,Yes,Strongly disapprove,No,Favor,Strongly disapprove,A minor factor,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-64,Disapprove,Not important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4385828.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.152527466416359,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Black,30-39,Independent,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,No,Oppose,Somewhat disapprove,Not a factor at all,No,Health care,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Approve,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99702.0
4385836.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.340254962444305,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Favor,Somewhat approve,The single most important factor,No,Energy policy,Not too worried,Can bring about needed change,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4385837.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.42804050445557,John McCain,Mark Begich,Don Young,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Favor,Strongly approve,The single most important factor,No,The war in Iraq,Very worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,99524.0
4385841.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,7.65489196777344,John McCain,Mark Begich,Ethan Berkowitz,Female,White,18-24,Independent,Moderate,"Under $15,000",High school graduate,No,Somewhat disapprove,No,Favor,Somewhat approve,One of several important factors,No,Energy policy,Somewhat worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Important,A factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,99507.0
4385855.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.41313529014587,Did not vote,Mark Begich,Don Young,Female,Other,50-59,Democrat,Liberal,,Some college or associate degree,No,Omit,No,Omit,Omit,Not a factor at all,No,Energy policy,Somewhat worried,Has the right experience,Not a factor at all,Sometime in September,Omit,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Omit,Not important,Not a factor,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,All other,All others,Alaska Native,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Anchorage-Fairbanks Corridor,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99689.0
4385856.0,Alaska,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.257927685976028,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,65-74,Independent,Moderate,,Postgraduate study,No,Strongly disapprove,No,Favor,Strongly disapprove,Not a factor at all,No,The war in Iraq,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,99507.0
