ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX08,SENTX08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4394242.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.10657978057861,,John Cornyn,Female,White,75 or over,Democrat,,"$15,000-$29,999",High school graduate,No,Omit,Yes,The war in Iraq,Very worried,English,Before that,Omit,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,8.0,East,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4394217.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.21315956115723,,John Cornyn,Female,White,75 or over,,Moderate,,High school graduate,No,Somewhat approve,Yes,The economy,Not too worried,English,Omit,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Not worried,,,,,White,White born again,Omit,Omit,Omit,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Upscale
4394514.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.91351199150085,,John Cornyn,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Terrorism,Very worried,English,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Upscale
4394270.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.922940313816071,Did not vote,John Cornyn,Female,White,50-59,Democrat,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,English,Omit,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,Omit,No,All others,Rural,Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Downscale
4401770.0,Texas,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,4.62505531311035,Barack Obama,John Cornyn,Female,Hispanic/Latino,18-24,Republican,Liberal,"$15,000-$29,999",Some college or associate degree,Yes,,,,,English,,,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,28.0,Hispanic South,South,Suburb,Rural,Rural,Very downscale
4394511.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.45618665218353,Barack Obama,John Cornyn,Female,Black,75 or over,Democrat,Conservative,,Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,English,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Upscale
4394445.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,6.74996137619019,Barack Obama,John Cornyn,Male,Black,25-29,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Health care,Not too worried,English,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale
4394437.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.28184950351715,Barack Obama,John Cornyn,Female,Black,65-74,Republican,,,Did not complete high school,No,Strongly disapprove,Yes,Health care,Very worried,English,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale
4401150.0,Texas,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.17165660858154,John McCain,John Cornyn,Female,White,60-64,Republican,Moderate,"$200,000 or more",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,English,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Downscale
4394341.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.971309781074524,John McCain,John Cornyn,Male,White,60-64,Independent,Conservative,"$50,000-$74,999",Postgraduate study,No,Strongly approve,Yes,Terrorism,Not too worried,English,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,13.0,West,South,Low Density Rural,Rural,Rural,Downscale
4394316.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.67947673797607,John McCain,John Cornyn,Female,White,45-49,Republican,Conservative,"$200,000 or more",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,English,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4394284.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.74737560749054,John McCain,John Cornyn,Female,White,40-44,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,No,Health care,Not too worried,English,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Downscale
4394277.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.69642066955566,John McCain,John Cornyn,Male,Hispanic/Latino,25-29,Independent,Moderate,"$15,000-$29,999",College graduate,Yes,Somewhat approve,Yes,Health care,Somewhat worried,English,Before that,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,17.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4394268.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.332756698131561,John McCain,John Cornyn,Female,White,75 or over,Republican,Conservative,,College graduate,No,Strongly approve,Yes,The economy,Very worried,English,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,8.0,East,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4394264.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.40531611442566,John McCain,John Cornyn,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,The war in Iraq,Very worried,English,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,17.0,West,South,Low Density Rural,Rural,Rural,Upscale
4394252.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.68047702312469,John McCain,John Cornyn,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Omit,Yes,The economy,Somewhat worried,English,Before that,Omit,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Downscale
4394230.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.840238511562347,John McCain,John Cornyn,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Health care,Somewhat worried,English,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4394209.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.991526484489441,John McCain,John Cornyn,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,,The war in Iraq,Very worried,English,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,East,South,Extremely Low Density Rural,Rural,Rural,Very downscale
