ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC08,SENSC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4410248.0,South Carolina,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.634765923023224,Barack Obama,Did not vote,Male,Black,18-24,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,The economy,Not so good,Not too worried,Yes,Can bring about needed change,Not a factor at all,Before that,Approve,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
4407299.0,South Carolina,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.625726461410522,Barack Obama,Did not vote,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,The economy,Not so good,Somewhat worried,Yes,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4411967.0,South Carolina,8.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.577060043811798,Barack Obama,Did not vote,Female,White,30-39,Democrat,,"$30,000-$49,999",College graduate,No,,Yes,,,,,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4411966.0,South Carolina,8.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.577060043811798,Barack Obama,Did not vote,Female,White,30-39,Democrat,,"$30,000-$49,999",College graduate,No,,Yes,,,,,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4409396.0,South Carolina,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.927115261554718,John McCain,Did not vote,Male,Black,30-39,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,Terrorism,Not so good,Somewhat worried,No,Has the right experience,Omit,Just today,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Omit,Omit,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,Urban Perimeter,Upscale,29579.0
4407848.0,South Carolina,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.592627465724945,Other,Did not vote,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",High school graduate,No,Strongly disapprove,No,The economy,Not so good,Very worried,No,Cares about people like me,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4411411.0,South Carolina,8.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.89280164241791,Barack Obama,Bob Conley,Female,Black,40-44,Democrat,Conservative,"$75,000-$99,999",Some college or associate degree,No,,,,,,,,,,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,No,,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4409326.0,South Carolina,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.983031690120697,Barack Obama,Bob Conley,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$15,000-$29,999",High school graduate,Yes,Somewhat disapprove,Yes,The economy,Poor,Very worried,Yes,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
4404653.0,South Carolina,113.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4987827539444,Barack Obama,Bob Conley,Female,White,65-74,Democrat,Liberal,,College graduate,No,Strongly disapprove,No,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4409311.0,South Carolina,87.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.05555355548859,Barack Obama,Bob Conley,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4411637.0,South Carolina,56.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.72875213623047,Barack Obama,Bob Conley,Male,White,65-74,Democrat,,,Did not complete high school,,,Yes,,,Somewhat worried,,Cares about people like me,,Sometime in September,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Piedmont,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0
4406935.0,South Carolina,87.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05555355548859,Barack Obama,Bob Conley,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,Yes,The economy,Poor,,No,Shares my values,Not a factor at all,Before that,,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4411589.0,South Carolina,73.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.985183298587799,Barack Obama,Bob Conley,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Health care,Poor,Not too worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4411575.0,South Carolina,16.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.42201864719391,Barack Obama,Bob Conley,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,Yes,,No,,,,,,,Before that,,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Low Country,South,High Density Urban,Urban,Urban Core,Very upscale,29401.0
4404568.0,South Carolina,113.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.61350190639496,Barack Obama,Bob Conley,Male,White,75 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Excellent,Not at all worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4406840.0,South Carolina,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09465348720551,Barack Obama,Bob Conley,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",High school graduate,,Strongly disapprove,No,Omit,Not so good,Very worried,No,Omit,A minor factor,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,5.0,Piedmont,South,Low Density Rural,Rural,Rural,Very downscale,29706.0
4404476.0,South Carolina,113.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17843997478485,Barack Obama,Bob Conley,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",College graduate,,Strongly disapprove,Yes,The economy,Poor,Very worried,No,Can bring about needed change,The single most important factor,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4409118.0,South Carolina,73.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.983031690120697,Barack Obama,Bob Conley,Female,Black,18-24,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,,Yes,The war in Iraq,Poor,,Yes,Can bring about needed change,Not a factor at all,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
