ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWA08,GOVWA08,WAINIT1000,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,WAVT2004,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4395604.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,Yes,Female,White,75 or over,Independent,Conservative,,Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Omit,Both of them,Somewhat approve,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Protestant,Sometime in September,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,5.0,East,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,99206.0
4395599.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Dino Rossi,Yes,Female,White,40-44,Independent,Liberal,,Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Dino Rossi,Neither of them,Somewhat disapprove,The economy,Poor,Not too worried,No,Shares my values,Not a factor at all,None,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,,,,,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,,White Born-again/Evangelical Christians,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,Suburb,Urban,Urban Core,Very upscale,99223.0
4395595.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Dino Rossi,Yes,Male,White,50-59,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,Omit,Both of them,Dino Rossi,Neither of them,Somewhat disapprove,The war in Iraq,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Protestant,Earlier in October,Both of them,"Yes, I do and someone else does",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,West,Suburb,Rural,Rural,Upscale,98501.0
4395577.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Christine Gregoire,Yes,Male,White,60-64,Independent,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Christine Gregoire,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,A minor factor,Protestant,Before that,Only John McCain,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,Suburb,Urban,Urban Core,Very upscale,99208.0
4395576.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,Yes,Female,White,65-74,Independent,,"$30,000-$49,999",High school graduate,No,Omit,No,Omit,Omit,Omit,Omit,Somewhat approve,The economy,Not so good,Somewhat worried,No,Omit,Not a factor at all,Other Christian,Earlier in October,Both of them,No one does,Omit,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Omit,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,Omit,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,6.0,West,West,Low Density Rural,Rural,Rural,Very downscale,98584.0
4395554.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,Yes,Male,White,,Independent,Moderate,,,No,Strongly disapprove,,Take the country in a different direction,Omit,Omit,Both of them,Somewhat disapprove,Energy policy,Poor,Somewhat worried,No,Omit,Not a factor at all,,Sometime last week,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,,,,,,,,,,,,,Omit,Omit,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,,,All others,,,Suburbs,Suburbs,2.0,Urban Puget Sound,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,98239.0
4395544.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Dino Rossi,Yes,Female,White,75 or over,Republican,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Omit,Christine Gregoire,Omit,Strongly disapprove,Omit,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Other Christian,Sometime last week,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Omit,Omit,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Omit,Omit,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,5.0,East,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,99206.0
4395469.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,Yes,Male,Other,75 or over,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Christine Gregoire,Both of them,Strongly disapprove,Health care,Poor,Not too worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black male,All other races,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,8.0,King County,West,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,98040.0
4395424.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,Yes,Female,Other,75 or over,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Christine Gregoire,Only John McCain,Strongly disapprove,The economy,Good,Somewhat worried,No,Cares about people like me,Not a factor at all,Something else,Before that,Both of them,No one does,Disapprove,Non black female,All other races,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is not,Disapprove,Excellent/Good,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,1.0,Urban Puget Sound,West,Suburb,80s Suburbs,Urban Perimeter,Upscale,98346.0
4395389.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,Yes,Female,,,,,,,,Omit,,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,Omit,Omit,,Omit,Omit,,Omit,,,,,,,,,,,,,,,,,Omit,Omit,,,,,Omit,Omit,Omit,Omit,Omit,,,,,,,Omit,Omit,,Omit,Omit,Omit,Omit,Omit,,,,,,,,,Suburbs,Suburbs,3.0,West,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,98685.0
4395383.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Dino Rossi,Yes,Female,Other,25-29,Something else,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Omit,Neither of them,Dino Rossi,Neither of them,Strongly disapprove,Energy policy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Before that,Neither of them,"Yes, I do and someone else does",Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Very upscale,99203.0
4395364.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,No,Male,White,75 or over,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat approve,No,Continue George W. Bush's policies,Omit,Did not vote,Neither of them,Somewhat disapprove,The war in Iraq,Not so good,Not too worried,Yes,Has the right experience,Not a factor at all,Catholic,Sometime in September,Both of them,No one does,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Omit,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Urban Puget Sound,West,High Density Urban,Urban,Urban Core,Upscale,98407.0
4395318.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Did not vote,No,Female,,50-59,Something else,Moderate,"$30,000-$49,999",High school graduate,,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Omit,Only John McCain,Somewhat approve,Terrorism,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Sometime in September,Both of them,,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,High school graduate or less,,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,,,,,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",4.0,East,West,Suburb,Urban,Urban Core,Upscale,98908.0
