ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWV08,SENWV08,GOVWV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,GOTV08,HILLPSPRT,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4415426.0,West Virginia,86.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.778392970561981,John McCain,Jay Rockefeller,Did not vote,Female,White,75 or over,Republican,Moderate,,High school graduate,No,Somewhat approve,Yes,"No, I was not contacted",Did not care who won,The war in Iraq,Not so good,Somewhat worried,Has the right experience,One of several important factors,Just today,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4418100.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.407752126455307,John McCain,,Joe Manchin,Male,Black,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Omit,Barack Obama,The economy,Not so good,Not at all worried,Has the right experience,A minor factor,Earlier in October,No one does,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Omit,Omit,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4415202.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.651985287666321,John McCain,,Joe Manchin,Female,White,50-59,Something else,Conservative,,High school graduate,No,Somewhat approve,Yes,"No, I was not contacted",Barack Obama,Omit,Not so good,Somewhat worried,Shares my values,Not a factor at all,Before that,"Yes, someone else does",Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4416872.0,West Virginia,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.532454669475555,John McCain,,Joe Manchin,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,"Yes, for John McCain",Hillary Clinton,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4417632.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52966809272766,Other,,Joe Manchin,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Good,Somewhat worried,Has the right experience,One of several important factors,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain did,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Yes,All others,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4418047.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.469906628131866,Barack Obama,Did not vote,Joe Manchin,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
4417491.0,West Virginia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.430444002151489,Barack Obama,Did not vote,Joe Manchin,Female,Black,18-24,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,"No, I was not contacted",Barack Obama,The economy,Not so good,Somewhat worried,Can bring about needed change,One of several important factors,Sometime in September,No one does,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4416318.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18475472927094,Barack Obama,Jay Rockefeller,Joe Manchin,Male,,75 or over,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,"Yes, for Barack Obama",Barack Obama,The economy,Poor,Very worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,,,,,65+,60+,45+,60+,65+,65+,,,,No college degree,High school graduate or less,,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,,Not so good/Poor,Worried,Democrat,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4418629.0,West Virginia,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.827080905437469,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,"Yes, for both Obama and McCain",Hillary Clinton,Health care,Poor,Very worried,Omit,Not a factor at all,Earlier in October,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,"Member in household, but not voter",No,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Charleston/Huntington Areas,East,Suburb,Urban,Urban Core,Very upscale,25304.0
4418616.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.740565598011017,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,No,All others,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4417256.0,West Virginia,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.905926644802094,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,50-59,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The war in Iraq,Poor,Very worried,Cares about people like me,Not a factor at all,In the last three days,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,All others,Suburbs,Suburbs,3.0,Charleston/Huntington Areas,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,25504.0
4418099.0,West Virginia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.722475707530975,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,"Yes, for Barack Obama",Barack Obama,Omit,Poor,Very worried,Can bring about needed change,Not a factor at all,Just today,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4417216.0,West Virginia,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30110037326813,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,Health care,Poor,Somewhat worried,Cares about people like me,One of several important factors,Earlier in October,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,"Member in household, but not voter",No,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4418556.0,West Virginia,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.48785862326622,Barack Obama,Jay Rockefeller,Joe Manchin,Female,Black,50-59,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Barack Obama,The economy,Not so good,Very worried,Cares about people like me,Not a factor at all,Before that,"Yes, someone else does",Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4418533.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.67611175775528,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
