ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN08,GOVIN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4402872.0,Indiana,98.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.18560004234314,Barack Obama,Jill Long Thompson,Female,White,45-49,Independent,Liberal,"$75,000-$99,999",College graduate,No,,,,Both of them,,Both of them,,,,,,About right,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4402814.0,Indiana,98.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.3473984003067,Barack Obama,Jill Long Thompson,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,Yes,,,,Both of them,,Neither of them,,,,,,About right,,,,,,,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is not,,,,Democrat,Non black Democrat,Latino Democrats,All others,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4403376.0,Indiana,98.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44062876701355,John McCain,Mitch Daniels,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,,Yes,Take the country in a different direction,,"Yes, for John McCain",,Somewhat approve,The economy,Poor,,No,,Has the right experience,Not a factor at all,,Sometime in September,Both of them,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,Yes,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4403375.0,Indiana,98.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44062876701355,John McCain,Mitch Daniels,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,,Yes,Take the country in a different direction,,"Yes, for John McCain",,Somewhat approve,The economy,Poor,,No,,Has the right experience,Not a factor at all,,Sometime in September,Both of them,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,Yes,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4403011.0,Indiana,98.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.48993360996246,Barack Obama,Mitch Daniels,Female,White,65-74,,,,Did not complete high school,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,,"No, I was not contacted",,,The economy,Poor,Somewhat worried,No,,Omit,Omit,,Before that,Omit,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,,,,,,,,Not so good/Poor,Worried,,,,,White,White born again,Omit,Omit,,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4403249.0,Indiana,98.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.53657567501068,John McCain,Jill Long Thompson,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,,Yes,Take the country in a different direction,,"No, I was not contacted",,Somewhat disapprove,The economy,Not so good,,No,,Shares my values,A minor factor,,Sometime in September,Both of them,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,No,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4403070.0,Indiana,98.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.63723087310791,John McCain,Mitch Daniels,Male,White,40-44,Independent,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,,"No, I was not contacted",,,Terrorism,Poor,Somewhat worried,No,,Cares about people like me,Not a factor at all,,Before that,Only Barack Obama,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,No,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4402919.0,Indiana,98.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.63723087310791,John McCain,Mitch Daniels,Male,White,45-49,Independent,Conservative,"$100,000-$149,999",College graduate,No,,,,Neither of them,,Neither of them,,,,,,Too liberal,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,8.0,South,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,47601.0
4406853.0,Indiana,97.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.79616242647171,Barack Obama,Mitch Daniels,Male,White,25-29,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,,No,,,,,,,,,,,,,None,Before that,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,None,No,All others,All others,All others,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4407163.0,Indiana,97.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.862691700458527,Barack Obama,Jill Long Thompson,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,No,,,,,,,,,,,,,Catholic,Earlier in October,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4407162.0,Indiana,97.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.862691700458527,Barack Obama,Jill Long Thompson,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,No,,,,,,,,,,,,,Catholic,Earlier in October,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4406593.0,Indiana,97.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.08054935932159,John McCain,Mitch Daniels,Female,,75 or over,Republican,Liberal,"$30,000-$49,999",High school graduate,No,,Yes,,,,,,,,,,,,,Protestant,Before that,,,,,,,65+,60+,45+,60+,65+,65+,,,,No college degree,High school graduate or less,,,,,,Less than 100k,Less than 50k,Less than 50 thousand,,,,,,,Republican,,,,,,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,,,All others,,,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4407018.0,Indiana,97.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.31414723396301,Barack Obama,Jill Long Thompson,Male,White,75 or over,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,,No,,,,,,,,,,,,,Protestant,Before that,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4406276.0,Indiana,97.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.546998977661133,Barack Obama,,Female,Black,45-49,Republican,,,High school graduate,,,,,Omit,,Both of them,,,,,,About right,,,,,,,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Omit,Omit,,,,,,,John McCain is,Barack Obama is,,,,Republican,Black non Democrat,All Republicans,All others,Black,,,,,,,,,,,,,,,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4406120.0,Indiana,97.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.661030173301697,Barack Obama,Mitch Daniels,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,,,,Both of them,,Neither of them,,,,,,About right,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,Yes,,,,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
4405286.0,Indiana,97.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.862691700458527,Barack Obama,Jill Long Thompson,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,The economy,Poor,Very worried,No,,Can bring about needed change,Not a factor at all,,In the last three days,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,,No,White Born-again/Evangelical Christians,,,Rural,Small Cities/Rural,5.0,North,Midwest,Low Density Rural,Rural,Rural,Downscale,46992.0
