ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCA08,CAPROP4,CAPROP8,HOU08CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4400767.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.407995194196701,John McCain,Yes,Yes,,Female,White,65-74,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Not a factor at all,,,,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Energy policy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Approve,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,29.0,Los Angeles County,West,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,91001.0
4400713.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.920107841491699,John McCain,Yes,Yes,,Female,White,45-49,Republican,Moderate,"$200,000 or more",College graduate,No,Somewhat disapprove,A minor factor,,,,Yes,Omit,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for both Obama and McCain",,,,,John McCain,,,,Terrorism,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Shares my values,Not a factor at all,,,English,,,,Sometime in September,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,90278.0
4400687.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.407995194196701,John McCain,Yes,Yes,,Female,White,65-74,Republican,Conservative,,Some college or associate degree,No,Somewhat approve,Not a factor at all,,,,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Terrorism,My candidate's leadership/personal qualities,,,,Not so good,Not too worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Only Barack Obama,,,,,,Approve,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,,,,,,,Not so good/Poor,Not worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,,White Born-again/Evangelical Christians,,,,"Cities over 500,000","Cities over 50,000",27.0,Los Angeles County,West,High Density Urban,Urban,Urban Core,Upscale,91324.0
4400186.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.587732136249542,John McCain,Yes,Yes,,Female,White,75 or over,Democrat,Conservative,"$50,000-$74,999",College graduate,No,,Not a factor at all,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Poor,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,English,,,,Earlier in October,,Neither of them,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,29.0,Los Angeles County,West,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,91001.0
4400182.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.705472707748413,John McCain,Yes,Yes,,Female,Hispanic/Latino,50-59,Independent,Conservative,"$100,000-$149,999",Postgraduate study,Yes,,Not a factor at all,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,Terrorism,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,Scared,Has the right experience,A minor factor,,,English,,,,Before that,,Neither of them,,,,,,,Non black female,Latino women,Non white female,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Approve,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Asian,All others,Not important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",27.0,Los Angeles County,West,Suburb,Urban,Urban Core,Very upscale,91344.0
4400154.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.75382208824158,John McCain,Yes,Yes,,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,,Not a factor at all,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Poor,,No,,"Concerned, but not scared",Shares my values,Not a factor at all,,,English,,,,Before that,,Only Barack Obama,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,38.0,Los Angeles County,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,91748.0
4400105.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.375582337379456,John McCain,Yes,Yes,,Male,,,Republican,Conservative,,,,,Not a factor at all,,,,Yes,Take the country in a different direction,Omit,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The economy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Poor,,No,,"Optimistic, but not excited",Has the right experience,Not a factor at all,,,,,,,Sometime in September,,Neither of them,,,,,,,,,,,,,,,,,,,,,Not Important,Was not a factor,,,,,,,,,,,,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,Disapprove,,,,,,Not so good/Poor,,,Republican,,,,,,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,,All others,,,,Suburbs,Suburbs,29.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,91776.0
4402000.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,3.64614200592041,John McCain,No,Yes,,Male,Hispanic/Latino,25-29,Independent,Liberal,"$50,000-$74,999",Some college or associate degree,Yes,,,A few times a month,,,No,,,No,,Somewhat confident,,,,,Neither of them,Get better,No,,,Yes,,Barack Obama,,,,,,,,No,,,,,,,,,,Jewish,English,,,,Before that,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Non black male,Latino men,Non white male,Non white,Non-married men,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,,,A few times a month/A few times a year,All others,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would not,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,,,,Jewish,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities over 500,000","Cities over 50,000",33.0,Los Angeles County,West,Extremely High Density Urban,Urban,Urban Core,Very downscale,90038.0
4400167.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.539668619632721,John McCain,No,Yes,,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",College graduate,No,,Not a factor at all,,,,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,The economy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,Scared,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,25.0,Los Angeles County,West,Suburb,,High-Growth Suburban Perimeter,Upscale,91387.0
4400155.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.46161758899689,John McCain,No,Yes,,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,,Not a factor at all,,,,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,Terrorism,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Good,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,,,,,,Excellent/Good,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,Yes,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,34.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,90706.0
4400098.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.89822471141815,John McCain,No,Yes,,Male,White,30-39,Independent,Moderate,,Postgraduate study,No,,Not a factor at all,,,,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Not so good,,No,,"Concerned, but not scared",Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,Approve,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,,All others,,,,"Cities 50,000-500,000","Cities over 50,000",29.0,Los Angeles County,West,High Density Urban,Urban,Urban Core,Very upscale,91214.0
4400738.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,2.92323517799377,John McCain,No,Yes,,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Not a factor at all,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,John McCain,,,,Terrorism,My candidate's position on the issues,,,,Good,Not at all worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,Approve,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Excellent/Good,Not worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",27.0,Los Angeles County,West,Suburb,Urban,Urban Core,Very upscale,91344.0
4400722.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.606640517711639,John McCain,No,Yes,,Female,Hispanic/Latino,40-44,Independent,Moderate,,Postgraduate study,Yes,Strongly disapprove,Not a factor at all,,,,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Terrorism,My candidate's leadership/personal qualities,,,,Poor,Not too worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Earlier in October,,Both of them,,,,,,Disapprove,Non black female,Latino women,Non white female,Non white,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,,,,,,,Not so good/Poor,Not worried,,Independent/Something else,Non black non Democrat,Latino Independents,All others,,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,,All others,,,,"Cities 50,000-500,000","Cities over 50,000",26.0,Los Angeles County,West,High Density Urban,Urban,Urban Core,Very upscale,91214.0
