ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4402676.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829022526741028,Barack Obama,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Somewhat worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402675.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829022526741028,Barack Obama,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Somewhat worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402651.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768105983734131,Barack Obama,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Terrorism,Very worried,Protestant,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4425955.0,Connecticut,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.829022526741028,Barack Obama,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Jewish,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402624.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01383793354034,Barack Obama,Male,White,65-74,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402603.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.01109218597412,Barack Obama,Male,White,25-29,Democrat,,,Postgraduate study,No,,,Somewhat worried,,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4425923.0,Connecticut,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.829022526741028,Barack Obama,Female,White,50-59,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Health care,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402587.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.999335765838623,Barack Obama,Male,Black,45-49,Democrat,,,Postgraduate study,No,,,Very worried,,Before that,,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402563.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01109218597412,Barack Obama,Male,White,18-24,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,The economy,Very worried,None,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402574.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768105983734131,Barack Obama,Male,White,50-59,Independent,Liberal,,College graduate,No,Strongly disapprove,The war in Iraq,Somewhat worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402551.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.768105983734131,Barack Obama,Male,White,50-59,Democrat,,,Postgraduate study,No,,,Very worried,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402542.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.999335765838623,Barack Obama,Male,Black,50-59,Independent,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,Energy policy,Somewhat worried,None,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4425864.0,Connecticut,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01109218597412,Barack Obama,Male,White,18-24,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Protestant,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402526.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0785905122757,Barack Obama,Female,Black,45-49,Democrat,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402522.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768105983734131,Barack Obama,Male,White,40-44,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Somewhat worried,None,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402516.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768105983734131,Barack Obama,Male,White,50-59,Something else,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly approve,Omit,Very worried,Catholic,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402513.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829022526741028,Barack Obama,Female,White,45-49,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Energy policy,Somewhat worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
4402507.0,Connecticut,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768105983734131,Barack Obama,Male,White,50-59,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,,Strongly disapprove,The economy,Very worried,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Upscale,6119.0
