ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY08,HOU08NY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4401623.0, New York,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,Other,75 or over,Democrat,Liberal,,College graduate,No,,,,Omit,,,,,,Strongly disapprove,,Somewhat oppose,Only Barack Obama,Worse today,Not at all worried,,,,,Government should do more to solve problems,,Not at all worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,One of several important factors,Omit,Not at all worried,,,,,,,,,,Non black female,All other races,Non white female,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,,,,,Omit,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Not worried,,,,,Not worried,,,,,,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,All other,All others,Other,,,,Get better,,Important,Factor,Omit,Omit,Not worried,,,,,,,,,,,,,,,,,"Cities 10,000-50,000",Small Cities/Rural,22.0,New York City,East,Town,Rural,Rural,Upscale,14850.0
4401624.0, New York,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,White,75 or over,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Strongly oppose,Both of them,About the same,Somewhat worried,,,,,Government should do more to solve problems,,Not very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Stay about the same,,English,One of several important factors,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",17.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Upscale,10463.0
4401625.0, New York,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,Other,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat favor,Only Barack Obama,About the same,Not too worried,,,,,Omit,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,One of several important factors,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Support,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Not worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,29.0,New York City,East,Suburb,60s Suburbs,Urban Perimeter,Upscale,14623.0
4401626.0, New York,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.0,John McCain,The Republican candidate,Female,Asian,30-39,Independent,Liberal,"$30,000-$49,999",High school graduate,No,,,,Strongly oppose,,,,,,Somewhat approve,,Somewhat favor,Only Barack Obama,About the same,Not too worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Both of them,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,English,Omit,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,All other races,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,,,,,Oppose,,,Approve,,Favor,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Not worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,All other,All others,Asian,,,,Get better,,Omit,Omit,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,18.0,New York City,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,10701.0
4401627.0, New York,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.0,John McCain,The Republican candidate,Female,White,75 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat approve,,Strongly favor,Only John McCain,About the same,Not at all worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,English,The single most important factor,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Support,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Not worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",24.0,New York City,East,Suburb,Urban,Urban Core,Very downscale,13501.0
4401628.0, New York,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,Black,75 or over,Democrat,Liberal,"Under $15,000",High school graduate,No,,,,Somewhat support,,,,,,Somewhat disapprove,,Somewhat favor,Only Barack Obama,About the same,Somewhat worried,,,,,Government should do more to solve problems,,Not at all worried,,,Only Barack Obama,No,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,Not a factor at all,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Black female,Black women,Non white female,Non white,,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,,,,,Support,,,Disapprove,,Favor,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Worried,,,,,Not worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Get better,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",17.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Very downscale,10467.0
4402266.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Male,White,50-59,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,,,More than once a week,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Protestant,English,,,,Before that,Generally going in the right direction,,No one does,No,John Kerry,Only Joe Biden,No,,Non black male,White men,White male,White male,Non-married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,All others,Suburbs,Suburbs,17.0,New York City,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,10960.0
4402267.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,John McCain,The Republican candidate,Female,,,Independent,Conservative,,College graduate,No,,,Once a week,,,Yes,,,,,Not very confident,,,,,Only Cindy McCain,Omit,,,,No,,Hillary Clinton,,,,,,,,,,,,,,,,,,Protestant,English,,,,Before that,Generally going in the right direction,,No one does,No,George W. Bush,Only Sarah Palin,No,,,,,,,,,,,,,,,,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Not confident,,College graduate,More than High school graduate,,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,,,,,,,,,,,,,,,,Independent/Something else,,,,,,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,,,All others,,,All others,Rural,Small Cities/Rural,24.0,New York City,East,Low Density Rural,Rural,Rural,Upscale,13326.0
4402268.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,White,60-64,Democrat,Moderate,,College graduate,No,,,A few times a month,,,No,,,No,,Very confident,,,,,Both of them,Get better,No,,,No,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Sometime in September,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Democrats for Clinton,,,,,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",18.0,New York City,East,Suburb,Urban,Urban Core,Very upscale,10605.0
4402269.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,White,50-59,Democrat,Liberal,,Postgraduate study,No,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get worse,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Jewish,English,,,,Sometime in September,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Clinton,,,,,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Jewish,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Jewish,,All others,All others,All others,All others,Suburbs,Suburbs,1.0,New York City,East,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11932.0
4402270.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",High school graduate,No,,,A few times a month,,,Yes,,,Yes,,Somewhat confident,,,,,Only Michelle Obama,Omit,No,,,Yes,,Barack Obama,,,,,,,,No,,,,,,,,,,Protestant,English,,,,Earlier in October,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,Yes,,Non black female,White women,White female,White female,Non-married women,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,A few times a month/A few times a year,Protestant/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmarried women with children,Women who are not married or have no children,,,Moms - Women with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Working women,Suburbs,Suburbs,24.0,New York City,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,13323.0
4402271.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Republican candidate,Female,White,75 or over,Republican,Moderate,"$50,000-$74,999",College graduate,No,,,More than once a week,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Stay about the same,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,5.0,New York City,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,11030.0
4402272.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",High school graduate,No,,,A few times a year,,,No,,,Yes,,Somewhat confident,,,,,Neither of them,Get better,No,,,No,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Earlier in October,Seriously off on the wrong track,,"Yes, I do",No,George W. Bush,Only Joe Biden,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would not,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,20.0,New York City,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,12866.0
4402273.0, New York,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,The Democratic candidate,Female,Black,45-49,Independent,Moderate,"$15,000-$29,999",Did not complete high school,No,,,A few times a month,,,Yes,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Did not care who won,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Earlier in October,Seriously off on the wrong track,,No one does,No,Did not vote,Omit,Yes,,Black female,Black women,Non white female,Non white,Non-married women,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,,,,Catholic,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,No,No,No,Omit,Omit,Non-white,No,All others,All others,All others,Working women,"Cities 10,000-50,000",Small Cities/Rural,22.0,New York City,East,Suburb,Rural,Rural,Very upscale,12603.0
