ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSND08,GOVND08,HSEND08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4425767.0,North Dakota,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.695858478546143,John McCain,John Hoeven,Duane Sand,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,Energy policy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4430050.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.698633015155792,Barack Obama,,,Female,White,18-24,Independent,Liberal,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,The war in Iraq,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4416048.0,North Dakota,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.701292455196381,John McCain,John Hoeven,Earl Pomeroy,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Somewhat worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4416158.0,North Dakota,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.701292455196381,John McCain,John Hoeven,Earl Pomeroy,Female,White,30-39,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat approve,No,Energy policy,Somewhat worried,In the last three days,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4417356.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.701691627502441,John McCain,John Hoeven,Earl Pomeroy,Female,White,50-59,Republican,Conservative,"$200,000 or more",High school graduate,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4416271.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.701691627502441,John McCain,John Hoeven,Earl Pomeroy,Female,White,50-59,Democrat,Conservative,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4416608.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.701691627502441,John McCain,John Hoeven,Earl Pomeroy,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime last week,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4421337.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.702253997325897,John McCain,Did not vote,Did not vote,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Very worried,In the last three days,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
4416253.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.703766167163849,John McCain,Tim Mathern,Duane Sand,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4416536.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.703766167163849,John McCain,Tim Mathern,Duane Sand,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Energy policy,Somewhat worried,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4422290.0,North Dakota,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.704700112342834,Barack Obama,John Hoeven,Earl Pomeroy,Female,Other,25-29,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
4429716.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711717367172241,John McCain,John Hoeven,Earl Pomeroy,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Terrorism,Somewhat worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4429653.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711717367172241,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Republican,Moderate,"$200,000 or more",College graduate,No,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4428904.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711717367172241,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Independent,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,No,Terrorism,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4429985.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711728870868683,John McCain,John Hoeven,Earl Pomeroy,Female,White,75 or over,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4415939.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.713386476039886,John McCain,John Hoeven,Earl Pomeroy,Female,White,30-39,Republican,Liberal,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
