ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI08,SENMI08,MIPROP2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,JOBSIT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4389662.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.893835425376892,,Carl Levin,No,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Worse today,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,Only John McCain,"Yes, I do",Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Catholic,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,North/Northeast,Midwest,Suburb,Rural,Rural,Upscale,49441.0
4389637.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.950268805027008,Barack Obama,Carl Levin,,Female,White,45-49,Something else,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,Shares my values,One of several important factors,Catholic,Before that,Neither of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,2.0,North/Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0
4389558.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.47056221961975,Barack Obama,Carl Levin,Yes,Male,White,65-74,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Worse today,Both of them,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,2.0,North/Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0
4389721.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.886957943439484,Barack Obama,Carl Levin,Yes,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,Health care,Poor,Somewhat worried,No,Cares about people like me,Not a factor at all,None,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,No,White Born-again/Evangelical Christians,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,North/Northeast,Midwest,Suburb,Rural,Rural,Very downscale,49442.0
4389493.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.886957943439484,Barack Obama,Carl Levin,Yes,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,Health care,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Only John McCain,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,2.0,North/Northeast,Midwest,Low Density Rural,Rural,Rural,Downscale,49617.0
4389663.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.810161769390106,Barack Obama,Carl Levin,Yes,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Something else,Sometime in September,Only Barack Obama,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Something else,No,All others,All others,,Suburbs,Suburbs,10.0,North/Northeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48421.0
4389461.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.871947646141052,Barack Obama,Carl Levin,Yes,Female,White,65-74,Independent,Moderate,,Some college or associate degree,No,Strongly disapprove,No,Omit,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,None,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,,All others,All others,All others,Rural,Small Cities/Rural,1.0,North/Northeast,Midwest,Low Density Rural,Rural,Rural,Upscale,49740.0
4389790.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.889818072319031,Barack Obama,Carl Levin,Yes,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Worse today,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,4.0,North/Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,49633.0
4389890.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.534049808979034,Barack Obama,Carl Levin,Yes,Female,White,75 or over,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Neither of them,Worse today,Both of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Earlier in October,Both of them,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,North/Northeast,Midwest,Low Density Rural,Rural,Rural,Downscale,49307.0
4389842.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.871947646141052,Barack Obama,Carl Levin,Yes,Female,White,65-74,Democrat,Liberal,,High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,One of several important factors,Protestant,Before that,Only John McCain,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,North/Northeast,Midwest,Low Density Rural,Rural,Rural,Very downscale,48625.0
4389839.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.435973823070526,Barack Obama,Carl Levin,Yes,Female,White,65-74,Democrat,,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Catholic,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,North/Northeast,Midwest,Town,Rural,Rural,Downscale,48858.0
4389807.0, Michigan,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.435973823070526,Barack Obama,Carl Levin,Yes,Female,White,65-74,Independent,Moderate,"Under $15,000",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Worse today,Both of them,Somewhat approve,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,1.0,North/Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,49738.0
