ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMA08,SENMA08,HOU08MA,MAQUES1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4432205.0,Massachusetts,62.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,0.907110631465912,Barack Obama,John Kerry,The Democratic candidate,No,Male,Hispanic/Latino,75 or over,,,,Postgraduate study,Yes,,,,,One of several important factors,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omit,,,,,,,Before that,,,,,,,,,Non black male,Latino men,Non white male,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,,,,,,Important,Was a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,All others,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,4.0,North & South Shores and Cape Cod,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2738.0
4432216.0,Massachusetts,56.0,National questionnaire,Version 4,Call 2,Not complete,Election day exit poll,1.40139389038086,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,65-74,Democrat,,,Did not complete high school,No,,,,,,No,,,No,,,,,,,,Get worse,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,In the last three days,,,,,,,,,Non black male,White men,White male,White male,Married men,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,,,,,,,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,,,,,All others,Married men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,6.0,Boston Area,East,Extremely High Density Urban,,High-Growth Suburban Perimeter,Very downscale,1901.0
4435529.0,Massachusetts,39.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.84244430065155,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Male,White,45-49,Republican,,,College graduate,No,,,,,A minor factor,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has the right experience,,,,,,,Before that,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4435654.0,Massachusetts,39.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.71613621711731,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,25-29,Democrat,,,Some college or associate degree,No,,,,,One of several important factors,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can bring about needed change,,,,,,,Before that,,,,,,,,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,,Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,,,,,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4446512.0,Massachusetts,39.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,1.84244430065155,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Male,White,40-44,Republican,,,College graduate,No,,,,,Not a factor at all,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shares my values,,,,,,,Before that,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4446985.0,Massachusetts,39.0,National questionnaire,Version 4,Call 2,Not complete,Election day exit poll,0.478268265724182,Other,John Kerry,The Democratic candidate,Yes,Male,Other,45-49,Independent,,,College graduate,No,,,,,,No,,,Yes,,,,,,,,Get worse,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Just today,,,,,,,,,Non black male,All other races,Non white male,Non white,Married men,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,,,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,,,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4447028.0,Massachusetts,39.0,National questionnaire,Version 4,Call 2,Not complete,Election day exit poll,1.06996631622314,Barack Obama,Jeff Beatty' 9 'Other' 0 'Did not vote',Did not vote for U.S. House,Yes,Female,White,30-39,Independent,,,College graduate,,,,,,,No,,,Yes,,,,,,,,Get worse,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the last three days,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,All others,,,,,Moms - Women with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4447029.0,Massachusetts,39.0,National questionnaire,Version 4,Call 2,Not complete,Election day exit poll,1.06996631622314,Barack Obama,Jeff Beatty' 9 'Other' 0 'Did not vote',Did not vote for U.S. House,Yes,Female,White,30-39,Independent,,,College graduate,,,,,,,No,,,Yes,,,,,,,,Get worse,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the last three days,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,All others,,,,,Moms - Women with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4455783.0,Massachusetts,62.0,National questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.620726823806763,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,25-29,Democrat,,,College graduate,No,,,,,Not a factor at all,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shares my values,,,,,,,Before that,,,,,,,,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,4.0,North & South Shores and Cape Cod,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2738.0
4456940.0,Massachusetts,83.0,National questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.746566474437714,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,50-59,Democrat,,,Postgraduate study,No,,,,,One of several important factors,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shares my values,,,,,,,Before that,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,9.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2072.0
4457690.0,Massachusetts,91.0,National questionnaire,Version 4,Call 3,Not complete,Election day exit poll,0.535887956619263,Barack Obama,,,No,Male,White,40-44,Independent,,,,No,,,,,,No,,,,,,,,,,,Get worse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometime last week,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,1.0,West,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1089.0
4459562.0,Massachusetts,72.0,National questionnaire,Version 4,Call 3,Not complete,Election day exit poll,0.569025814533234,John McCain,John Kerry,The Republican candidate,No,Male,White,50-59,Democrat,,,High school graduate,No,,,,,,No,,,No,,,,,,,,Get better,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Sometime in September,,,,,,,,,Non black male,White men,White male,White male,Non-married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,,,,,,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,1069.0
4459680.0,Massachusetts,72.0,National questionnaire,Version 4,Call 3,Not complete,Election day exit poll,0.604557037353516,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,45-49,Independent,,,Some college or associate degree,No,,,,,,No,,,Yes,,,,,,,,Get better,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Sometime in September,,,,,,,,,Non black female,White women,White female,White female,Non-married women,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,,,,,All others,Unmarried women with children,Women who are not married or have no children,,,Moms - Women with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,1069.0
4461089.0,Massachusetts,74.0,National questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.386182010173798,Barack Obama,Jeff Beatty' 9 'Other' 0 'Did not vote',The Democratic candidate,No,Female,White,40-44,Independent,,,College graduate,No,,,,,Not a factor at all,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can bring about needed change,,,,,,,Sometime last week,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,10.0,North & South Shores and Cape Cod,East,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale,2359.0
4461592.0,Massachusetts,56.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,1.80286228656769,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,No,Female,White,50-59,Independent,,,Postgraduate study,No,,,,,A minor factor,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has the right experience,,,,,,,Before that,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,Suburbs,Suburbs,6.0,Boston Area,East,Extremely High Density Urban,,High-Growth Suburban Perimeter,Very downscale,1901.0
4461858.0,Massachusetts,39.0,National questionnaire,Version 3,Call 3,Not complete,Election day exit poll,1.98815488815308,John McCain,John Kerry,The Republican candidate,No,Male,White,30-39,Republican,,,Postgraduate study,No,,,,,,,,,,Somewhat disapprove,,,,Better today,Very worried,,,,,Government should do more to solve problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,,,,Disapprove,,,College graduate,More than High school graduate,White college degree,,,Worried,,,,,,,,,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,,,,,,,,,,,,,,,,,Suburbs,Suburbs,3.0,East,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0
4462049.0,Massachusetts,56.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,0.486551523208618,John McCain,John Kerry,The Democratic candidate,Yes,Male,White,50-59,Independent,,,High school graduate,No,,,,,Not a factor at all,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has the right experience,,,,,,,Just today,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,,,,,,,,All others,,,,Suburbs,Suburbs,6.0,Boston Area,East,Extremely High Density Urban,,High-Growth Suburban Perimeter,Very downscale,1901.0
4400403.0,Massachusetts,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.60996961593628,Barack Obama,,The Democratic candidate,,Male,White,75 or over,Independent,Liberal,,Some college or associate degree,,,Not a factor at all,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Not so good,,No,,"Optimistic, but not excited",Shares my values,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did,,,,,,,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,,All others,,,,Suburbs,Suburbs,4.0,Boston Area,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,2446.0
4401565.0,Massachusetts,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,7.34305095672607,Barack Obama,,The Democratic candidate,,Male,Hispanic/Latino,75 or over,Democrat,Conservative,,Did not complete high school,,,,,Somewhat support,,,,,,Somewhat disapprove,,Strongly favor,Only John McCain,Worse today,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,No,,,,Only Barack Obama,,,,,,Too liberal,,,,Get somewhat better,,Not a factor at all,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,Latino men,Non white male,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,,,,,Support,,,Disapprove,,Favor,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,,,,,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,,Get better,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,,,,,,Suburbs,Suburbs,1.0,Boston Area,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0
4404313.0,Massachusetts,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.16659355163574,Barack Obama,,Did not vote for U.S. House,No,Male,White,65-74,Democrat,Moderate,,Postgraduate study,No,,One of several important factors,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,"Optimistic, but not excited",Can bring about needed change,Not a factor at all,,,,,,Sometime in September,,Only John McCain,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,,All others,,,,Suburbs,Suburbs,9.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2072.0
4404943.0,Massachusetts,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.55175960063934,John McCain,John Kerry,The Democratic candidate,No,Female,White,75 or over,Independent,Conservative,,High school graduate,No,,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,Excited,Poor,,No,,Scared,Has the right experience,A minor factor,,,,,,Sometime in September,,Only Barack Obama,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,Important,Was a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,,All others,,,,Suburbs,Suburbs,9.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2072.0
