ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAR08,SENAR08,ARINIT1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4386028.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.561999619007111,Barack Obama,Mark Pryor,No,Female,White,75 or over,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,Did not care who won,Strongly disapprove,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,Little Rock area,South,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,72019.0
4385959.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.00404453277588,Barack Obama,Mark Pryor,No,Female,Black,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,Hillary Clinton,Strongly disapprove,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Upscale,72204.0
4386202.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.362620681524277,Barack Obama,Mark Pryor,No,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Another candidate,Strongly disapprove,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Democrats for another candidate,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Upscale,72209.0
4386188.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.55429267883301,Barack Obama,Mark Pryor,No,Female,Black,65-74,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Yes,Hillary Clinton,Strongly disapprove,The economy,Very worried,Cares about people like me,Not a factor at all,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Disapprove,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Little Rock area,South,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,72120.0
4386184.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.00202226638794,Barack Obama,Mark Pryor,No,Female,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Did not care who won,Strongly disapprove,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72211.0
4386143.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.898686170578003,Barack Obama,Mark Pryor,No,Male,White,75 or over,Something else,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Did not care who won,Strongly disapprove,The war in Iraq,Very worried,Cares about people like me,One of several important factors,Omit,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Omit,Omit,Omit,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Little Rock area,South,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,72120.0
4386132.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.938643217086792,Barack Obama,Mark Pryor,No,Male,Black,50-59,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Did not care who won,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Upscale,72209.0
4386159.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.16717970371246,John McCain,Mark Pryor,,Female,White,50-59,Republican,Moderate,,High school graduate,No,Somewhat disapprove,Yes,Another candidate,Somewhat approve,The war in Iraq,Not too worried,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,,,,,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Little Rock area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,72113.0
4386034.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.59468865394592,John McCain,Mark Pryor,Did not vote,Male,Hispanic/Latino,60-64,Independent,Conservative,"$75,000-$99,999",College graduate,Yes,Somewhat approve,No,Hillary Clinton,Somewhat disapprove,The economy,Somewhat worried,Has the right experience,Not a factor at all,Sometime in September,Approve,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Disapprove,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Little Rock area,South,Low Density Rural,Rural,Rural,Very upscale,72143.0
4385979.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.18937730789185,John McCain,Mark Pryor,Did not vote,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,,Did not care who won,Somewhat approve,The economy,Somewhat worried,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Little Rock area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,72023.0
4386008.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.65266442298889,John McCain,Mark Pryor,Yes,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,Yes,Another candidate,Somewhat approve,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Little Rock area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,72023.0
4386201.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.68888688087463,John McCain,Mark Pryor,Yes,Female,White,45-49,Republican,Conservative,,Postgraduate study,No,Omit,No,Did not care who won,Somewhat approve,The economy,Very worried,Shares my values,Not a factor at all,Before that,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Non Democrats,,,,,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,2.0,Little Rock area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,72113.0
4386149.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.37730622291565,John McCain,Mark Pryor,Yes,Female,White,50-59,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,Yes,Hillary Clinton,Somewhat disapprove,The war in Iraq,Very worried,Has the right experience,A minor factor,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Little Rock area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,72113.0
4386121.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.533646881580353,John McCain,Mark Pryor,Yes,Female,White,75 or over,Independent,Conservative,,College graduate,No,Somewhat approve,Yes,Did not care who won,Somewhat disapprove,The economy,Very worried,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,,,,,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Little Rock area,South,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,72120.0
4386074.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.399153411388397,John McCain,Mark Pryor,Yes,Female,White,65-74,Republican,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Hillary Clinton,Strongly approve,Energy policy,Not too worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Little Rock area,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,72058.0
4386046.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.434964835643768,John McCain,Mark Pryor,Yes,Female,White,60-64,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,Hillary Clinton,Somewhat approve,The economy,Very worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Little Rock area,South,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,72015.0
