ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO08,SENCO08,COAMD48,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4387702.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,Mark Udall,Did not vote,Female,Hispanic/Latino,75 or over,Democrat,Liberal,,College graduate,Yes,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Omit,Only Barack Obama,Somewhat disapprove,The war in Iraq,Poor,Omit,No,About right,Can bring about needed change,Omit,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Omit,Omit,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Omit,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,All others,Suburbs,Suburbs,2.0,Denver/Adams/Boulder,West,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,80221.0
4387696.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.848109781742096,Barack Obama,Mark Udall,No,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Not at all worried,No,About right,Shares my values,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Suburbs,Suburbs,6.0,Denver/Adams/Boulder,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
4387688.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.101566962897778,Barack Obama,Mark Udall,Yes,Female,White,75 or over,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Omit,"Yes, for John McCain",Both of them,Somewhat approve,The economy,Poor,Somewhat worried,No,Too liberal,Can bring about needed change,One of several important factors,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",1.0,Denver/Adams/Boulder,West,High Density Urban,Urban,Urban Core,Upscale,80210.0
4387685.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.273790925741196,Barack Obama,Mark Udall,No,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,Health care,Poor,Somewhat worried,No,About right,Omit,Not a factor at all,Sometime in September,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Denver/Adams/Boulder,West,High Density Urban,Urban,Urban Core,Upscale,80220.0
4387681.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.497328013181686,Barack Obama,Mark Udall,No,Male,White,65-74,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,A minor factor,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Denver/Adams/Boulder,West,High Density Urban,Urban,Urban Core,Upscale,80220.0
4387678.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.30385088920593,Barack Obama,Mark Udall,No,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Omit,"Yes, for both Obama and McCain",Both of them,Strongly disapprove,Health care,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,In the last three days,Omit,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Omit,Omit,No,All others,Suburbs,Suburbs,4.0,Denver/Adams/Boulder,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80501.0
4387675.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.424054890871048,Barack Obama,Mark Udall,No,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Omit,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Health care,Not so good,Not too worried,No,About right,Cares about people like me,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Suburbs,Suburbs,7.0,Denver/Adams/Boulder,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80601.0
4387663.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.424054890871048,Barack Obama,Mark Udall,No,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,6.0,Denver/Adams/Boulder,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
4387660.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.41659951210022,Barack Obama,Mark Udall,No,Female,White,65-74,Independent,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Sometime in September,Neither of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Denver/Adams/Boulder,West,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80233.0
4387657.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,Mark Udall,Did not vote,Female,White,75 or over,Independent,Moderate,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,The economy,Poor,Not too worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,2.0,Denver/Adams/Boulder,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80027.0
4387656.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.71132957935333,Barack Obama,Mark Udall,No,Male,White,30-39,Independent,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Both of them,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Denver/Adams/Boulder,West,High Density Urban,Urban,Urban Core,Upscale,80220.0
4387655.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.438226968050003,Barack Obama,Mark Udall,No,Female,White,75 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Has the right experience,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Denver/Adams/Boulder,West,Suburb,Urban,Urban Core,Very upscale,80304.0
