ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL08,SENIL08,HOU08IL,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4411091.0, Illinois,109.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.751176059246063,Barack Obama,Dick Durbin,The Democratic candidate,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4411466.0, Illinois,109.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.751176059246063,Barack Obama,Dick Durbin,The Democratic candidate,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,,,,Strongly oppose,,,,,,Somewhat approve,,Strongly favor,Both of them,Better today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Both of them,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,English,A minor factor,Go up only if McCain is elected president,Somewhat worried,,,,,,,,,,Non black female,Latino women,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,,,,Oppose,,,Approve,,Favor,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4411624.0, Illinois,109.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.751176059246063,Barack Obama,Dick Durbin,The Democratic candidate,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,Yes,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Neither of them,About the same,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Stay about the same,,English,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,Latino women,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,,Stay about the same,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4411777.0, Illinois,109.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.813074111938477,Barack Obama,Dick Durbin,The Democratic candidate,Male,Hispanic/Latino,50-59,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,,,,Somewhat support,,,,,,Somewhat disapprove,,Strongly favor,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,The single most important factor,Go up only if Obama is elected president,Very worried,,,,,,,,,,Non black male,Latino men,Non white male,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,,,,,Support,,,Disapprove,,Favor,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4411975.0, Illinois,109.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.813074111938477,Barack Obama,Dick Durbin,The Democratic candidate,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat disapprove,,Strongly favor,Both of them,Worse today,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Both of them,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Support,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4412234.0, Illinois,109.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.751176059246063,Barack Obama,Dick Durbin,The Democratic candidate,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,,Once a week,,,No,,,No,,Not very confident,,,,,Only Michelle Obama,Get better,No,,,No,,Hillary Clinton,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Earlier in October,Seriously off on the wrong track,,No one does,No,Someone else,Only Joe Biden,Yes,,Non black female,White women,White female,White female,Non-married women,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Not confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4412361.0, Illinois,109.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.757805585861206,Barack Obama,Dick Durbin,The Democratic candidate,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$50,000-$74,999",College graduate,Yes,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Non black female,Latino women,Non white female,Non white,Married women,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4412488.0, Illinois,109.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.45648288726807,John McCain,Steve Sauerberg,The Republican candidate,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,,,A few times a year,,,No,,,Yes,,Not very confident,,,,,Only Cindy McCain,Stay about the same,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Sarah Palin,Yes,,Non black female,White women,White female,White female,Married women,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Not confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Catholic,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4412651.0, Illinois,109.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.30603265762329,John McCain,Dick Durbin,The Democratic candidate,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,Once a week,,,No,,,Yes,,Very confident,,,,,Only Cindy McCain,Get better,No,,,No,,Another candidate,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Just today,Seriously off on the wrong track,,"Yes, I do",No,George W. Bush,Both of them,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Democrats for another candidate,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is,Catholic,No,All others,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4412653.0, Illinois,109.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.30603265762329,John McCain,Dick Durbin,The Democratic candidate,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,Once a week,,,No,,,Yes,,Very confident,,,,,Only Cindy McCain,Get better,No,,,No,,Another candidate,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Just today,Seriously off on the wrong track,,"Yes, I do",No,George W. Bush,Both of them,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Democrats for another candidate,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is,Catholic,No,All others,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4441247.0, Illinois,109.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.711966872215271,Barack Obama,Dick Durbin,The Democratic candidate,,White,50-59,Democrat,Conservative,"$50,000-$74,999",Postgraduate study,,,Not a factor at all,,,A minor factor,No,Continue George W. Bush's policies,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Poor,,Yes,,Excited,Shares my values,Not a factor at all,,,,,,,Before that,,Only John McCain,,,,,,,,,,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4441555.0, Illinois,109.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45648288726807,John McCain,Steve Sauerberg,The Republican candidate,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,The economy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Poor,,No,,Scared,Has the right experience,Not a factor at all,,,English,,,,Sometime in September,,Neither of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
4441747.0, Illinois,109.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30603265762329,John McCain,Dick Durbin,The Democratic candidate,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Poor,,No,,Scared,Shares my values,One of several important factors,,,English,,,,In the last three days,,Both of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60638.0
