ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL08,FLAMD2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,CUBAN3,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4388379.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.405146151781082,Barack Obama,Yes,Female,Other,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for John McCain",Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,Yes,About right,Cares about people like me,A minor factor,Catholic,English,Before that,Only John McCain,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,American Indian,All others,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,9.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4388351.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.324085891246796,Barack Obama,Yes,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,Yes,Take the country in a different direction,Omit,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The war in Iraq,Poor,Very worried,No,Too liberal,Can bring about needed change,Not a factor at all,Protestant,English,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Omit,Omit,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,10.0,Tampa Bay Area,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
4388325.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.444326043128967,Barack Obama,Yes,Female,,,Republican,,,,No,Strongly disapprove,Yes,Take the country in a different direction,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,Health care,Not so good,Very worried,No,About right,Can bring about needed change,A minor factor,Other Christian,,Before that,Neither of them,Disapprove,,,,,,,,,,,,,,,,,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,,,,,,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,All others,,,Suburbs,Suburbs,12.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
4388310.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.74232506752014,Barack Obama,Yes,Female,Black,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,A minor factor,None,English,Before that,Only John McCain,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",10.0,Tampa Bay Area,South,High Density Urban,Urban,Urban Core,Upscale
4388215.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.655094146728516,Barack Obama,Yes,Female,White,65-74,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,English,Sometime in September,Neither of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,5.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4388212.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.327547073364258,Barack Obama,Yes,Female,White,65-74,Democrat,,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Omit,Health care,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,English,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Omit,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,12.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
4388199.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.67759871482849,Barack Obama,Yes,Female,White,45-49,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Not too worried,Yes,About right,Can bring about needed change,Not a factor at all,Other Christian,English,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,5.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
4388161.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.324085891246796,Barack Obama,Yes,Female,White,75 or over,Republican,Conservative,,Some college or associate degree,No,Somewhat disapprove,Yes,Omit,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Too conservative,Omit,Not a factor at all,Protestant,English,Earlier in October,Neither of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,12.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4388118.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.43919539451599,Barack Obama,Yes,Male,White,50-59,Republican,Moderate,,High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only John McCain,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,English,Earlier in October,Neither of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,Tampa Bay Area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4388098.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.60895657539368,Barack Obama,Yes,Male,White,75 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat approve,Health care,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,12.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
4388089.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.917085587978363,Barack Obama,Yes,Female,White,50-59,Independent,Moderate,,College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Cares about people like me,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,,All others,All others,All others,Suburbs,Suburbs,5.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4388081.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.81363129615784,Barack Obama,Yes,Male,Hispanic/Latino,30-39,Independent,Conservative,"$30,000-$49,999",,Other Hispanic,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Not at all worried,No,About right,Cares about people like me,Not a factor at all,None,English,Before that,Omit,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,,,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Non-white,,All others,All others,All others,Suburbs,Suburbs,5.0,Tampa Bay Area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
