ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN08,SENMN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,UNFAIRMN,@2WAYSENMN,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,UNFAIRCOLE,UNFAIRFRANK,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4423469.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47826075553894,Barack Obama,Norm Coleman,Male,White,50-59,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Norm Coleman,Both of them,Energy policy,Not so good,Not too worried,No,Shares my values,Not a factor at all,Catholic,Sometime last week,Neither of them,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4423642.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.41072702407837,John McCain,Norm Coleman,Female,White,50-59,Something else,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Both of them,Norm Coleman,Only John McCain,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4423827.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47826075553894,Barack Obama,Norm Coleman,Male,White,40-44,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Norm Coleman,Both of them,Omit,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4423974.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54732179641724,Barack Obama,Norm Coleman,Female,White,65-74,Democrat,,,,No,Somewhat disapprove,No,Omit,Only Barack Obama,Only Al Franken,Omit,Both of them,The economy,Good,Omit,,Omit,Omit,,In the last three days,Omit,,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did not,Al Franken did,,,,John McCain does not,Barack Obama does,,,,,John McCain is,Barack Obama is,Excellent/Good,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Omit,Omit,,,,,,All others,All others,,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4424137.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.41072702407837,John McCain,Norm Coleman,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Only Al Franken,Norm Coleman,Only John McCain,The economy,Not so good,Very worried,No,Shares my values,One of several important factors,Catholic,Earlier in October,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did not,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4424296.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52820181846619,Barack Obama,Al Franken,Male,White,65-74,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Only John McCain,"Yes, I do",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4424493.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20385205745697,Barack Obama,Norm Coleman,Female,White,40-44,Republican,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Only Al Franken,Norm Coleman,Neither of them,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Just today,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did not,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4424655.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.73229122161865,John McCain,Norm Coleman,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Only John McCain,The economy,Poor,Somewhat worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Neither of them,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4424781.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.968267321586609,Barack Obama,Al Franken,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4424991.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.41072702407837,John McCain,Norm Coleman,Female,White,45-49,Republican,Moderate,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Only John McCain,The economy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4425131.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.968267321586609,Barack Obama,Al Franken,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Only Norm Coleman,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4425274.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52820181846619,Barack Obama,Al Franken,Male,White,65-74,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Earlier in October,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Something else,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
4425391.0,Minnesota,104.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.41072702407837,John McCain,Norm Coleman,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Only Al Franken,Norm Coleman,Only John McCain,Energy policy,Not so good,Not too worried,No,Has the right experience,One of several important factors,Catholic,Before that,Only Barack Obama,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did not,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Twin City Suburbs,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,55082.0
