ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKS08,SENKS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4420929.0,Kansas,55.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.0866847038269,Barack Obama,Jim Slattery,Female,White,75 or over,Independent,Moderate,"$15,000-$29,999",High school graduate,No,,,,,,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,Yes,,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4420392.0,Kansas,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.03029751777649,Barack Obama,Jim Slattery,Male,White,18-24,Democrat,Liberal,"$50,000-$74,999",Did not complete high school,No,Strongly disapprove,Yes,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4420128.0,Kansas,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.0866847038269,Barack Obama,Jim Slattery,Female,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419992.0,Kansas,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.0866847038269,Barack Obama,Jim Slattery,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419856.0,Kansas,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.733563661575317,Barack Obama,Jim Slattery,Female,Black,45-49,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Health care,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4421067.0,Kansas,55.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.15782141685486,Barack Obama,Jim Slattery,Male,White,65-74,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,No,,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4420510.0,Kansas,55.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.15782141685486,Barack Obama,Jim Slattery,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,No,,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4421582.0,Kansas,55.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.15782141685486,Barack Obama,Jim Slattery,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,No,,,Before that,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419227.0,Kansas,55.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.913526296615601,Barack Obama,Jim Slattery,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,No,The economy,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4421455.0,Kansas,55.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.0866847038269,Barack Obama,Jim Slattery,Female,White,75 or over,Republican,Moderate,"$30,000-$49,999",College graduate,No,,No,,,Sometime in September,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4421355.0,Kansas,55.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.0866847038269,Barack Obama,Jim Slattery,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,,No,,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4418950.0,Kansas,55.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03029751777649,Barack Obama,Jim Slattery,Male,Hispanic/Latino,18-24,Something else,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,,No,The economy,,Before that,,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419096.0,Kansas,55.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.75168764591217,Barack Obama,Pat Roberts,Male,Black,25-29,Republican,Moderate,"$50,000-$74,999",College graduate,No,,Yes,The economy,,Earlier in October,,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,Republican,Black non Democrat,All Republicans,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4420768.0,Kansas,55.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,2.3100757598877,John McCain,Pat Roberts,Male,White,75 or over,Republican,Conservative,,Some college or associate degree,No,,,,,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4420629.0,Kansas,55.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.82266008853912,John McCain,Pat Roberts,Male,White,50-59,Independent,Conservative,"$100,000-$149,999",College graduate,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,No,,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4420268.0,Kansas,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.82266008853912,John McCain,Pat Roberts,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419689.0,Kansas,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.3100757598877,John McCain,Pat Roberts,Male,White,75 or over,Republican,Moderate,,College graduate,No,Somewhat approve,No,The economy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419514.0,Kansas,55.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.82266008853912,John McCain,Pat Roberts,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,,No,The economy,,In the last three days,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
4419398.0,Kansas,55.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.16814422607422,John McCain,Pat Roberts,Female,White,75 or over,Republican,Conservative,"$50,000-$74,999",High school graduate,No,,No,Terrorism,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Topeka/Kansas City area,Midwest,Suburb,Urban,Urban Core,Very upscale,66614.0
