ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTN08,SENTN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4393816.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.59817838668823,John McCain,Lamar Alexander,Male,Other,30-39,Something else,Conservative,"$100,000-$149,999",High school graduate,No,Strongly approve,Yes,Did not care who won,Energy policy,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Earlier in October,Approve,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,High school graduate or less,Non white no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Downscale,37876.0
4393817.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.639038801193237,John McCain,Other,Male,White,65-74,Democrat,,"Under $15,000",High school graduate,No,Somewhat approve,No,Did not care who won,Energy policy,Poor,Not at all worried,No,Cares about people like me,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Very downscale,37854.0
4393818.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.48719984292984,John McCain,Lamar Alexander,Female,White,65-74,Independent,Conservative,,Some college or associate degree,No,Omit,Yes,Another candidate,The war in Iraq,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Omit,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Non Democrats,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,South,Suburb,Rural,Rural,Upscale,37660.0
4393819.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.97439968585968,John McCain,Lamar Alexander,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Yes,Did not care who won,Terrorism,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,East,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,37716.0
4393820.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.75060498714447,John McCain,Lamar Alexander,Female,White,60-64,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Hillary Clinton,The war in Iraq,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",6.0,Nashville area,South,Suburb,Urban,Urban Core,Very upscale,37129.0
4393821.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.78151369094849,John McCain,Lamar Alexander,Male,White,75 or over,Republican,Conservative,,,No,Omit,Yes,Did not care who won,Energy policy,Poor,Somewhat worried,No,Shares my values,Omit,Before that,Omit,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,Non Democrats,,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",9.0,Southwest,South,High Density Urban,Urban,Urban Core,Very upscale,38115.0
4393822.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.40571331977844,Barack Obama,Other,Male,White,50-59,Independent,,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Hillary Clinton,Terrorism,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,37857.0
4393823.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.756848692893982,John McCain,Lamar Alexander,Female,,75 or over,Republican,,,Did not complete high school,No,Somewhat approve,Yes,Did not care who won,Terrorism,Not so good,Not too worried,No,Cares about people like me,The single most important factor,Before that,Approve,,,,,65+,60+,45+,60+,65+,65+,,,,No college degree,High school graduate or less,,Non Democrats,,,,,Not so good/Poor,Not worried,Republican,,,,,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,East,South,Suburb,Rural,Rural,Downscale,37323.0
4393824.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.02789878845215,John McCain,Lamar Alexander,Female,White,30-39,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Strongly approve,Yes,Did not care who won,Terrorism,Not so good,Not at all worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Nashville area,South,Suburb,Urban,Urban Core,Upscale,37211.0
4393825.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.519929766654968,John McCain,Robert Tuke,Female,White,50-59,Something else,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Another candidate,Energy policy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Middle/West,South,Low Density Rural,Rural,Rural,Upscale,38401.0
4393826.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,6.30935096740723,John McCain,Lamar Alexander,Male,White,45-49,Independent,Conservative,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,Yes,Another candidate,Terrorism,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,East,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,37716.0
4393827.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.50652551651001,John McCain,Lamar Alexander,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Hillary Clinton,Health care,Poor,Very worried,No,Has the right experience,A minor factor,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,Middle/West,South,Extremely Low Density Rural,Rural,Rural,Very downscale,37327.0
4393828.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.655029296875,Barack Obama,Did not vote,Female,White,50-59,Democrat,Liberal,"$200,000 or more",College graduate,No,Strongly disapprove,No,Hillary Clinton,The economy,Poor,Omit,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",7.0,Southwest,South,Suburb,Urban,Urban Core,Upscale,38016.0
4393829.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.973430454730988,Barack Obama,Lamar Alexander,Female,Black,50-59,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,Barack Obama,The war in Iraq,Not so good,Very worried,No,Cares about people like me,The single most important factor,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,6.0,Nashville area,South,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,37066.0
4393830.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.81384754180908,John McCain,Lamar Alexander,Female,White,60-64,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Hillary Clinton,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,8.0,Southwest,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,38019.0
