ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4391630.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.22007942199707,Barack Obama,Female,Black,65-74,Democrat,,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,Health care,Poor,Very worried,No,Cares about people like me,Not a factor at all,Other Christian,English,Omit,Both of them,No one does,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Omit,Omit,Omit,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,Extremely High Density Urban,Urban,Urban Core,Upscale
4391628.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.62413668632507,Barack Obama,Male,White,50-59,Independent,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,Energy policy,Poor,Somewhat worried,No,Can bring about needed change,A minor factor,,English,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,,No,All others,All others,,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4391584.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.925500690937042,Barack Obama,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,A minor factor,Catholic,English,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Rural Counties,West,Suburb,Urban,Urban Core,Very upscale
4402255.0,Nevada,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.06799638271332,Barack Obama,Male,White,65-74,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,,No,,,,,,,,,,,,Catholic,English,Before that,,No one does,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Rural Counties,West,Extremely High Density Urban,Urban,Urban Core,Upscale
4402254.0,Nevada,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.424124330282211,Barack Obama,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,,No,,,,,,,,,,,,Catholic,English,Before that,,No one does,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Catholic,Yes,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4392184.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.30918073654175,Barack Obama,Male,White,60-64,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,English,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Suburb,Urban,Urban Core,Very upscale
4392182.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.45443832874298,Barack Obama,Female,,40-44,Democrat,,"$50,000-$74,999",Postgraduate study,,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Protestant,,Before that,Only John McCain,No one does,Disapprove,,,,,30-44,30-59,18-44,30-44,40-49,18-64,,,,College graduate,More than High school graduate,,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,,,,,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,,,All others,All others,,Suburbs,Suburbs,1.0,Rural Counties,West,Extremely High Density Urban,70s Suburbs,Urban Perimeter,Very downscale
4392180.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.66962063312531,Barack Obama,Male,White,65-74,Independent,Liberal,,Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,English,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Rural Counties,West,Suburb,80s Suburbs,Urban Perimeter,Upscale
4392178.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.95286977291107,Barack Obama,Male,Black,65-74,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,English,Before that,Only John McCain,"Yes, I do",Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4392177.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.01020050048828,Barack Obama,Male,Hispanic/Latino,60-64,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Catholic,English,Before that,Both of them,No one does,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Downscale
4392176.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.730187356472015,Barack Obama,Male,White,60-64,Independent,Moderate,"$200,000 or more",High school graduate,No,Somewhat disapprove,No,Omit,Only Barack Obama,"No, I was not contacted",Both of them,Somewhat approve,The economy,Good,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,English,Sometime in September,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4392172.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.400668948888779,Barack Obama,Female,White,75 or over,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Suburb,Urban,Urban Core,Very upscale
4392170.0,Nevada,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.94300079345703,Barack Obama,Female,White,40-44,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,English,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
